2016-02-02 21:33:18.652820,TD,str,1468,esc,1493,aa,-0.04,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408350,us,113383083,ypr,12.56,2.81,-0.28
2016-02-02 21:33:18.662090,TD,str,1469,esc,1493,aa,-0.04,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408360,us,113393081,ypr,12.56,2.81,-0.28
2016-02-02 21:33:18.672478,TD,str,1468,esc,1493,aa,-0.04,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408370,us,113403088,ypr,12.56,2.81,-0.28
2016-02-02 21:33:18.682775,TD,str,1469,esc,1493,aa,-0.04,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408380,us,113413082,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.693162,TD,str,1469,esc,1493,aa,-0.03,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408390,us,113423086,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.702341,TD,str,1468,esc,1493,aa,-0.03,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408400,us,113433091,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.712665,TD,str,1468,esc,1492,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408410,us,113443095,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.721744,TD,str,1468,esc,1493,aa,-0.01,0.02,0.07,spur_us,273190,99897374,spur_odo,634,ping_mm,828,odo,9389,odo_us,100156594,ms,4408420,us,113453084,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.733177,TD,str,1469,esc,1490,aa,-0.03,0.02,0.07,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408430,us,113463086,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.743558,TD,str,1468,esc,1491,aa,-0.03,0.02,0.07,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408440,us,113473087,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.752664,TD,str,1469,esc,1493,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408450,us,113483091,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.762940,TD,str,1469,esc,1493,aa,-0.03,0.03,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408460,us,113493088,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.773228,TD,str,1469,esc,1492,aa,-0.03,0.03,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408470,us,113503087,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.783484,TD,str,1469,esc,1493,aa,-0.03,0.03,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408480,us,113513081,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.792531,TD,str,1468,esc,1493,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408490,us,113523086,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.802777,TD,str,1469,esc,1493,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408500,us,113533087,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.813205,TD,str,1468,esc,1492,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408510,us,113543083,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.822267,TD,str,1468,esc,1492,aa,-0.03,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,836,odo,9389,odo_us,100156594,ms,4408520,us,113553086,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.832502,TD,str,1468,esc,1492,aa,-0.03,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408530,us,113563085,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.842738,TD,str,1468,esc,1493,aa,-0.04,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408540,us,113573084,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.851770,TD,str,1468,esc,1493,aa,-0.04,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408550,us,113583093,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.861996,TD,str,1468,esc,1493,aa,-0.04,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408560,us,113593087,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.873480,TD,str,1471,esc,1493,aa,-0.05,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408570,us,113603091,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.883755,TD,str,1468,esc,1493,aa,-0.05,0.02,0.04,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408580,us,113613090,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.892814,TD,str,1468,esc,1492,aa,-0.04,0.01,0.04,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408590,us,113623089,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.903052,TD,str,1468,esc,1492,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408600,us,113633082,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.913377,TD,str,1468,esc,1493,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408610,us,113643078,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.922432,TD,str,1469,esc,1493,aa,-0.02,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408620,us,113653081,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.932681,TD,str,1469,esc,1493,aa,-0.02,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408630,us,113663088,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.942931,TD,str,1468,esc,1492,aa,-0.02,0.01,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408640,us,113673090,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.951986,TD,str,1468,esc,1492,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408650,us,113683084,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.962305,TD,str,1468,esc,1493,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408660,us,113693092,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.972578,TD,str,1468,esc,1493,aa,-0.04,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408670,us,113703082,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.982850,TD,str,1469,esc,1493,aa,-0.02,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408680,us,113713096,ypr,12.57,2.81,-0.28
2016-02-02 21:33:18.991910,TD,str,1468,esc,1492,aa,-0.01,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408690,us,113723088,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.003415,TD,str,1468,esc,1493,aa,-0.02,0.03,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408700,us,113733090,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.012659,TD,str,1468,esc,1493,aa,-0.03,0.03,0.07,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408710,us,113743082,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.022914,TD,str,1469,esc,1493,aa,-0.02,0.03,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,824,odo,9389,odo_us,100156594,ms,4408720,us,113753090,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.033242,TD,str,1468,esc,1492,aa,-0.02,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408730,us,113763083,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.043510,TD,str,1468,esc,1492,aa,-0.01,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408740,us,113773093,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.052574,TD,str,1468,esc,1492,aa,-0.02,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408750,us,113783088,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.062814,TD,str,1468,esc,1492,aa,-0.03,0.02,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408760,us,113793089,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.073070,TD,str,1468,esc,1493,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408770,us,113803100,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.083429,TD,str,1469,esc,1493,aa,-0.02,0.02,0.06,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408780,us,113813094,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.092513,TD,str,1468,esc,1492,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408790,us,113823092,ypr,12.57,2.81,-0.28
2016-02-02 21:33:19.102948,TD,str,1468,esc,1492,aa,-0.03,0.01,0.05,spur_us,273190,99897374,spur_odo,634,ping_mm,832,odo,9389,odo_us,100156594,ms,4408800,us,113833085,ypr,12.58,2.81,-0.28
