2015-12-29 15:47:15.989760,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -2, 107, -96, angle, 53.93,rpm,348,0, 0,0,ping,36.79,odo,888,ms,102320,us,102320350
2015-12-29 15:47:16.007802,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -7, 104, -109, angle, 53.92,rpm,400,0, 0,0,ping,36.79,odo,888,ms,102340,us,102340346
2015-12-29 15:47:16.025762,TRACE_DYNAMICS,str, 1463, esc,1494, aa, -7, 102, -101, angle, 53.92,rpm,400,0, 0,0,ping,36.79,odo,888,ms,102360,us,102360351
2015-12-29 15:47:16.043872,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -12, 103, -95, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102380,us,102380352
2015-12-29 15:47:16.061790,TRACE_DYNAMICS,str, 1463, esc,1494, aa, -11, 100, -91, angle, 53.93,rpm,400,0, 0,0,ping,36.82,odo,888,ms,102400,us,102400340
2015-12-29 15:47:16.089740,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -5, 99, -93, angle, 53.92,rpm,450,0, 0,0,ping,36.82,odo,888,ms,102420,us,102420355
2015-12-29 15:47:16.107736,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 100, -84, angle, 53.93,rpm,400,0, 0,0,ping,36.82,odo,888,ms,102440,us,102440347
2015-12-29 15:47:16.125660,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -10, 103, -87, angle, 53.93,rpm,450,0, 0,0,ping,36.82,odo,888,ms,102460,us,102460345
2015-12-29 15:47:16.143510,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -6, 103, -90, angle, 53.93,rpm,450,0, 0,0,ping,36.82,odo,888,ms,102480,us,102480342
2015-12-29 15:47:16.161274,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 96, -84, angle, 53.93,rpm,450,0, 0,0,ping,36.79,odo,888,ms,102500,us,102500348
2015-12-29 15:47:16.189134,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -3, 92, -83, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102520,us,102520352
2015-12-29 15:47:16.206878,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -6, 96, -91, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102540,us,102540356
2015-12-29 15:47:16.224620,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -8, 96, -95, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102560,us,102560352
2015-12-29 15:47:16.242363,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -1, 97, -87, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102580,us,102580355
2015-12-29 15:47:16.270152,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 3, 97, -83, angle, 53.93,rpm,500,0, 0,0,ping,36.81,odo,888,ms,102600,us,102600354
2015-12-29 15:47:16.287905,TRACE_DYNAMICS,str, 1463, esc,1495, aa, 3, 103, -95, angle, 53.93,rpm,350,0, 0,0,ping,36.81,odo,888,ms,102620,us,102620361
2015-12-29 15:47:16.305588,TRACE_DYNAMICS,str, 1463, esc,1495, aa, 2, 98, -86, angle, 53.93,rpm,400,0, 0,0,ping,36.81,odo,888,ms,102640,us,102640348
2015-12-29 15:47:16.323335,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -1, 99, -90, angle, 53.93,rpm,500,0, 0,0,ping,36.81,odo,888,ms,102660,us,102660351
2015-12-29 15:47:16.341099,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 2, 105, -93, angle, 53.93,rpm,350,0, 0,0,ping,36.81,odo,888,ms,102680,us,102680351
2015-12-29 15:47:16.369003,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -5, 105, -95, angle, 53.93,rpm,500,0, 0,0,ping,36.65,odo,888,ms,102700,us,102700346
2015-12-29 15:47:16.386798,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -9, 106, -97, angle, 53.93,rpm,400,0, 0,0,ping,36.65,odo,888,ms,102720,us,102720345
2015-12-29 15:47:16.404610,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -7, 106, -97, angle, 53.93,rpm,500,0, 0,0,ping,36.65,odo,888,ms,102740,us,102740343
2015-12-29 15:47:16.422500,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -4, 104, -88, angle, 53.93,rpm,400,0, 0,0,ping,36.65,odo,888,ms,102760,us,102760348
2015-12-29 15:47:16.450434,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -2, 104, -86, angle, 53.93,rpm,400,0, 0,0,ping,36.65,odo,888,ms,102780,us,102780342
2015-12-29 15:47:16.468193,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -1, 104, -97, angle, 53.93,rpm,450,0, 0,0,ping,36.79,odo,888,ms,102800,us,102800348
2015-12-29 15:47:16.485958,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -6, 97, -89, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102820,us,102820349
2015-12-29 15:47:16.503771,TRACE_DYNAMICS,str, 1463, esc,1494, aa, -1, 109, -87, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102840,us,102840350
2015-12-29 15:47:16.521545,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 2, 103, -84, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102860,us,102860350
2015-12-29 15:47:16.549517,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -2, 107, -86, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,102880,us,102880342
2015-12-29 15:47:16.567307,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -1, 98, -93, angle, 53.93,rpm,450,0, 0,0,ping,36.65,odo,888,ms,102900,us,102900346
2015-12-29 15:47:16.585070,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 92, -94, angle, 53.93,rpm,400,0, 0,0,ping,36.65,odo,888,ms,102920,us,102920344
2015-12-29 15:47:16.602774,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 0, 90, -90, angle, 53.93,rpm,500,0, 0,0,ping,36.65,odo,888,ms,102940,us,102940341
2015-12-29 15:47:16.620474,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -7, 95, -94, angle, 53.93,rpm,400,0, 0,0,ping,36.65,odo,888,ms,102960,us,102960346
2015-12-29 15:47:16.648524,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -11, 95, -94, angle, 53.93,rpm,450,0, 0,0,ping,36.65,odo,888,ms,102980,us,102980339
2015-12-29 15:47:16.666446,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 95, -105, angle, 53.93,rpm,400,0, 0,0,ping,36.95,odo,888,ms,103000,us,103000343
2015-12-29 15:47:16.684410,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -11, 94, -100, angle, 53.93,rpm,450,0, 0,0,ping,36.95,odo,888,ms,103020,us,103020347
2015-12-29 15:47:16.702266,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -9, 93, -103, angle, 53.93,rpm,450,0, 0,0,ping,36.95,odo,888,ms,103040,us,103040351
2015-12-29 15:47:16.730212,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -3, 96, -106, angle, 53.92,rpm,350,0, 0,0,ping,36.95,odo,888,ms,103060,us,103060343
2015-12-29 15:47:16.747984,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -1, 96, -93, angle, 53.93,rpm,500,0, 0,0,ping,36.95,odo,888,ms,103080,us,103080350
2015-12-29 15:47:16.765767,TRACE_DYNAMICS,str, 1462, esc,1494, aa, -4, 96, -89, angle, 53.93,rpm,400,0, 0,0,ping,36.81,odo,888,ms,103100,us,103100355
2015-12-29 15:47:16.783466,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 3, 97, -95, angle, 53.93,rpm,500,0, 0,0,ping,36.81,odo,888,ms,103120,us,103120353
2015-12-29 15:47:16.801165,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 3, 96, -85, angle, 53.93,rpm,400,0, 0,0,ping,36.81,odo,888,ms,103140,us,103140355
2015-12-29 15:47:16.829087,TRACE_DYNAMICS,str, 1462, esc,1494, aa, 3, 102, -86, angle, 53.93,rpm,500,0, 0,0,ping,36.81,odo,888,ms,103160,us,103160351
2015-12-29 15:47:16.846908,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 0, 108, -87, angle, 53.93,rpm,450,0, 0,0,ping,36.81,odo,888,ms,103180,us,103180355
2015-12-29 15:47:16.864763,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -1, 108, -97, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,103200,us,103200348
2015-12-29 15:47:16.882611,TRACE_DYNAMICS,str, 1462, esc,1495, aa, 2, 104, -101, angle, 53.93,rpm,500,0, 0,0,ping,36.79,odo,888,ms,103220,us,103220348
2015-12-29 15:47:16.910586,TRACE_DYNAMICS,str, 1463, esc,1495, aa, 1, 101, -103, angle, 53.92,rpm,350,0, 0,0,ping,36.79,odo,888,ms,103240,us,103240350
2015-12-29 15:47:16.928381,TRACE_DYNAMICS,str, 1463, esc,1495, aa, 0, 101, -96, angle, 53.92,rpm,500,0, 0,0,ping,36.79,odo,888,ms,103260,us,103260355
2015-12-29 15:47:16.946221,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -6, 103, -94, angle, 53.92,rpm,400,0, 0,0,ping,36.79,odo,888,ms,103280,us,103280348
2015-12-29 15:47:16.964085,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -16, 108, -87, angle, 53.92,rpm,500,0, 0,0,ping,36.95,odo,888,ms,103300,us,103300351
2015-12-29 15:47:16.981881,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -4, 109, -92, angle, 53.92,rpm,400,0, 0,0,ping,36.95,odo,888,ms,103320,us,103320350
2015-12-29 15:47:17.009792,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 105, -96, angle, 53.92,rpm,400,0, 0,0,ping,36.95,odo,888,ms,103340,us,103340349
2015-12-29 15:47:17.027575,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -2, 103, -98, angle, 53.92,rpm,450,0, 0,0,ping,36.95,odo,888,ms,103360,us,103360347
2015-12-29 15:47:17.045367,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -5, 99, -106, angle, 53.92,rpm,400,0, 0,0,ping,36.95,odo,888,ms,103380,us,103380343
2015-12-29 15:47:17.063175,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -5, 106, -97, angle, 53.92,rpm,500,0, 0,0,ping,36.95,odo,888,ms,103400,us,103400350
2015-12-29 15:47:17.081125,TRACE_DYNAMICS,str, 1462, esc,1495, aa, -3, 102, -108, angle, 53.92,rpm,400,0, 0,0,ping,36.95,odo,888,ms,103420,us,103420347
2015-12-29 15:47:17.109153,TRACE_DYNAMICS,str, 1463, esc,1495, aa, -6, 107, -100, angle, 53.93,rpm,450,0, 0,0,ping,36.95,odo,888,ms,103440,us,103440346
