2016-01-26 21:37:10.274272,TD,str,1472,esc,1490,aa,0.28,-0.25,-0.05,spur_us,215074,2324563565,spur_odo,163,ping_mm,1203,odo,1166,ms,2434780,us,2434780388,ypr,-80.52,-24.44,3.27
2016-01-26 21:37:10.284963,TD,str,1472,esc,1491,aa,0.31,-0.25,-0.04,spur_us,215074,2324563565,spur_odo,163,ping_mm,1203,odo,1166,ms,2434790,us,2434790376,ypr,-80.53,-24.44,3.27
2016-01-26 21:37:10.294084,TD,str,1472,esc,1490,aa,0.32,-0.25,-0.03,spur_us,215074,2324563565,spur_odo,163,ping_mm,1203,odo,1166,ms,2434800,us,2434800392,ypr,-80.55,-24.45,3.27
2016-01-26 21:37:10.304342,TD,str,1472,esc,1490,aa,0.33,-0.25,-0.03,spur_us,215074,2324563565,spur_odo,163,ping_mm,1203,odo,1166,ms,2434810,us,2434810386,ypr,-80.56,-24.45,3.26
2016-01-26 21:37:10.314558,TD,str,1472,esc,1490,aa,0.33,-0.26,-0.03,spur_us,215074,2324563565,spur_odo,163,ping_mm,1203,odo,1166,ms,2434820,us,2434820385,ypr,-80.57,-24.45,3.27
2016-01-26 21:37:10.324675,TD,str,1472,esc,1490,aa,0.34,-0.26,-0.04,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434830,us,2434830384,ypr,-80.59,-24.45,3.27
2016-01-26 21:37:10.333735,TD,str,1472,esc,1491,aa,0.33,-0.26,-0.04,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434840,us,2434840388,ypr,-80.61,-24.45,3.26
2016-01-26 21:37:10.343915,TD,str,1472,esc,1490,aa,0.32,-0.27,-0.04,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434850,us,2434850385,ypr,-80.63,-24.45,3.26
2016-01-26 21:37:10.355327,TD,str,1472,esc,1491,aa,0.32,-0.27,-0.05,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434860,us,2434860378,ypr,-80.65,-24.45,3.26
2016-01-26 21:37:10.364445,TD,str,1472,esc,1490,aa,0.32,-0.28,-0.04,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434870,us,2434870377,ypr,-80.68,-24.45,3.26
2016-01-26 21:37:10.374592,TD,str,1472,esc,1491,aa,0.31,-0.29,-0.03,spur_us,215074,2324563565,spur_odo,163,ping_mm,1195,odo,1166,ms,2434880,us,2434880378,ypr,-80.69,-24.45,3.26
