2016-01-01 15:48:45.902534,TRACE_DYNAMICS,str, 1475, esc,1495, aa, -9, 51, -378, heading, 17.84,rpm,400,0, 0,168013,ping,111.32,odo,238698,ms,1571360,us,1571360354,ypr,-17.84, -1.52, 0.40
2016-01-01 15:48:45.923072,TRACE_DYNAMICS,str, 1473, esc,1495, aa, -14, 46, -371, heading, 17.84,rpm,400,0, 0,168013,ping,111.32,odo,238698,ms,1571380,us,1571380358,ypr,-17.84, -1.52, 0.40
2016-01-01 15:48:45.943790,TRACE_DYNAMICS,str, 1476, esc,1496, aa, -14, 46, -371, heading, 17.84,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571400,us,1571400352,ypr,-17.84, -1.52, 0.40
2016-01-01 15:48:45.967206,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -12, 46, -374, heading, 17.84,rpm,400,0, 0,168013,ping,111.32,odo,238698,ms,1571420,us,1571420353,ypr,-17.84, -1.52, 0.40
2016-01-01 15:48:45.987851,TRACE_DYNAMICS,str, 1473, esc,1496, aa, -20, 41, -372, heading, 17.83,rpm,450,0, 0,168013,ping,111.32,odo,238698,ms,1571440,us,1571440362,ypr,-17.83, -1.52, 0.39
2016-01-01 15:48:46.008216,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -16, 51, -370, heading, 17.83,rpm,400,0, 0,168013,ping,111.32,odo,238698,ms,1571460,us,1571460369,ypr,-17.83, -1.52, 0.39
2016-01-01 15:48:46.028539,TRACE_DYNAMICS,str, 1474, esc,1496, aa, -19, 45, -371, heading, 17.83,rpm,450,0, 0,168013,ping,111.32,odo,238698,ms,1571480,us,1571480368,ypr,-17.83, -1.51, 0.40
2016-01-01 15:48:46.048841,TRACE_DYNAMICS,str, 1473, esc,1496, aa, -14, 43, -372, heading, 17.83,rpm,450,0, 0,168013,ping,111.32,odo,238698,ms,1571500,us,1571500360,ypr,-17.83, -1.51, 0.40
2016-01-01 15:48:46.062357,TRACE_DYNAMICS,str, 1473, esc,1496, aa, -14, 43, -376, heading, 17.83,rpm,450,0, 0,168013,ping,111.32,odo,238698,ms,1571520,us,1571520364,ypr,-17.83, -1.52, 0.39
2016-01-01 15:48:46.082793,TRACE_DYNAMICS,str, 1473, esc,1496, aa, -12, 44, -366, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571540,us,1571540364,ypr,-17.83, -1.51, 0.40
2016-01-01 15:48:46.103276,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -16, 43, -374, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571560,us,1571560362,ypr,-17.83, -1.51, 0.40
2016-01-01 15:48:46.123667,TRACE_DYNAMICS,str, 1474, esc,1495, aa, -16, 43, -378, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571580,us,1571580357,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.144183,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -12, 38, -371, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571600,us,1571600360,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.167456,TRACE_DYNAMICS,str, 1473, esc,1496, aa, -15, 37, -367, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571620,us,1571620353,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.187778,TRACE_DYNAMICS,str, 1474, esc,1496, aa, -13, 43, -369, heading, 17.83,rpm,350,0, 0,168013,ping,111.32,odo,238698,ms,1571640,us,1571640354,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.208081,TRACE_DYNAMICS,str, 1474, esc,1496, aa, -11, 41, -367, heading, 17.83,rpm,400,0, 0,168013,ping,111.32,odo,238698,ms,1571660,us,1571660351,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.228313,TRACE_DYNAMICS,str, 1474, esc,1496, aa, -9, 42, -372, heading, 17.83,rpm,500,0, 0,168013,ping,111.32,odo,238698,ms,1571680,us,1571680353,ypr,-17.83, -1.51, 0.39
2016-01-01 15:48:46.248606,TRACE_DYNAMICS,str, 1475, esc,1495, aa, -12, 43, -369, heading, 17.82,rpm,350,0, 0,168013,ping,111.32,odo,238698,ms,1571700,us,1571700358,ypr,-17.82, -1.51, 0.39
