2016-02-13 17:15:33.140229,TD,str,1450,esc,1495,aa,-0.01,0.01,-0.01,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210794,us,210794198,ypr,-17.05,-0.08,-1.43
2016-02-13 17:15:33.149412,TD,str,1453,esc,1495,aa,-0.01,0.01,-0.02,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210804,us,210804232,ypr,-17.05,-0.08,-1.43
2016-02-13 17:15:33.158392,TD,str,1452,esc,1494,aa,-0.00,0.00,-0.01,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210814,us,210814180,ypr,-17.05,-0.08,-1.43
2016-02-13 17:15:33.168634,TD,str,1454,esc,1494,aa,-0.00,0.01,-0.01,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210824,us,210824162,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.180059,TD,str,1454,esc,1494,aa,0.00,0.01,-0.00,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210834,us,210834137,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.188199,TD,str,1452,esc,1494,aa,-0.00,0.01,-0.00,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210844,us,210844128,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.199678,TD,str,1454,esc,1495,aa,-0.00,0.02,-0.01,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210854,us,210854113,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.210024,TD,str,1455,esc,1495,aa,0.01,0.01,0.00,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210864,us,210864109,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.219159,TD,str,1454,esc,1494,aa,0.01,0.01,0.01,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210874,us,210874087,ypr,-17.04,-0.08,-1.43
2016-02-13 17:15:33.229544,TD,str,1455,esc,1495,aa,0.01,0.01,0.00,spur_us,203296,190046731,spur_odo,76,ping_mm,2963,odo,2525,odo_us,192533881,ms,210884,us,210884072,ypr,-17.04,-0.08,-1.43
