2016-01-26 21:33:43.238953,TD,str,1474,esc,1492,aa,-0.02,0.01,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227746,us,2227746178,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.250401,TD,str,1471,esc,1492,aa,-0.02,0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227756,us,2227756215,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.259421,TD,str,1474,esc,1492,aa,-0.01,0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227766,us,2227766156,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.269515,TD,str,1473,esc,1492,aa,-0.01,-0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227776,us,2227776151,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.279631,TD,str,1472,esc,1492,aa,-0.01,-0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227786,us,2227786135,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.288578,TD,str,1474,esc,1492,aa,-0.01,-0.01,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227796,us,2227796136,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.298699,TD,str,1473,esc,1492,aa,-0.01,-0.01,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227806,us,2227806133,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.309953,TD,str,1474,esc,1492,aa,-0.01,-0.01,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227816,us,2227816111,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.318821,TD,str,1473,esc,1492,aa,-0.01,-0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227826,us,2227826081,ypr,-81.99,1.65,0.29
2016-01-26 21:33:43.328961,TD,str,1472,esc,1493,aa,-0.01,-0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227836,us,2227836065,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.339041,TD,str,1473,esc,1492,aa,-0.01,-0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227846,us,2227846066,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.350297,TD,str,1474,esc,1492,aa,-0.01,-0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227856,us,2227856052,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.359169,TD,str,1474,esc,1493,aa,-0.01,-0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227866,us,2227866035,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.369207,TD,str,1473,esc,1492,aa,-0.01,-0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227875,us,2227875996,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.379250,TD,str,1474,esc,1493,aa,-0.02,-0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227885,us,2227886007,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.389332,TD,str,1473,esc,1493,aa,-0.02,-0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227896,us,2227896063,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.399385,TD,str,1472,esc,1492,aa,-0.02,-0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227905,us,2227905994,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.409434,TD,str,1474,esc,1492,aa,-0.02,0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227915,us,2227915983,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.418273,TD,str,1474,esc,1493,aa,-0.02,0.01,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227925,us,2227925968,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.429561,TD,str,1474,esc,1492,aa,-0.02,0.01,0.06,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227935,us,2227935953,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.439642,TD,str,1472,esc,1493,aa,-0.02,-0.00,0.07,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227945,us,2227945965,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.449699,TD,str,1474,esc,1493,aa,-0.01,-0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227955,us,2227955920,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.458603,TD,str,1474,esc,1492,aa,-0.01,0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227965,us,2227965931,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.468710,TD,str,1474,esc,1493,aa,-0.01,0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2151,odo,-30,ms,2227975,us,2227975911,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.480132,TD,str,1474,esc,1492,aa,-0.01,0.01,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227985,us,2227985892,ypr,-81.99,1.66,0.29
2016-01-26 21:33:43.489108,TD,str,1474,esc,1492,aa,-0.01,0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2227995,us,2227995879,ypr,-82.00,1.66,0.29
2016-01-26 21:33:43.499205,TD,str,1474,esc,1492,aa,-0.01,0.00,0.08,spur_us,1237970,412497732,spur_odo,14,ping_mm,2155,odo,-30,ms,2228005,us,2228005860,ypr,-82.00,1.66,0.29
