2016-02-28 18:38:21.211289,TD,str,1489,esc,1490,aa,-0.30,0.07,-0.06,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306260,us,1306260390,ypr,8.46,17.05,1.12,vbat,8.35
2016-02-28 18:38:21.224606,TD,str,1490,esc,1489,aa,-0.28,0.03,0.04,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306270,us,1306270388,ypr,8.45,17.05,1.10,vbat,8.35
2016-02-28 18:38:21.231336,TD,str,1489,esc,1489,aa,-0.25,0.23,0.14,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306280,us,1306280404,ypr,8.45,17.04,1.13,vbat,8.35
2016-02-28 18:38:21.241431,TD,str,1490,esc,1489,aa,-0.09,0.02,-0.19,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306290,us,1306290396,ypr,8.45,17.04,1.08,vbat,8.35
2016-02-28 18:38:21.251400,TD,str,1490,esc,1490,aa,0.08,-0.09,-0.39,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306300,us,1306300395,ypr,8.47,17.05,1.11,vbat,8.34
2016-02-28 18:38:21.260297,TD,str,1489,esc,1490,aa,0.11,-0.03,-0.22,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306310,us,1306310392,ypr,8.49,17.06,1.18,vbat,8.35
2016-02-28 18:38:21.271466,TD,str,1490,esc,1489,aa,-0.02,0.15,0.04,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306320,us,1306320398,ypr,8.48,17.07,1.22,vbat,8.37
2016-02-28 18:38:21.281425,TD,str,1489,esc,1489,aa,-0.11,0.15,0.07,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306330,us,1306330394,ypr,8.48,17.05,1.22,vbat,8.35
2016-02-28 18:38:21.290387,TD,str,1489,esc,1489,aa,-0.16,0.22,0.07,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306340,us,1306340394,ypr,8.49,17.05,1.24,vbat,8.35
2016-02-28 18:38:21.300664,TD,str,1491,esc,1491,aa,-0.04,0.18,-0.00,spur_us,0,0,spur_odo,0,ping_mm,417,odo,0,odo_us,1260238016,ms,1306350,us,1306350387,ypr,8.50,17.06,1.23,vbat,8.35
