2016-01-01 16:01:09.074445,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -13, 76, -442, heading, 51.01,rpm,450,0, 0,437219,ping,3.96,odo,673524,ms,2314520,us,2314520333,ypr,-51.01, -1.02, 0.58
2016-01-01 16:01:09.095649,TRACE_DYNAMICS,str, 1476, esc,1498, aa, -11, 71, -440, heading, 51.01,rpm,500,0, 0,437219,ping,3.96,odo,673524,ms,2314540,us,2314540331,ypr,-51.01, -1.02, 0.58
2016-01-01 16:01:09.116247,TRACE_DYNAMICS,str, 1475, esc,1497, aa, -13, 70, -447, heading, 51.01,rpm,500,0, 0,437219,ping,3.96,odo,673524,ms,2314560,us,2314560335,ypr,-51.01, -1.02, 0.58
2016-01-01 16:01:09.136569,TRACE_DYNAMICS,str, 1475, esc,1498, aa, -10, 68, -435, heading, 51.00,rpm,500,0, 0,437219,ping,3.96,odo,673524,ms,2314580,us,2314580337,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.156801,TRACE_DYNAMICS,str, 1475, esc,1498, aa, -13, 70, -438, heading, 51.00,rpm,450,0, 0,437219,ping,3.96,odo,673524,ms,2314600,us,2314600339,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.176984,TRACE_DYNAMICS,str, 1475, esc,1498, aa, -16, 75, -441, heading, 51.00,rpm,400,0, 0,437219,ping,3.96,odo,673524,ms,2314620,us,2314620329,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.197200,TRACE_DYNAMICS,str, 1476, esc,1497, aa, -18, 68, -443, heading, 51.00,rpm,450,0, 0,437219,ping,3.96,odo,673524,ms,2314640,us,2314640329,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.217389,TRACE_DYNAMICS,str, 1475, esc,1498, aa, -21, 68, -432, heading, 51.00,rpm,450,0, 0,437219,ping,3.96,odo,673524,ms,2314660,us,2314660330,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.237640,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -18, 74, -432, heading, 51.00,rpm,350,0, 0,437219,ping,3.96,odo,673524,ms,2314680,us,2314680337,ypr,-51.00, -1.02, 0.58
2016-01-01 16:01:09.257995,TRACE_DYNAMICS,str, 1475, esc,1496, aa, -17, 72, -430, heading, 51.00,rpm,500,0, 0,437219,ping,3.96,odo,673524,ms,2314700,us,2314700340,ypr,-51.00, -1.02, 0.58
