2016-02-29 01:21:40.279005,TD,str,1437,esc,1493,aa,-0.06,0.04,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329096,us,329096310,ypr,18.49,8.70,0.45,vbat,8.34
2016-02-29 01:21:40.281013,TD,str,1437,esc,1492,aa,-0.03,0.04,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329106,us,329106309,ypr,18.48,8.70,0.46,vbat,8.35
2016-02-29 01:21:40.290858,TD,str,1438,esc,1492,aa,-0.03,0.06,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329116,us,329116357,ypr,18.49,8.70,0.46,vbat,8.34
2016-02-29 01:21:40.301664,TD,str,1437,esc,1491,aa,-0.01,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329126,us,329126281,ypr,18.48,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.309985,TD,str,1435,esc,1490,aa,-0.01,0.05,-0.00,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329136,us,329136266,ypr,18.47,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.320561,TD,str,1437,esc,1491,aa,-0.02,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,938,odo,-49,odo_us,327872221,ms,329146,us,329146272,ypr,18.48,8.70,0.46,vbat,8.34
2016-02-29 01:21:40.331203,TD,str,1437,esc,1492,aa,-0.03,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329156,us,329156253,ypr,18.47,8.70,0.46,vbat,8.35
2016-02-29 01:21:40.340764,TD,str,1437,esc,1492,aa,-0.00,0.04,0.04,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329166,us,329166236,ypr,18.47,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.350311,TD,str,1437,esc,1492,aa,-0.01,0.04,0.05,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329176,us,329176238,ypr,18.47,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.360959,TD,str,1438,esc,1492,aa,-0.01,0.04,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329186,us,329186198,ypr,18.46,8.71,0.46,vbat,8.35
2016-02-29 01:21:40.371570,TD,str,1438,esc,1492,aa,-0.01,0.04,-0.00,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329196,us,329196217,ypr,18.46,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.381000,TD,str,1438,esc,1492,aa,-0.01,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329206,us,329206189,ypr,18.46,8.71,0.46,vbat,8.32
2016-02-29 01:21:40.390676,TD,str,1437,esc,1491,aa,-0.02,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329216,us,329216185,ypr,18.46,8.72,0.46,vbat,8.34
2016-02-29 01:21:40.401632,TD,str,1437,esc,1492,aa,-0.03,0.05,0.03,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329226,us,329226164,ypr,18.46,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.410145,TD,str,1437,esc,1492,aa,-0.02,0.05,0.03,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329236,us,329236146,ypr,18.46,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.421234,TD,str,1437,esc,1491,aa,-0.02,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,926,odo,-50,odo_us,329148015,ms,329246,us,329246121,ypr,18.45,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.430971,TD,str,1437,esc,1492,aa,-0.03,0.05,0.00,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329256,us,329256139,ypr,18.45,8.71,0.46,vbat,8.35
2016-02-29 01:21:40.440780,TD,str,1437,esc,1491,aa,-0.04,0.05,-0.00,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329266,us,329266129,ypr,18.45,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.450503,TD,str,1437,esc,1491,aa,-0.04,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329276,us,329276103,ypr,18.45,8.71,0.45,vbat,8.35
2016-02-29 01:21:40.460998,TD,str,1437,esc,1492,aa,-0.04,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329286,us,329286117,ypr,18.44,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.470945,TD,str,1437,esc,1491,aa,-0.05,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329296,us,329296090,ypr,18.44,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.481453,TD,str,1437,esc,1492,aa,-0.05,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329306,us,329306131,ypr,18.44,8.71,0.46,vbat,8.34
2016-02-29 01:21:40.492973,TD,str,1437,esc,1492,aa,-0.04,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329316,us,329316061,ypr,18.44,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.501589,TD,str,1437,esc,1492,aa,-0.06,0.05,0.00,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329326,us,329326069,ypr,18.44,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.510459,TD,str,1437,esc,1491,aa,-0.05,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329336,us,329336033,ypr,18.44,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.520316,TD,str,1437,esc,1491,aa,-0.06,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329346,us,329346015,ypr,18.43,8.71,0.46,vbat,8.35
2016-02-29 01:21:40.531411,TD,str,1437,esc,1492,aa,-0.05,0.05,0.02,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329355,us,329356010,ypr,18.43,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.540036,TD,str,1438,esc,1492,aa,-0.04,0.05,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329365,us,329365998,ypr,18.43,8.71,0.45,vbat,8.34
2016-02-29 01:21:40.551133,TD,str,1437,esc,1492,aa,-0.05,0.04,0.01,spur_us,233357,225043266,spur_odo,99,ping_mm,930,odo,-50,odo_us,329148015,ms,329375,us,329375973,ypr,18.43,8.71,0.45,vbat,8.34
