secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
0,0,0,-0.334103,-6.76255e-07,0,-290.25,0,1667,1586,0.063025
0.04,-0.217617,0.315748,-0.323431,0.0278636,0,-291.38,0,1661,1463,0.144057
0.25,-0.200741,0.341253,-0.311067,0.060135,0,-290.44,0,1663,1514,0.441175
0.33,-0.193535,0.375495,-0.299701,0.0907718,0,-290.44,0,1667,1514,0.546217
0.39,-0.182169,0.406132,-0.288293,0.121241,0,-290.62,0,1669,1500,0.65546
0.44,-0.169771,0.43623,-0.275996,0.153869,0,-290.69,0,1671,1495,0.70588
0.49,-0.157089,0.468713,-0.261936,0.190877,0,-290.81,0,1676,1481,0.80672
0.54,-0.142369,0.505471,-0.250508,0.220838,0,-290.81,0,1677,1487,0.819325
0.58,-0.130942,0.535432,-0.238148,0.253292,0,-291.38,0,1683,1484,0.928789
0.618,-0.115458,0.566682,-0.225607,0.285346,0,-291.31,0,1682,1481,0.88235
0.658,-0.1033,0.598886,-0.213893,0.315136,0,-291.38,0,1684,1467,1.02416
0.69,-0.0912035,0.628526,-0.202256,0.344853,0,-291.88,0,1691,1477,1.17046
0.718,-0.0768359,0.65716,-0.189524,0.376528,0,-291.81,0,1691,1469,1.10294
0.75,-0.0644861,0.688988,-0.175803,0.410537,0,-292,0,1694,1466,1.2605
0.78,-0.0497291,0.722581,-0.163015,0.442113,0,-291.88,0,1699,1458,1.2605
0.808,-0.037595,0.75442,-0.14753,0.480604,0,-291.75,0,1703,1456,1.33928
0.84,-0.0228188,0.793195,-0.13397,0.514546,0,-291.81,0,1683,1465,1.35054
0.868,-0.00893175,0.827006,-0.117675,0.55521,0,-291.62,0,1683,1456,1.41806
0.9,0.00632669,0.868083,-0.102318,0.593744,0,-291.62,0,1683,1465,1.42857
0.93,0.0216837,0.906617,-0.0870663,0.632216,0,-291.38,0,1683,1462,1.53061
0.958,0.0356236,0.945605,-0.0753997,0.661796,0,-291.44,0,1683,1466,1.48968
0.98,0.0476183,0.975057,-0.0602477,0.700382,0,-291.19,0,1683,1466,1.53061
1.008,0.0614023,1.01418,-0.0478698,0.732349,0,-290.94,0,1683,1472,1.60427
1.03,0.0724098,1.04667,-0.0364506,0.762192,0,-290.69,0,1683,1472,1.63865
1.05,0.0824564,1.07704,-0.020771,0.803559,0,-290.69,0,1683,1481,1.5126
1.08,0.098136,1.1184,-0.00949404,0.83335,0,-290.62,0,1683,1474,1.63865
1.1,0.109028,1.14834,0.00523095,0.872388,0,-290.5,0,1683,1478,1.42857
1.13,0.123093,1.18763,0.0164172,0.902279,0,-290.25,0,1683,1476,1.63865
1.15,0.132903,1.21803,0.0317678,0.943916,0,-290.12,0,1683,1478,1.56476
1.179,0.147537,1.25993,0.043658,0.976304,0,-290,0,1683,1478,1.68067
1.2,0.158765,1.29256,0.059711,1.02051,0,-289.81,0,1683,1493,1.59663
1.23,0.173768,1.33714,0.0706519,1.05085,0,-289.62,0,1683,1492,1.63865
1.25,0.183659,1.36786,0.0864972,1.09536,0,-289.56,0,1683,1501,1.65169
1.279,0.199172,1.41249,0.0973378,1.12586,0,-289.5,0,1683,1491,1.56062
1.3,0.209681,1.44311,0.112278,1.16807,0,-289.31,0,1683,1491,1.5126
1.33,0.223568,1.48569,0.123,1.19861,0,-289.25,0,1683,1502,1.63865
1.35,0.233958,1.51634,0.138651,1.24339,0,-289.38,0,1683,1511,1.65169
