secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
0,0,0,-0.33466,3.03486e-06,0,-295.81,0,1666,1167,0.0420167
0.06,-0.18813,0.30298,-0.321859,0.027526,0,-293.94,0,1658,1354,0.235293
0.21,-0.185293,0.335123,-0.309361,0.0559591,0,-293.19,0,1664,1494,0.468186
0.28,-0.176834,0.365317,-0.295806,0.088338,0,-292.12,0,1667,1536,0.588233
0.34,-0.169079,0.400117,-0.284738,0.116034,0,-291.44,0,1667,1571,0.60504
0.39,-0.16172,0.429295,-0.271379,0.150387,0,-291,0,1672,1594,0.7563
0.44,-0.15077,0.464584,-0.258545,0.184258,0,-290.44,0,1675,1642,0.7563
0.49,-0.141012,0.499618,-0.24717,0.215256,0,-290,0,1672,1606,0.88235
0.53,-0.132063,0.531509,-0.234894,0.249297,0,-289.81,0,1678,1625,0.945375
0.57,-0.120836,0.565931,-0.222013,0.285507,0,-289.5,0,1682,1626,1.0084
0.61,-0.109671,0.602753,-0.211695,0.314846,0,-289.31,0,1686,1627,1.09243
0.64,-0.100405,0.632463,-0.200788,0.34637,0,-289.06,0,1691,1655,1.17647
0.67,-0.0908845,0.664469,-0.190142,0.377693,0,-288.38,0,1696,1663,1.17647
0.7,-0.0840222,0.697074,-0.180881,0.406234,0,-287.31,0,1700,1720,1.09243
0.73,-0.0807432,0.727541,-0.171898,0.436263,0,-286.38,0,1699,1767,1.17647
0.76,-0.0769887,0.759153,-0.163342,0.466041,0,-286.25,0,1704,1713,1.17647
0.79,-0.0691655,0.789146,-0.153887,0.498327,0,-286.81,0,1683,1679,1.2605
0.82,-0.056557,0.820496,-0.143303,0.533612,0,-287.19,0,1683,1709,1.34453
0.85,-0.0438387,0.855128,-0.131013,0.573061,0,-288,0,1683,1674,1.5126
0.88,-0.0270131,0.893139,-0.118707,0.61084,0,-288.5,0,1683,1670,1.42857
0.91,-0.011918,0.929998,-0.105462,0.650543,0,-288.88,0,1683,1673,1.5126
0.94,0.00344121,0.968986,-0.0957188,0.679228,0,-289.12,0,1683,1669,1.63865
0.96,0.0145173,0.997212,-0.0820361,0.718911,0,-289.5,0,1683,1689,1.5126
0.99,0.0303066,1.03616,-0.0695488,0.754087,0,-290,0,1683,1671,1.34453
1.02,0.045558,1.07034,-0.0542936,0.795968,0,-290.5,0,1683,1650,1.59663
1.05,0.0635687,1.11121,-0.0394597,0.835701,0,-290.94,0,1683,1655,1.5126
1.08,0.08082,1.15002,-0.0285576,0.864336,0,-291.25,0,1683,1641,1.63865
1.1,0.093421,1.178,-0.0121614,0.906271,0,-291.81,0,1683,1628,1.59663
1.13,0.112877,1.21873,-0.000621537,0.935154,0,-292.12,0,1683,1641,1.63865
1.15,0.126106,1.24693,0.0164422,0.977023,0,-292.62,0,1683,1627,1.59663
1.18,0.145885,1.28768,0.0283504,1.00567,0,-292.94,0,1683,1630,1.63865
1.2,0.159526,1.31561,0.0451639,1.04529,0,-293.44,0,1683,1624,1.5126
1.23,0.17904,1.35407,0.0633751,1.08715,0,-293.88,0,1683,1613,1.54513
1.261,0.199618,1.39489,0.0760368,1.1158,0,-294.19,0,1683,1612,1.72489
1.28,0.213943,1.42279,0.0888964,1.14441,0,-294.56,0,1683,1597,1.63865
1.3,0.228782,1.45051,0.102059,1.17316,0,-294.94,0,1683,1602,1.63865
1.32,0.243972,1.47833,0.116471,1.20413,0,-295.25,0,1683,1589,1.7647
1.34,0.260033,1.50853,0.130015,1.23285,0,-295.56,0,1683,1582,1.56062
1.361,0.275222,1.53646,0.143766,1.26156,0,-295.81,0,1683,1578,1.72489
1.38,0.290296,1.56454,0.15881,1.29261,0,-296.19,0,1683,1584,1.7647
1.4,0.307346,1.59461,0.178426,1.33235,0,-296.38,0,1683,1569,1.5126
1.43,0.327963,1.63386,0.193798,1.36331,0,-296.62,0,1683,1593,1.7647
1.45,0.344596,1.66418,0.209213,1.39405,0,-296.94,0,1683,1575,1.7647
1.47,0.361689,1.69408,0.224844,1.42483,0,-297.06,0,1683,1550,1.68067
1.491,0.377949,1.72453,0.240619,1.45566,0,-297.44,0,1683,1567,1.7647
1.511,0.395708,1.75435,0.255465,1.48422,0,-297.62,0,1683,1538,1.72489
1.53,0.411491,1.78242,0.271658,1.51519,0,-297.81,0,1683,1555,1.68067
1.551,0.428672,1.81287,0.28671,1.5437,0,-298.06,0,1683,1539,1.72489
1.57,0.445022,1.84069,0.303115,1.57464,0,-297.94,0,1683,1540,1.68067
1.591,0.460804,1.87196,0.319315,1.60519,0,-298.25,0,1683,1542,1.7647
1.611,0.47861,1.90166,0.334655,1.63373,0,-298.44,0,1683,1524,1.72489
1.63,0.494933,1.92967,0.351385,1.6646,0,-298.62,0,1683,1530,1.68067
1.651,0.512592,1.96003,0.367026,1.6932,0,-298.88,0,1683,1530,1.72489
1.67,0.529571,1.9879,0.385273,1.72622,0,-299.06,0,1683,1521,1.80071
1.691,0.548744,2.0204,0.403667,1.75922,0,-299.31,0,1683,1527,1.89075
1.711,0.56842,2.05269,0.419686,1.78771,0,-299.69,0,1683,1514,1.72489
1.73,0.586381,2.08008,0.43836,1.82042,0,-299.75,0,1683,1503,1.80071
1.751,0.605362,2.11262,0.454564,1.84869,0,-299.94,0,1683,1532,1.72489
