seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
0.589257,0.487773,62030813,1403,118,62029626,-0.69,163593,9
0.599482,0.494595,62041038,1403,120,62040163,-0.68,163593,9
0.609245,0.498006,62050801,1403,121,62046216,-0.71,163593,9
0.619462,0.504828,62061018,1403,123,62056864,-0.72,163593,9
0.629457,0.51165,62071013,1403,125,62068430,-0.67,163593,9
0.639196,0.518472,62080752,1403,127,62079439,-0.63,163593,9
0.649422,0.521883,62090978,1403,128,62084744,-0.59,163593,9
0.659154,0.528705,62100710,1403,130,62096523,-0.59,195587,10
0.669412,0.535527,62110968,1403,132,62107652,-0.54,195587,10
0.679137,0.542349,62120693,1403,134,62120172,-0.59,195587,10
0.689439,0.54576,62130995,1403,135,62126478,-0.56,195587,10
0.699113,0.552582,62140669,1403,137,62139148,-0.56,195587,10
0.709089,0.555993,62150645,1403,138,62144777,-0.6,195587,10
0.719338,0.562815,62160894,1403,140,62156932,-0.67,195587,10
0.729089,0.569637,62170645,1403,142,62169797,-0.63,195587,10
0.739565,0.573048,62181121,1403,143,62176290,-0.61,195587,10
0.749041,0.57987,62190597,1403,145,62189379,-0.6,195587,10
0.759278,0.583281,62200834,1403,146,62195052,-0.59,195587,10
0.769043,0.590103,62210599,1403,148,62207364,-0.59,195587,10
0.779289,0.593514,62220845,1403,149,62215378,-0.6,195587,10
0.788986,0.600336,62230542,1403,151,62228361,-0.59,195587,10
0.799233,0.603747,62240789,1403,152,62233737,-0.6,195587,10
0.808967,0.610569,62250523,1403,154,62247676,-0.61,195587,10
0.818972,0.61398,62260528,1403,155,62255274,-0.62,195587,10
0.829205,0.620802,62270761,1403,157,62268939,-0.57,195587,10
0.838952,0.624213,62280508,1403,158,62277033,-0.55,195587,10
0.849196,0.631035,62290752,1403,160,62290102,-0.53,195587,10
0.859428,0.634446,62300984,1403,161,62297877,-0.49,195587,10
0.868927,0.637857,62310483,1403,162,62304819,-0.54,195587,10
0.879176,0.644679,62320732,1403,164,62318159,-0.54,195587,10
0.888888,0.64809,62330444,1403,165,62326275,-0.55,228155,11
0.899128,0.654912,62340684,1403,167,62339993,-0.53,228155,11
0.908869,0.658323,62350425,1403,168,62346497,-0.47,228155,11
0.918837,0.661734,62360393,1403,169,62355333,-0.4,228155,11
0.929065,0.668556,62370621,1403,171,62369609,-0.42,228155,11
0.939016,0.671967,62380572,1403,172,62376299,-0.47,228155,11
0.948826,0.675378,62390382,1403,173,62385602,-0.47,228155,11
0.958818,0.678789,62400374,1403,174,62392566,-0.43,228155,11
0.968823,0.685611,62410379,1403,176,62407749,-0.42,228155,11
0.978843,0.689022,62420399,1403,177,62417443,-0.41,228155,11
0.988834,0.692433,62430390,1403,178,62424438,-0.39,228155,11
0.998824,0.699255,62440380,1403,180,62440212,-0.43,228155,11
1.008822,0.702666,62450378,1403,181,62449748,-0.52,228155,11
1.018825,0.706077,62460381,1403,182,62456931,-0.58,228155,11
1.028968,0.709488,62470524,1403,183,62465439,-0.6,228155,11
1.038829,0.712899,62480385,1403,184,62473810,-0.59,228155,11
1.048952,0.71631,62490508,1403,185,62483348,-0.58,228155,11
1.058833,0.723132,62500389,1403,187,62500211,-0.51,228155,11
1.069166,0.726543,62510722,1403,188,62509688,-0.47,228155,11
1.07884,0.729954,62520396,1403,189,62519810,-0.49,228155,11
1.089167,0.733365,62530723,1403,190,62528565,-0.52,228155,11
1.098822,0.736776,62540378,1403,191,62537893,-0.51,228155,11
1.109103,0.740187,62550659,1403,192,62547461,-0.49,228155,11
1.118823,0.743598,62560379,1403,193,62560202,-0.49,228155,11
1.128823,0.743598,62570379,1403,193,62560202,-0.48,228155,11
1.138827,0.75042,62580383,1403,195,62579548,-0.44,228155,11
1.148833,0.753831,62590389,1403,196,62589888,-0.42,228155,11
1.159051,0.753831,62600607,1403,196,62589888,-0.38,228155,11
1.168824,0.757242,62610380,1403,197,62600583,-0.39,228155,11
1.179035,0.764064,62620591,1403,199,62620065,-0.37,228155,11
1.188829,0.764064,62630385,1403,199,62620065,-0.33,228155,11
1.199003,0.767475,62640559,1403,200,62631348,-0.32,228155,11
1.208822,0.770886,62650378,1403,201,62642699,-0.34,316574,12
1.218831,0.774297,62660387,1403,202,62654306,-0.36,316574,12
1.228831,0.777708,62670387,1403,203,62664041,-0.36,316574,12
1.238965,0.781119,62680521,1403,204,62675415,-0.34,316574,12
1.248818,0.78453,62690374,1403,205,62687761,-0.34,316574,12
1.258832,0.787941,62700388,1403,206,62700013,-0.29,316574,12
1.268879,0.787941,62710435,1403,206,62700013,-0.33,316574,12
1.278842,0.791352,62720398,1403,207,62710791,-0.33,316574,12
1.288833,0.794763,62730389,1403,208,62722118,-0.24,316574,12
1.298831,0.798174,62740387,1403,209,62735279,-0.26,316574,12
1.308829,0.801585,62750385,1403,210,62747926,-0.26,316574,12
1.318858,0.801585,62760414,1403,210,62747926,-0.28,316574,12
1.328827,0.804996,62770383,1403,211,62760898,-0.23,316574,12
1.338822,0.808407,62780378,1403,212,62772947,-0.28,316574,12
1.348823,0.811818,62790379,1403,213,62787829,-0.35,316574,12
1.35882,0.811818,62800376,1403,213,62787829,-0.3,316574,12
1.368819,0.815229,62810375,1403,214,62800910,-0.23,316574,12
1.378837,0.81864,62820393,1403,215,62813109,-0.26,316574,12
1.388821,0.822051,62830377,1403,216,62825957,-0.23,316574,12
1.398818,0.822051,62840374,1403,216,62825957,-0.28,316574,12
1.408823,0.825462,62850379,1403,217,62841770,-0.45,316574,12
1.418814,0.828873,62860370,1403,218,62856391,-0.46,316574,12
1.42882,0.832284,62870376,1403,219,62870218,-0.32,316574,12
1.43883,0.832284,62880386,1403,219,62870218,-0.24,316574,12
1.44882,0.835695,62890376,1403,220,62884477,-0.17,316574,12
1.458824,0.835695,62900380,1403,220,62884477,-0.1,316574,12
1.468824,0.839106,62910380,1403,221,62901879,-0.13,316574,12
1.478837,0.842517,62920393,1403,222,62917503,-0.32,316574,12
1.488823,0.842517,62930379,1403,222,62917503,-0.39,316574,12
1.49891,0.845928,62940466,1403,223,62932949,-0.26,316574,12
1.508823,0.849339,62950379,1403,224,62948232,-0.12,316574,12
1.518817,0.849339,62960373,1403,224,62948232,-0.09,316574,12
1.528818,0.85275,62970374,1403,225,62968305,-0.1,316574,12
1.538821,0.85275,62980377,1403,225,62968305,-0.18,316574,12
1.548824,0.856161,62990380,1403,226,62985017,-0.36,316574,12
1.558832,0.856161,63000388,1403,226,62985017,-0.39,316574,12
1.56883,0.859572,63010386,1403,227,63004671,-0.27,316574,12
1.578844,0.859572,63020400,1403,227,63004671,-0.26,316574,12
1.588821,0.862983,63030377,1403,228,63022055,-0.24,316574,12
1.598823,0.862983,63040379,1403,228,63022055,-0.28,316574,12
1.609001,0.866394,63050557,1403,229,63048404,-0.43,316574,12
1.618829,0.866394,63060385,1403,229,63048404,-0.52,316574,12
1.628823,0.869805,63070379,1403,230,63069247,-0.39,316574,12
1.63883,0.869805,63080386,1403,230,63069247,-0.33,316574,12
1.648817,0.869805,63090373,1403,230,63069247,-0.41,316574,12
1.658826,0.873216,63100382,1403,231,63097473,-0.54,316574,12
1.668828,0.873216,63110384,1403,231,63097473,-0.46,316574,12
1.67884,0.873216,63120396,1403,231,63097473,-0.36,316574,12
1.688823,0.876627,63130379,1403,232,63123327,-0.31,316574,12
1.698826,0.876627,63140382,1403,232,63123327,-0.27,316574,12
1.708823,0.876627,63150379,1403,232,63123327,-0.28,316574,12
1.718828,0.876627,63160384,1403,232,63123327,-0.34,316574,12
1.728831,0.880038,63170387,1403,233,63165060,-0.32,316574,12
1.738822,0.880038,63180378,1403,233,63165060,-0.36,316574,12
1.748824,0.880038,63190380,1403,233,63165060,-0.46,316574,12
1.758817,0.880038,63200373,1403,233,63165060,-0.45,316574,12
1.768814,0.880038,63210370,1403,233,63165060,-0.48,316574,12
1.778829,0.883449,63220385,1403,234,63210733,-0.41,316574,12
1.788823,0.883449,63230379,1403,234,63210733,-0.29,316574,12
1.798833,0.883449,63240389,1403,234,63210733,-0.24,316574,12
1.808828,0.883449,63250384,1403,234,63210733,-0.3,316574,12
1.818831,0.883449,63260387,1403,234,63210733,-0.3,316574,12
1.828829,0.883449,63270385,1403,234,63210733,-0.28,316574,12
1.83882,0.883449,63280376,1403,234,63210733,-0.35,316574,12
1.848824,0.883449,63290380,1403,234,63210733,-0.33,316574,12
1.858816,0.883449,63300372,1403,234,63210733,-0.34,316574,12
1.868826,0.883449,63310382,1403,234,63210733,-0.38,316574,12
1.878844,0.883449,63320400,1403,234,63210733,-0.39,316574,12
