seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,4134524656,1824,693,-0.03,36088,2094
0.010022,0.030699,4134534678,1430,702,0.13,33047,2095
0.019991,0.061398,4134544647,1430,711,-0.56,33047,2095
0.03021,0.095508,4134554866,1430,721,0.09,33047,2095
0.039963,0.122796,4134564619,1430,729,-0.26,33047,2095
0.050422,0.153495,4134575078,1430,738,-1.42,33047,2095
0.059947,0.184194,4134584603,1430,747,-2.56,33047,2095
0.070431,0.214893,4134595087,1430,756,-2.89,33047,2095
0.079898,0.245592,4134604554,1430,765,-3.07,33047,2095
0.09014,0.27288,4134614796,1430,773,-2.72,74963,2096
0.099873,0.303579,4134624529,1430,782,-3.11,74963,2096
0.110112,0.330867,4134634768,1430,790,-2.99,74963,2096
0.119843,0.358155,4134644499,1430,798,-3.61,74963,2096
0.130106,0.388854,4134654762,1430,807,-3.67,74963,2096
0.139848,0.416142,4134664504,1430,815,-3.63,74963,2096
0.149802,0.44343,4134674458,1430,823,-3.2,74963,2096
0.160066,0.474129,4134684722,1430,832,-2.93,74963,2096
0.16978,0.498006,4134694436,1430,839,-3.28,74963,2096
0.1798,0.525294,4134704456,1430,847,-3.54,91101,2097
0.189779,0.552582,4134714435,1430,855,-3.58,91101,2097
0.200004,0.57987,4134724660,1430,863,-3.26,91101,2097
0.209986,0.607158,4134734642,1430,871,-3.29,91101,2097
0.21972,0.631035,4134744376,1430,878,-2.97,91101,2097
0.229959,0.661734,4134754615,1430,887,-2.92,91101,2097
0.239943,0.685611,4134764599,1430,894,-3.26,91101,2097
0.249702,0.712899,4134774358,1430,902,-3.12,91101,2097
0.2602,0.736776,4134784856,1430,909,-3.3,91101,2097
0.269651,0.760653,4134794307,1430,916,-3.13,95345,2098
0.280116,0.787941,4134804772,1430,924,-3.02,95345,2098
0.289613,0.811818,4134814269,1430,931,-3.05,95345,2098
0.300117,0.835695,4134824773,1430,938,-3.26,95345,2098
0.309607,0.859572,4134834263,1430,945,-3.2,95345,2098
0.319832,0.88686,4134844488,1430,953,-2.99,95345,2098
0.329813,0.907326,4134854469,1430,959,-2.65,95345,2098
0.339572,0.931203,4134864228,1430,966,-2.63,95345,2098
0.349822,0.95508,4134874478,1430,973,-2.71,95345,2098
0.359536,0.978957,4134884192,1430,980,-2.66,95345,2098
0.369757,1.002834,4134894413,1430,987,-3.02,93282,2099
0.379522,1.0233,4134904178,1430,993,-2.95,93282,2099
0.389738,1.047177,4134914394,1430,1000,-2.76,93282,2099
0.399606,1.071054,4134924262,1430,1007,-2.8,93282,2099
