seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3924628492,1824,660,0.35,35793,1308
0.010002,0.030699,3924638494,1440,669,0.41,35793,1308
0.020023,0.057987,3924648515,1440,677,0.26,35793,1308
0.029996,0.088686,3924658488,1440,686,-0.04,35793,1308
0.039999,0.119385,3924668491,1440,695,0.03,35793,1308
0.049998,0.150084,3924678490,1440,704,0.19,48393,1309
0.060002,0.180783,3924688494,1440,713,-0.09,48393,1309
0.07,0.208071,3924698492,1440,721,-1.79,48393,1309
0.080004,0.23877,3924708496,1440,730,-2.91,48393,1309
0.090019,0.269469,3924718511,1440,739,-3.91,48393,1309
0.100005,0.300168,3924728497,1440,748,-3.39,48393,1309
0.110008,0.327456,3924738500,1440,756,-3.17,48393,1309
0.120019,0.354744,3924748511,1440,764,-3.17,48393,1309
0.130006,0.385443,3924758498,1440,773,-3.23,78406,1310
0.140006,0.412731,3924768498,1440,781,-3.49,78406,1310
0.150002,0.44343,3924778494,1440,790,-3.43,78406,1310
0.159996,0.470718,3924788488,1440,798,-3.27,78406,1310
0.170007,0.498006,3924798499,1440,806,-3.05,78406,1310
0.180003,0.525294,3924808495,1440,814,-3.2,78406,1310
0.190008,0.552582,3924818500,1440,822,-3.46,78406,1310
0.200011,0.576459,3924828503,1440,829,-4.18,78406,1310
0.210009,0.603747,3924838501,1440,837,-3.6,78406,1310
0.220016,0.631035,3924848508,1440,845,-3.29,92210,1311
0.230009,0.658323,3924858501,1440,853,-2.9,92210,1311
0.240011,0.6822,3924868503,1440,860,-2.74,92210,1311
0.249993,0.709488,3924878485,1440,868,-3.41,92210,1311
0.260002,0.736776,3924888494,1440,876,-3.5,92210,1311
0.270007,0.760653,3924898499,1440,883,-3.62,92210,1311
0.280011,0.78453,3924908503,1440,890,-3.06,92210,1311
0.296471,0.825462,3924924963,1440,902,-2.64,92210,1311
0.306184,0.849339,3924934676,1440,909,-2.55,92210,1311
0.31619,0.873216,3924944682,1440,916,-3.24,92302,1312
0.326202,0.897093,3924954694,1440,923,-3.01,92302,1312
0.336154,0.92097,3924964646,1440,930,-3.13,92302,1312
0.346409,0.944847,3924974901,1440,937,-2.99,92302,1312
0.356158,0.968724,3924984650,1440,944,-2.51,92302,1312
0.366364,0.992601,3924994856,1440,951,-2.55,92302,1312
0.376127,1.013067,3925004619,1440,957,-3.16,92302,1312
0.38635,1.040355,3925014842,1440,965,-3.08,92302,1312
0.396091,1.060821,3925024583,1440,971,-2.9,92302,1312
0.406074,1.081287,3925034566,1440,977,-2.66,94951,1313
0.416371,1.105164,3925044863,1440,984,-2.4,94951,1313
0.426057,1.12563,3925054549,1440,990,-2.58,94951,1313
0.436278,1.146096,3925064770,1440,996,-2.79,94951,1313
0.446012,1.169973,3925074504,1440,1003,-2.65,94951,1313
0.456249,1.190439,3925084741,1440,1009,-3.02,94951,1313
0.465994,1.210905,3925094486,1440,1015,-2.81,94951,1313
0.475977,1.231371,3925104469,1440,1021,-2.45,94951,1313
0.48621,1.251837,3925114702,1440,1027,-2.23,94951,1313
0.495954,1.272303,3925124446,1440,1033,-2.24,94951,1313
0.506177,1.292769,3925134669,1440,1039,-2.4,93275,1314
0.515921,1.309824,3925144413,1440,1044,-2.54,93275,1314
0.526188,1.33029,3925154680,1440,1050,-3.02,93275,1314
0.53591,1.350756,3925164402,1440,1056,-2.91,93275,1314
0.545884,1.367811,3925174376,1440,1061,-2.78,93275,1314
0.556382,1.388277,3925184874,1440,1067,-2.26,93275,1314
0.565875,1.405332,3925194367,1440,1072,-2.03,93275,1314
0.576107,1.425798,3925204599,1440,1078,-2.1,93275,1314
0.585854,1.442853,3925214346,1440,1083,-2.42,93275,1314
0.596075,1.459908,3925224567,1440,1088,-2.38,95529,1315
0.605824,1.476963,3925234316,1440,1093,-2.19,95529,1315
0.616065,1.497429,3925244557,1440,1099,-2.38,95529,1315
0.625816,1.514484,3925254308,1440,1104,-2.63,95529,1315
0.635809,1.531539,3925264301,1440,1109,-2.54,95529,1315
0.646035,1.548594,3925274527,1440,1114,-2.37,95529,1315
0.656029,1.562238,3925284521,1440,1118,-2.28,95529,1315
0.6658,1.579293,3925294292,1440,1123,-2.1,95529,1315
0.675744,1.596348,3925304236,1440,1128,-1.98,95529,1315
0.685735,1.609992,3925314227,1440,1132,-2.02,95529,1315
0.695972,1.627047,3925324464,1440,1137,-2.34,95251,1316
0.705946,1.644102,3925334438,1440,1142,-2.43,95251,1316
0.715708,1.657746,3925344200,1440,1146,-2.32,95251,1316
0.725954,1.674801,3925354446,1440,1151,-2.23,95251,1316
0.735677,1.688445,3925364169,1440,1155,-1.89,95251,1316
0.746141,1.702089,3925374633,1440,1159,-1.87,95251,1316
0.755637,1.715733,3925384129,1440,1163,-1.89,95251,1316
0.765883,1.729377,3925394375,1440,1167,-2.02,95251,1316
0.775624,1.746432,3925404116,1440,1172,-1.92,95251,1316
0.785829,1.760076,3925414321,1440,1176,-1.99,95251,1316
0.795617,1.770309,3925424109,1440,1179,-1.78,101649,1317
0.806067,1.783953,3925434559,1440,1183,-1.59,101649,1317
0.815564,1.797597,3925444056,1440,1187,-1.57,101649,1317
0.825808,1.811241,3925454300,1440,1191,-2.06,101649,1317
0.835549,1.824885,3925464041,1440,1195,-2.15,101649,1317
0.845774,1.838529,3925474266,1440,1199,-2.04,101649,1317
0.855521,1.848762,3925484013,1440,1202,-1.62,101649,1317
0.865519,1.858995,3925494011,1440,1205,-1.3,101649,1317
0.875976,1.872639,3925504468,1440,1209,-1.31,101649,1317
0.885482,1.882872,3925513974,1440,1212,-1.52,101649,1317
0.89573,1.896516,3925524222,1440,1216,-1.69,102726,1318
0.905439,1.906749,3925533931,1440,1219,-1.59,102726,1318
0.915496,1.916982,3925543988,1440,1222,-1.45,102726,1318
0.925448,1.927215,3925553940,1440,1225,-1.3,102726,1318
0.935417,1.940859,3925563909,1440,1229,-1.46,102726,1318
0.945663,1.951092,3925574155,1440,1232,-1.63,102726,1318
0.955631,1.961325,3925584123,1440,1235,-1.65,102726,1318
0.965387,1.971558,3925593879,1440,1238,-1.41,102726,1318
0.975614,1.981791,3925604106,1440,1241,-1.03,102726,1318
0.985588,1.992024,3925614080,1440,1244,-1.0,102726,1318
0.995337,2.002257,3925623829,1440,1247,-1.0,102726,1318
1.005577,2.009079,3925634069,1440,1249,-1.06,102726,1318
