seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1074261064,1821,71517,0.61,37171,7056
0.010019,0.027288,1074271083,1440,71525,0.18,37171,7056
0.020225,0.057987,1074281289,1440,71534,0.08,37941,7057
0.030001,0.085275,1074291065,1440,71542,0.01,37941,7057
0.040451,0.115974,1074301515,1440,71551,0.2,37941,7057
0.04998,0.143262,1074311044,1440,71559,-0.12,37941,7057
0.060177,0.17055,1074321241,1440,71567,-1.21,37941,7057
0.069945,0.197838,1074331009,1440,71575,-2.28,37941,7057
0.080181,0.228537,1074341245,1440,71584,-2.65,37941,7057
0.090046,0.255825,1074351110,1440,71592,-3.11,75585,7058
0.099922,0.283113,1074360986,1440,71600,-2.72,75585,7058
0.109897,0.310401,1074370961,1440,71608,-2.6,75585,7058
0.120118,0.337689,1074381182,1440,71616,-2.64,75585,7058
0.129864,0.364977,1074390928,1440,71624,-3.14,75585,7058
0.139923,0.392265,1074400987,1440,71632,-3.69,75585,7058
0.150324,0.419553,1074411388,1440,71640,-3.42,75585,7058
0.159851,0.44343,1074420915,1440,71647,-3.45,75585,7058
0.170053,0.470718,1074431117,1440,71655,-2.94,75585,7058
0.179815,0.494595,1074440879,1440,71662,-3.08,91629,7059
0.189805,0.521883,1074450869,1440,71670,-3.06,91629,7059
0.199794,0.54576,1074460858,1440,71677,-3.04,91629,7059
0.209992,0.573048,1074471056,1440,71685,-3.13,91629,7059
0.219744,0.596925,1074480808,1440,71692,-3.1,91629,7059
0.22975,0.620802,1074490814,1440,71699,-3.11,91629,7059
0.239718,0.644679,1074500782,1440,71706,-2.91,91629,7059
0.250187,0.671967,1074511251,1440,71714,-3.1,91629,7059
0.259709,0.692433,1074520773,1440,71720,-3.2,91629,7059
0.269948,0.719721,1074531012,1440,71728,-3.06,91629,7059
0.279913,0.740187,1074540977,1440,71734,-2.89,95902,7060
0.289676,0.764064,1074550740,1440,71741,-2.67,95902,7060
0.299898,0.787941,1074560962,1440,71748,-2.48,95902,7060
0.309631,0.808407,1074570695,1440,71754,-2.9,95902,7060
0.319899,0.832284,1074580963,1440,71761,-3.14,95902,7060
0.329634,0.856161,1074590698,1440,71768,-2.99,95902,7060
0.339617,0.876627,1074600681,1440,71774,-2.81,95902,7060
0.349881,0.900504,1074610945,1440,71781,-2.67,95902,7060
0.359589,0.92097,1074620653,1440,71787,-2.62,95902,7060
0.369806,0.944847,1074630870,1440,71794,-2.39,95902,7060
0.379568,0.965313,1074640632,1440,71800,-2.65,95717,7061
0.389856,0.985779,1074650920,1440,71806,-2.97,95717,7061
0.399552,1.006245,1074660616,1440,71812,-2.86,95717,7061
0.409752,1.026711,1074670816,1440,71818,-3.01,95717,7061
0.41954,1.047177,1074680604,1440,71824,-2.62,95717,7061
0.429733,1.067643,1074690797,1440,71830,-2.44,95717,7061
0.439492,1.088109,1074700556,1440,71836,-2.23,95717,7061
0.449714,1.108575,1074710778,1440,71842,-2.37,95717,7061
0.459477,1.12563,1074720541,1440,71847,-2.46,95717,7061
0.469484,1.132452,1074730548,1440,71849,-2.58,95551,7062
0.479684,1.152918,1074740748,1440,71855,-2.51,95551,7062
0.489431,1.173384,1074750495,1440,71861,-2.35,95551,7062
0.499629,1.190439,1074760693,1440,71866,-2.71,95551,7062
0.509417,1.207494,1074770481,1440,71871,-2.44,95551,7062
0.519617,1.22796,1074780681,1440,71877,-2.25,95551,7062
0.529364,1.245015,1074790428,1440,71882,-2.06,95551,7062
0.539343,1.26207,1074800407,1440,71887,-2.32,95551,7062
0.549349,1.282536,1074810413,1440,71893,-2.35,95551,7062
0.559353,1.299591,1074820417,1440,71898,-2.55,95551,7062
0.569567,1.316646,1074830631,1440,71903,-2.61,100814,7063
0.579303,1.333701,1074840367,1440,71908,-2.26,100814,7063
0.589304,1.350756,1074850368,1440,71913,-1.96,100814,7063
0.599288,1.3644,1074860352,1440,71917,-1.9,100814,7063
0.609518,1.381455,1074870582,1440,71922,-1.89,100814,7063
0.619263,1.39851,1074880327,1440,71927,-2.07,100814,7063
0.629493,1.415565,1074890557,1440,71932,-2.28,100814,7063
0.639301,1.43262,1074900365,1440,71937,-2.32,100814,7063
0.649232,1.446264,1074910296,1440,71941,-2.11,100814,7063
0.659737,1.463319,1074920801,1440,71946,-1.85,100814,7063
0.669201,1.476963,1074930265,1440,71950,-1.78,101011,7064
0.679436,1.494018,1074940500,1440,71955,-2.05,101011,7064
0.68921,1.507662,1074950274,1440,71959,-2.21,101011,7064
0.699406,1.524717,1074960470,1440,71964,-2.15,101011,7064
0.709161,1.538361,1074970225,1440,71968,-1.85,101011,7064
0.719396,1.552005,1074980460,1440,71972,-1.65,101011,7064
0.729145,1.565649,1074990209,1440,71976,-1.66,101011,7064
0.73936,1.579293,1075000424,1440,71980,-1.78,101011,7064
0.749347,1.592937,1075010411,1440,71984,-1.94,101011,7064
0.759112,1.606581,1075020176,1440,71988,-2.17,101011,7064
0.769088,1.620225,1075030152,1440,71992,-2.13,96753,7065
0.779306,1.633869,1075040370,1440,71996,-1.89,96753,7065
0.789054,1.647513,1075050118,1440,72000,-1.68,96753,7065
0.799304,1.657746,1075060368,1440,72003,-1.62,96753,7065
0.809028,1.67139,1075070092,1440,72007,-1.59,96753,7065
0.819519,1.681623,1075080583,1440,72010,-1.58,96753,7065
0.829,1.695267,1075090064,1440,72014,-1.57,96753,7065
0.839276,1.708911,1075100340,1440,72018,-1.63,96753,7065
0.848996,1.719144,1075110060,1440,72021,-1.63,96753,7065
0.859247,1.732788,1075120311,1440,72025,-1.68,96753,7065
0.868969,1.743021,1075130033,1440,72028,-1.54,96753,7065
0.879457,1.753254,1075140521,1440,72031,-1.32,110349,7066
0.888994,1.766898,1075150058,1440,72035,-1.36,110349,7066
0.899407,1.777131,1075160471,1440,72038,-1.27,110349,7066
0.908903,1.787364,1075169967,1440,72041,-1.19,110349,7066
0.91939,1.797597,1075180454,1440,72044,-1.32,110349,7066
0.928901,1.80783,1075189965,1440,72047,-1.35,110349,7066
0.939136,1.818063,1075200200,1440,72050,-1.34,110349,7066
0.948879,1.828296,1075209943,1440,72053,-1.24,110349,7066
0.959101,1.84194,1075220165,1440,72057,-1.05,110349,7066
0.96884,1.848762,1075229904,1440,72059,-0.99,110349,7066
0.979065,1.858995,1075240129,1440,72062,-0.99,110349,7066
0.988829,1.869228,1075249893,1440,72065,-1.02,110349,7066
0.998846,1.879461,1075259910,1440,72068,-1.06,117013,7067
1.009071,1.889694,1075270135,1440,72071,-0.97,117013,7067
1.019038,1.896516,1075280102,1440,72073,-0.88,117013,7067
1.028791,1.906749,1075289855,1440,72076,-0.78,117013,7067
1.038998,1.916982,1075300062,1440,72079,-0.81,117013,7067
1.048766,1.927215,1075309830,1440,72082,-0.92,117013,7067
1.059227,1.934037,1075320291,1440,72084,-0.87,117013,7067
1.068739,1.94427,1075329803,1440,72087,-0.84,117013,7067
1.079196,1.951092,1075340260,1440,72089,-0.84,117013,7067
1.088696,1.961325,1075349760,1440,72092,-0.77,117013,7067
1.099163,1.968147,1075360227,1440,72094,-0.62,117013,7067
1.108665,1.97838,1075369729,1440,72097,-0.58,117013,7067
1.118884,1.985202,1075379948,1440,72099,-0.6,117013,7067
1.128646,1.992024,1075389710,1440,72101,-0.59,136260,7068
1.138922,2.002257,1075399986,1440,72104,-0.53,136260,7068
1.148625,2.009079,1075409689,1440,72106,-0.47,136260,7068
1.15885,2.015901,1075419914,1440,72108,-0.37,136260,7068
1.168601,2.026134,1075429665,1440,72111,-0.36,136260,7068
1.178828,2.032956,1075439892,1440,72113,-0.47,136260,7068
1.188819,2.039778,1075449883,1440,72115,-0.44,136260,7068
1.198563,2.0466,1075459627,1440,72117,-0.36,136260,7068
1.208822,2.056833,1075469886,1440,72120,-0.31,136260,7068
1.218553,2.063655,1075479617,1440,72122,-0.25,136260,7068
1.228524,2.070477,1075489588,1440,72124,-0.26,136260,7068
1.238773,2.077299,1075499837,1440,72126,-0.29,136260,7068
1.248507,2.084121,1075509571,1440,72128,-0.27,136260,7068
1.258721,2.094354,1075519785,1440,72131,-0.21,136260,7068
1.268479,2.101176,1075529543,1440,72133,-0.15,136260,7068
1.278714,2.107998,1075539778,1440,72135,-0.22,136260,7068
1.288468,2.11482,1075549532,1440,72137,-0.3,157171,7069
1.298682,2.121642,1075559746,1440,72139,-0.3,157171,7069
1.308435,2.128464,1075569499,1440,72141,-0.28,157171,7069
1.318682,2.135286,1075579746,1440,72143,-0.14,157171,7069
1.328436,2.142108,1075589500,1440,72145,-0.16,157171,7069
1.338677,2.14893,1075599741,1440,72147,-0.12,157171,7069
1.348387,2.155752,1075609451,1440,72149,-0.14,157171,7069
1.358616,2.162574,1075619680,1440,72151,-0.08,157171,7069
1.368358,2.169396,1075629422,1440,72153,-0.12,157171,7069
1.378341,2.172807,1075639405,1440,72154,-0.08,157171,7069
1.388622,2.179629,1075649686,1440,72156,-0.07,157171,7069
1.39836,2.186451,1075659424,1440,72158,-0.09,157171,7069
1.408575,2.193273,1075669639,1440,72160,-0.13,157171,7069
1.418309,2.200095,1075679373,1440,72162,-0.06,157171,7069
1.428546,2.206917,1075689610,1440,72164,-0.02,157171,7069
1.438261,2.210328,1075699325,1440,72165,-0.07,157171,7069
1.448748,2.21715,1075709812,1440,72167,-0.12,157171,7069
1.45827,2.223972,1075719334,1440,72169,-0.11,157171,7069
1.468706,2.230794,1075729770,1440,72171,-0.07,182692,7070
1.47823,2.237616,1075739294,1440,72173,-0.05,182692,7070
1.488441,2.241027,1075749505,1440,72174,-0.16,182692,7070
1.498212,2.247849,1075759276,1440,72176,-0.18,182692,7070
1.508426,2.25126,1075769490,1440,72177,-0.12,182692,7070
1.518184,2.258082,1075779248,1440,72179,-0.05,182692,7070
1.528414,2.264904,1075789478,1440,72181,-0.03,182692,7070
1.538144,2.268315,1075799208,1440,72182,-0.07,182692,7070
1.548376,2.275137,1075809440,1440,72184,-0.11,182692,7070
1.558117,2.278548,1075819181,1440,72185,-0.05,182692,7070
1.568116,2.28537,1075829180,1440,72187,0.02,182692,7070
