seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3855815631,1824,640,0.44,34765,2965
0.010241,0.030699,3855825872,1450,649,0.09,34765,2965
0.019985,0.061398,3855835616,1450,658,0.77,34765,2965
0.029956,0.092097,3855845587,1450,667,0.84,34765,2965
0.040209,0.122796,3855855840,1450,676,0.48,34765,2965
0.049937,0.153495,3855865568,1450,685,-0.31,34765,2965
0.060175,0.184194,3855875806,1450,694,-0.63,34765,2965
0.069922,0.214893,3855885553,1450,703,-1.66,34765,2965
0.080173,0.245592,3855895804,1450,712,-2.54,34765,2965
0.089904,0.276291,3855905535,1450,721,-2.82,34765,2965
0.099865,0.30699,3855915496,1450,730,-3.04,34765,2965
0.11038,0.337689,3855926011,1450,739,-3.53,34765,2965
0.119865,0.361566,3855935496,1450,746,-3.6,34765,2965
0.130101,0.392265,3855945732,1450,755,-3.39,132507,2966
0.140051,0.419553,3855955682,1450,763,-3.43,132507,2966
0.149842,0.450252,3855965473,1450,772,-3.73,132507,2966
0.160082,0.47754,3855975713,1450,780,-3.8,132507,2966
0.169796,0.504828,3855985427,1450,788,-3.75,132507,2966
0.180024,0.532116,3855995655,1450,796,-3.37,132507,2966
0.189804,0.559404,3856005435,1450,804,-3.44,132507,2966
0.199997,0.586692,3856015628,1450,812,-3.44,132507,2966
0.20973,0.61398,3856025361,1450,820,-3.56,132507,2966
0.219992,0.641268,3856035623,1450,828,-3.61,87571,2967
0.229968,0.668556,3856045599,1450,836,-3.6,87571,2967
0.239705,0.692433,3856055336,1450,843,-3.37,87571,2967
0.249935,0.719721,3856065566,1450,851,-3.01,87571,2967
0.259672,0.743598,3856075303,1450,858,-3.18,87571,2967
0.269936,0.770886,3856085567,1450,866,-3.41,87571,2967
0.279661,0.794763,3856095292,1450,873,-3.6,87571,2967
0.28989,0.81864,3856105521,1450,880,-3.54,87571,2967
0.299646,0.842517,3856115277,1450,887,-3.29,87571,2967
0.30985,0.866394,3856125481,1450,894,-3.16,88030,2968
0.319594,0.890271,3856135225,1450,901,-3.06,88030,2968
0.329855,0.917559,3856145486,1450,909,-2.9,88030,2968
0.339604,0.941436,3856155235,1450,916,-2.99,88030,2968
0.349812,0.965313,3856165443,1450,923,-3.13,88030,2968
0.359557,0.985779,3856175188,1450,929,-3.07,88030,2968
0.369798,1.009656,3856185429,1450,936,-3.04,88030,2968
0.379528,1.030122,3856195159,1450,942,-2.89,88030,2968
0.389762,1.053999,3856205393,1450,949,-2.99,88030,2968
0.39951,1.074465,3856215141,1450,955,-3.04,91473,2969
0.410002,1.098342,3856225633,1450,962,-3.37,91473,2969
0.41948,1.118808,3856235111,1450,968,-3.14,91473,2969
0.429958,1.142685,3856245589,1450,975,-2.68,91473,2969
0.43952,1.163151,3856255151,1450,981,-2.61,91473,2969
0.449924,1.183617,3856265555,1450,987,-2.63,91473,2969
0.459431,1.204083,3856275062,1450,993,-2.98,91473,2969
0.469922,1.22796,3856285553,1450,1000,-2.99,91473,2969
0.479417,1.245015,3856295048,1450,1005,-2.85,91473,2969
0.489911,1.268892,3856305542,1450,1012,-2.76,91783,2970
0.49939,1.285947,3856315021,1450,1017,-2.49,91783,2970
0.509876,1.306413,3856325507,1450,1023,-2.44,91783,2970
0.519352,1.323468,3856334983,1450,1028,-2.6,91783,2970
0.529588,1.343934,3856345219,1450,1034,-2.67,91783,2970
0.539511,1.360989,3856355142,1450,1039,-2.66,91783,2970
0.549316,1.381455,3856364947,1450,1045,-2.59,91783,2970
0.55959,1.39851,3856375221,1450,1050,-2.71,91783,2970
0.569557,1.418976,3856385188,1450,1056,-2.66,91783,2970
0.579304,1.436031,3856394935,1450,1061,-2.55,91783,2970
0.589532,1.453086,3856405163,1450,1066,-2.26,93510,2971
0.599265,1.470141,3856414896,1450,1071,-2.05,93510,2971
0.609498,1.487196,3856425129,1450,1076,-2.22,93510,2971
0.619497,1.504251,3856435128,1450,1081,-2.48,93510,2971
0.629247,1.521306,3856444878,1450,1086,-2.8,93510,2971
0.639243,1.538361,3856454874,1450,1091,-2.65,93510,2971
0.649444,1.555416,3856465075,1450,1096,-2.41,93510,2971
0.659188,1.56906,3856474819,1450,1100,-2.23,93510,2971
0.669694,1.586115,3856485325,1450,1105,-2.17,93510,2971
0.679175,1.60317,3856494806,1450,1110,-2.11,95877,2972
0.689729,1.616814,3856505360,1450,1114,-2.31,95877,2972
0.699171,1.630458,3856514802,1450,1118,-2.39,95877,2972
0.709418,1.647513,3856525049,1450,1123,-2.31,95877,2972
0.719122,1.661157,3856534753,1450,1127,-2.19,95877,2972
0.729364,1.674801,3856544995,1450,1131,-2.06,95877,2972
0.739324,1.691856,3856554955,1450,1136,-1.99,95877,2972
0.749117,1.7055,3856564748,1450,1140,-1.95,95877,2972
0.759318,1.719144,3856574949,1450,1144,-2.04,95877,2972
0.769309,1.732788,3856584940,1450,1148,-2.1,95877,2972
0.779056,1.746432,3856594687,1450,1152,-2.1,96022,2973
0.789045,1.760076,3856604676,1450,1156,-1.96,96022,2973
0.799278,1.77372,3856614909,1450,1160,-1.8,96022,2973
0.809007,1.783953,3856624638,1450,1163,-1.89,96022,2973
0.819248,1.797597,3856634879,1450,1167,-1.87,96022,2973
0.828993,1.811241,3856644624,1450,1171,-1.71,96022,2973
0.83926,1.821474,3856654891,1450,1174,-1.64,96022,2973
0.849201,1.835118,3856664832,1450,1178,-1.7,96022,2973
0.85895,1.845351,3856674581,1450,1181,-1.7,96022,2973
0.869217,1.858995,3856684848,1450,1185,-1.57,96022,2973
0.879165,1.869228,3856694796,1450,1188,-1.66,105211,2974
0.888912,1.879461,3856704543,1450,1191,-1.65,105211,2974
0.899177,1.893105,3856714808,1450,1195,-1.67,105211,2974
0.908909,1.903338,3856724540,1450,1198,-1.55,105211,2974
0.918895,1.913571,3856734526,1450,1201,-1.31,105211,2974
0.929114,1.923804,3856744745,1450,1204,-1.24,105211,2974
0.938924,1.934037,3856754555,1450,1207,-1.18,105211,2974
0.949077,1.94427,3856764708,1450,1210,-1.16,105211,2974
0.958855,1.954503,3856774486,1450,1213,-1.24,105211,2974
0.968814,1.964736,3856784445,1450,1216,-1.04,105211,2974
0.979057,1.974969,3856794688,1450,1219,-1.01,105211,2974
0.988786,1.981791,3856804417,1450,1221,-1.01,105211,2974
0.999018,1.995435,3856814649,1450,1225,-0.96,117120,2975
1.008756,2.002257,3856824387,1450,1227,-0.89,117120,2975
1.018996,2.01249,3856834627,1450,1230,-0.85,117120,2975
1.028976,2.022723,3856844607,1450,1233,-0.9,117120,2975
1.038759,2.032956,3856854390,1450,1236,-0.96,117120,2975
1.048751,2.039778,3856864382,1450,1238,-0.91,117120,2975
1.058725,2.050011,3856874356,1450,1241,-0.79,117120,2975
1.068973,2.056833,3856884604,1450,1243,-0.69,117120,2975
1.078952,2.067066,3856894583,1450,1246,-0.58,117120,2975
1.088706,2.073888,3856904337,1450,1248,-0.53,117120,2975
1.098664,2.084121,3856914295,1450,1251,-0.59,117120,2975
1.108892,2.090943,3856924523,1450,1253,-0.6,117120,2975
1.118653,2.101176,3856934284,1450,1256,-0.6,117120,2975
1.128881,2.107998,3856944512,1450,1258,-0.59,117120,2975
1.13863,2.11482,3856954261,1450,1260,-0.46,136747,2976
1.148598,2.125053,3856964229,1450,1263,-0.36,136747,2976
1.158828,2.131875,3856974459,1450,1265,-0.4,136747,2976
1.168629,2.138697,3856984260,1450,1267,-0.45,136747,2976
1.178839,2.14893,3856994470,1450,1270,-0.49,136747,2976
1.188635,2.155752,3857004266,1450,1272,-0.41,136747,2976
1.198802,2.162574,3857014433,1450,1274,-0.25,136747,2976
1.208533,2.169396,3857024164,1450,1276,-0.17,136747,2976
1.218771,2.176218,3857034402,1450,1278,-0.17,136747,2976
1.228494,2.18304,3857044125,1450,1280,-0.28,136747,2976
1.23873,2.189862,3857054361,1450,1282,-0.39,136747,2976
1.248487,2.196684,3857064118,1450,1284,-0.37,136747,2976
1.258727,2.203506,3857074358,1450,1286,-0.31,136747,2976
1.268483,2.210328,3857084114,1450,1288,-0.24,136747,2976
1.278698,2.220561,3857094329,1450,1291,-0.26,136747,2976
1.288452,2.223972,3857104083,1450,1292,-0.21,136747,2976
1.298936,2.234205,3857114567,1450,1295,-0.23,161861,2977
1.308412,2.237616,3857124043,1450,1296,-0.27,161861,2977
1.318889,2.244438,3857134520,1450,1298,-0.27,161861,2977
1.328396,2.25126,3857144027,1450,1300,-0.18,161861,2977
1.338848,2.258082,3857154479,1450,1302,-0.07,161861,2977
1.348367,2.264904,3857163998,1450,1304,0.09,161861,2977
1.358844,2.271726,3857174475,1450,1306,0.07,161861,2977
1.368348,2.278548,3857183979,1450,1308,0.05,161861,2977
1.378832,2.28537,3857194463,1450,1310,-0.05,161861,2977
1.388315,2.288781,3857203946,1450,1311,-0.08,161861,2977
1.398809,2.295603,3857214440,1450,1313,-0.12,161861,2977
1.40829,2.302425,3857223921,1450,1315,-0.07,161861,2977
1.418762,2.305836,3857234393,1450,1316,-0.02,161861,2977
1.428252,2.312658,3857243883,1450,1318,0.0,161861,2977
1.438539,2.31948,3857254170,1450,1320,-0.01,161861,2977
1.448693,2.326302,3857264324,1450,1322,0.01,161861,2977
1.458212,2.329713,3857273843,1450,1323,-0.09,161861,2977
1.468448,2.336535,3857284079,1450,1325,-0.1,161861,2977
1.478456,2.343357,3857294087,1450,1327,-0.14,161861,2977
1.488191,2.346768,3857303822,1450,1328,-0.17,194998,2978
1.498202,2.35359,3857313833,1450,1330,-0.16,194998,2978
1.508416,2.360412,3857324047,1450,1332,-0.14,194998,2978
1.51842,2.363823,3857334051,1450,1333,-0.09,194998,2978
1.528163,2.370645,3857343794,1450,1335,-0.07,194998,2978
1.538381,2.374056,3857354012,1450,1336,-0.02,194998,2978
1.548349,2.380878,3857363980,1450,1338,0.07,194998,2978
1.558113,2.384289,3857373744,1450,1339,0.13,194998,2978
1.568341,2.391111,3857383972,1450,1341,0.14,194998,2978
1.57835,2.394522,3857393981,1450,1342,0.12,194998,2978
1.588112,2.401344,3857403743,1450,1344,0.04,194998,2978
1.598315,2.404755,3857413946,1450,1345,0.03,194998,2978
1.608306,2.411577,3857423937,1450,1347,0.02,194998,2978
1.618303,2.414988,3857433934,1450,1348,0.03,194998,2978
1.628039,2.42181,3857443670,1450,1350,-0.02,194998,2978
1.638255,2.425221,3857453886,1450,1351,-0.07,194998,2978
1.648246,2.428632,3857463877,1450,1352,-0.04,194998,2978
1.658018,2.435454,3857473649,1450,1354,-0.03,194998,2978
1.667946,2.438865,3857483577,1450,1355,-0.0,194998,2978
1.67844,2.442276,3857494071,1450,1356,0.02,194998,2978
1.687985,2.449098,3857503616,1450,1358,0.02,194998,2978
1.698183,2.452509,3857513814,1450,1359,-0.03,194998,2978
1.707956,2.45592,3857523587,1450,1360,-0.05,194998,2978
1.717929,2.462742,3857533560,1450,1362,-0.04,194998,2978
1.728163,2.466153,3857543794,1450,1363,0.01,194998,2978
1.737899,2.469564,3857553530,1450,1364,0.06,240997,2979
1.748397,2.476386,3857564028,1450,1366,0.06,240997,2979
1.757872,2.479797,3857573503,1450,1367,0.06,240997,2979
1.768107,2.483208,3857583738,1450,1368,-0.02,240997,2979
1.777839,2.486619,3857593470,1450,1369,-0.01,240997,2979
1.788089,2.49003,3857603720,1450,1370,0.04,240997,2979
1.797824,2.496852,3857613455,1450,1372,0.08,240997,2979
1.808041,2.500263,3857623672,1450,1373,0.09,240997,2979
1.817803,2.503674,3857633434,1450,1374,0.11,240997,2979
1.827817,2.507085,3857643448,1450,1375,0.14,240997,2979
1.838022,2.510496,3857653653,1450,1376,0.1,240997,2979
1.847774,2.513907,3857663405,1450,1377,0.08,240997,2979
1.857984,2.517318,3857673615,1450,1378,0.14,240997,2979
1.867723,2.520729,3857683354,1450,1379,0.2,240997,2979
1.877702,2.52414,3857693333,1450,1380,0.15,240997,2979
1.888189,2.527551,3857703820,1450,1381,0.11,240997,2979
1.897724,2.530962,3857713355,1450,1382,0.08,240997,2979
1.907947,2.534373,3857723578,1450,1383,0.08,240997,2979
1.917931,2.537784,3857733562,1450,1384,0.11,240997,2979
1.927666,2.541195,3857743297,1450,1385,0.07,240997,2979
1.937696,2.544606,3857753327,1450,1386,0.08,240997,2979
1.947644,2.548017,3857763275,1450,1387,0.12,240997,2979
