seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1034719089,1824,71624,0.31,36119,6925
0.010243,0.030699,1034729332,1400,71633,0.12,36119,6925
0.019965,0.057987,1034739054,1400,71641,0.1,35914,6926
0.029986,0.088686,1034749075,1400,71650,0.36,35914,6926
0.040204,0.119385,1034759293,1400,71659,0.36,35914,6926
0.049937,0.150084,1034769026,1400,71668,-0.0,35914,6926
0.060166,0.180783,1034779255,1400,71677,0.18,35914,6926
0.070166,0.211482,1034789255,1400,71686,-0.8,52539,6927
0.080161,0.242181,1034799250,1400,71695,-1.82,52539,6927
0.089932,0.27288,1034809021,1400,71704,-2.46,52539,6927
0.100131,0.303579,1034819220,1400,71713,-2.33,52539,6927
0.109892,0.330867,1034828981,1400,71721,-2.63,52539,6927
0.120093,0.361566,1034839182,1400,71730,-2.74,52539,6927
0.129895,0.388854,1034848984,1400,71738,-3.18,52539,6927
0.140095,0.416142,1034859184,1400,71746,-3.19,52539,6927
0.149817,0.44343,1034868906,1400,71754,-3.36,52539,6927
0.160054,0.474129,1034879143,1400,71763,-3.54,92548,6928
0.169811,0.501417,1034888900,1400,71771,-3.25,92548,6928
0.180028,0.528705,1034899117,1400,71779,-3.17,92548,6928
0.189799,0.555993,1034908888,1400,71787,-3.34,92548,6928
0.20003,0.583281,1034919119,1400,71795,-3.08,92548,6928
0.209759,0.610569,1034928848,1400,71803,-3.2,92548,6928
0.220017,0.637857,1034939106,1400,71811,-3.48,92548,6928
0.230027,0.665145,1034949116,1400,71819,-3.49,92548,6928
0.23971,0.692433,1034958799,1400,71827,-3.4,92548,6928
0.249737,0.71631,1034968826,1400,71834,-3.05,92548,6928
0.259941,0.743598,1034979030,1400,71842,-2.77,95943,6929
0.269941,0.767475,1034989030,1400,71849,-2.68,95943,6929
0.279661,0.794763,1034998750,1400,71857,-3.0,95943,6929
0.289668,0.822051,1035008757,1400,71865,-3.26,95943,6929
0.29989,0.845928,1035018979,1400,71872,-3.3,95943,6929
0.309866,0.869805,1035028955,1400,71879,-3.18,95943,6929
0.319612,0.893682,1035038701,1400,71886,-2.98,95943,6929
0.329845,0.917559,1035048934,1400,71893,-2.78,95943,6929
0.339829,0.944847,1035058918,1400,71901,-2.73,95943,6929
0.3496,0.965313,1035068689,1400,71907,-3.05,94955,6930
0.35957,0.98919,1035078659,1400,71914,-2.93,94955,6930
0.369767,1.013067,1035088856,1400,71921,-2.82,94955,6930
0.379554,1.036944,1035098643,1400,71928,-2.7,94955,6930
0.389524,1.060821,1035108613,1400,71935,-2.62,94955,6930
0.399513,1.081287,1035118602,1400,71941,-2.86,94955,6930
0.409751,1.105164,1035128840,1400,71948,-2.95,94955,6930
0.4195,1.129041,1035138589,1400,71955,-2.75,94955,6930
0.429491,1.149507,1035148580,1400,71961,-2.46,94955,6930
0.439448,1.173384,1035158537,1400,71968,-2.44,94955,6930
0.449711,1.19385,1035168800,1400,71974,-2.38,94955,6930
0.459469,1.217727,1035178558,1400,71981,-2.41,102226,6931
0.469421,1.238193,1035188510,1400,71987,-2.47,102226,6931
0.479723,1.258659,1035198812,1400,71993,-2.68,102226,6931
0.489407,1.279125,1035208496,1400,71999,-2.74,102226,6931
0.499641,1.299591,1035218730,1400,72005,-2.72,102226,6931
0.509639,1.320057,1035228728,1400,72011,-2.68,102226,6931
0.519403,1.340523,1035238492,1400,72017,-2.31,102226,6931
0.529617,1.360989,1035248706,1400,72023,-2.18,102226,6931
0.53961,1.381455,1035258699,1400,72029,-2.13,102226,6931
0.549401,1.401921,1035268490,1400,72035,-2.44,102226,6931
0.559403,1.418976,1035278492,1400,72040,-2.64,102363,6932
0.569407,1.439442,1035288496,1400,72046,-2.64,102363,6932
0.579536,1.459908,1035298625,1400,72052,-2.25,102363,6932
0.589396,1.476963,1035308485,1400,72057,-2.14,102363,6932
0.599403,1.494018,1035318492,1400,72062,-2.26,102363,6932
0.609514,1.514484,1035328603,1400,72068,-2.1,102363,6932
0.619503,1.531539,1035338592,1400,72073,-2.09,102363,6932
0.629409,1.552005,1035348498,1400,72079,-2.26,102363,6932
0.639488,1.56906,1035358577,1400,72084,-2.23,102363,6932
0.649475,1.586115,1035368564,1400,72089,-2.21,102363,6932
0.659406,1.60317,1035378495,1400,72094,-2.35,98510,6933
0.669446,1.620225,1035388535,1400,72099,-2.27,98510,6933
0.679403,1.63728,1035398492,1400,72104,-2.23,98510,6933
0.689402,1.654335,1035408491,1400,72109,-2.12,98510,6933
0.699404,1.667979,1035418493,1400,72113,-2.0,98510,6933
0.709406,1.685034,1035428495,1400,72118,-1.89,98510,6933
0.719401,1.702089,1035438490,1400,72123,-1.88,98510,6933
0.7294,1.719144,1035448489,1400,72128,-1.83,98510,6933
0.7394,1.732788,1035458489,1400,72132,-1.96,98510,6933
0.749402,1.749843,1035468491,1400,72137,-2.11,98510,6933
0.7594,1.763487,1035478489,1400,72141,-2.02,104114,6934
0.769405,1.777131,1035488494,1400,72145,-1.97,104114,6934
0.779404,1.794186,1035498493,1400,72150,-2.06,104114,6934
0.789397,1.80783,1035508486,1400,72154,-2.11,104114,6934
0.799409,1.821474,1035518498,1400,72158,-1.84,104114,6934
0.809403,1.835118,1035528492,1400,72162,-1.69,104114,6934
0.819408,1.848762,1035538497,1400,72166,-1.62,104114,6934
0.829409,1.862406,1035548498,1400,72170,-1.82,104114,6934
0.839403,1.87605,1035558492,1400,72174,-1.9,104114,6934
