seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
1.080004,2.104587,185710390,1403,8003,185705265,-0.21,127308,235
1.089996,2.111409,185720382,1403,8005,185716443,0.03,166292,236
1.099995,2.118231,185730381,1403,8007,185726801,0.16,166292,236
1.110001,2.125053,185740387,1403,8009,185738549,0.15,166292,236
1.119996,2.131875,185750382,1403,8011,185748919,-0.0,166292,236
1.129999,2.138697,185760385,1403,8013,185760326,0.05,166292,236
1.139997,2.142108,185770383,1403,8014,185765771,0.1,166292,236
1.149989,2.14893,185780375,1403,8016,185777137,0.1,166292,236
1.160004,2.155752,185790390,1403,8018,185787911,0.07,166292,236
1.17,2.162574,185800386,1403,8020,185799493,0.22,166292,236
1.179999,2.165985,185810385,1403,8021,185804328,0.35,166292,236
1.190003,2.172807,185820389,1403,8023,185816362,0.36,166292,236
1.199996,2.179629,185830382,1403,8025,185829930,0.28,166292,236
1.210007,2.18304,185840393,1403,8026,185835878,0.21,166292,236
1.220006,2.189862,185850392,1403,8028,185848489,0.09,166292,236
1.230005,2.196684,185860391,1403,8030,185860339,0.04,166292,236
1.240001,2.200095,185870387,1403,8031,185866077,0.08,166292,236
1.250002,2.206917,185880388,1403,8033,185879062,0.12,166292,236
1.260001,2.210328,185890387,1403,8034,185884856,0.09,166292,236
1.269996,2.21715,185900382,1403,8036,185898964,0.15,166292,236
1.279989,2.220561,185910375,1403,8037,185905227,0.03,166292,236
1.289993,2.227383,185920379,1403,8039,185917580,0.12,166292,236
1.299994,2.230794,185930380,1403,8040,185925953,0.18,211154,237
1.310006,2.237616,185940392,1403,8042,185939311,0.19,211154,237
1.319993,2.241027,185950379,1403,8043,185945639,0.09,211154,237
1.329994,2.244438,185960380,1403,8044,185954674,-0.01,211154,237
1.339999,2.25126,185970385,1403,8046,185968993,0.04,211154,237
1.349995,2.254671,185980381,1403,8047,185975858,0.1,211154,237
1.360068,2.258082,185990454,1403,8048,185985019,0.26,211154,237
1.370002,2.264904,186000388,1403,8050,185999335,0.29,211154,237
1.380144,2.268315,186010530,1403,8051,186006847,0.28,211154,237
1.390002,2.271726,186020388,1403,8052,186015473,0.21,211154,237
1.399993,2.275137,186030379,1403,8053,186022188,0.26,211154,237
1.410009,2.281959,186040395,1403,8055,186039015,0.34,211154,237
1.420003,2.28537,186050389,1403,8056,186048638,0.34,211154,237
1.429998,2.288781,186060384,1403,8057,186056612,0.23,211154,237
1.440006,2.292192,186070392,1403,8058,186064704,0.16,211154,237
1.449998,2.295603,186080384,1403,8059,186072845,0.31,211154,237
1.460007,2.299014,186090393,1403,8060,186084333,0.39,211154,237
1.47,2.302425,186100386,1403,8061,186094265,0.46,211154,237
1.480003,2.309247,186110389,1403,8063,186110317,0.55,211154,237
1.490002,2.309247,186120388,1403,8063,186110317,0.47,211154,237
1.499998,2.312658,186130384,1403,8064,186120383,0.34,211154,237
1.510002,2.31948,186140388,1403,8066,186138170,0.25,211154,237
1.520002,2.322891,186150388,1403,8067,186147990,0.32,211154,237
1.530007,2.326302,186160393,1403,8068,186157834,0.37,211154,237
1.539987,2.329713,186170373,1403,8069,186167606,0.4,211154,237
1.550007,2.333124,186180393,1403,8070,186175597,0.35,211154,237
1.560173,2.336535,186190559,1403,8071,186185278,0.23,211154,237
1.57001,2.339946,186200396,1403,8072,186196409,0.12,211154,237
1.57999,2.343357,186210376,1403,8073,186207349,-0.0,211154,237
1.589997,2.346768,186220383,1403,8074,186216810,0.0,211154,237
1.6,2.350179,186230386,1403,8075,186227448,0.01,211154,238
1.609993,2.350179,186240379,1403,8075,186227448,0.09,301624,238
1.619994,2.35359,186250380,1403,8076,186240589,0.18,301624,238
1.630005,2.357001,186260391,1403,8077,186253244,0.16,301624,238
1.64,2.360412,186270386,1403,8078,186266874,0.01,301624,238
1.650005,2.363823,186280391,1403,8079,186278889,-0.07,301624,238
1.66001,2.363823,186290396,1403,8079,186278889,-0.09,301624,238
1.670001,2.367234,186300387,1403,8080,186293896,-0.03,301624,238
1.679992,2.370645,186310378,1403,8081,186307620,0.09,301624,238
1.689995,2.370645,186320381,1403,8081,186307620,0.09,301624,238
1.699992,2.374056,186330378,1403,8082,186320886,0.02,301624,238
1.709999,2.377467,186340385,1403,8083,186334829,0.16,301624,238
1.72,2.377467,186350386,1403,8083,186334829,0.27,301624,238
1.729997,2.380878,186360383,1403,8084,186352441,0.31,301624,238
1.740008,2.384289,186370394,1403,8085,186368426,0.38,301624,238
1.749999,2.384289,186380385,1403,8085,186368426,0.37,301624,238
1.760002,2.3877,186390388,1403,8086,186383929,0.23,301624,238
1.770003,2.3877,186400389,1403,8086,186383929,0.17,301624,238
1.78,2.391111,186410386,1403,8087,186402239,0.28,301624,238
1.789997,2.391111,186420383,1403,8087,186402239,0.26,301624,238
1.799999,2.394522,186430385,1403,8088,186424004,0.22,301624,238
1.809993,2.394522,186440379,1403,8088,186424004,0.21,301624,238
1.820009,2.397933,186450395,1403,8089,186445396,-0.04,301624,238
1.830011,2.397933,186460397,1403,8089,186445396,-0.15,301624,238
1.839998,2.401344,186470384,1403,8090,186468156,-0.06,301624,238
1.849997,2.401344,186480383,1403,8090,186468156,-0.05,301624,238
1.85999,2.401344,186490376,1403,8090,186468156,0.02,301624,238
1.869986,2.404755,186500372,1403,8091,186495718,0.04,301624,238
1.879988,2.404755,186510374,1403,8091,186495718,0.04,301624,238
1.890004,2.404755,186520390,1403,8091,186495718,-0.08,301624,238
1.899993,2.404755,186530379,1403,8091,186495718,-0.12,301624,238
1.909992,2.404755,186540378,1403,8091,186495718,-0.17,301624,238
1.919993,2.404755,186550379,1403,8091,186495718,-0.28,301624,238
1.929998,2.408166,186560384,1403,8092,186556345,-0.28,301624,238
1.940006,2.408166,186570392,1403,8092,186556345,-0.22,301624,238
1.950005,2.408166,186580391,1403,8092,186556345,-0.13,301624,238
1.96,2.408166,186590386,1403,8092,186556345,-0.06,301624,238
1.969987,2.408166,186600373,1403,8092,186556345,-0.0,301624,238
1.979986,2.408166,186610372,1403,8092,186556345,-0.03,301624,238
1.989991,2.408166,186620377,1403,8092,186556345,0.02,301624,238
1.999999,2.408166,186630385,1403,8092,186556345,0.06,301624,238
2.009997,2.408166,186640383,1403,8092,186556345,0.09,301624,238
2.019996,2.408166,186650382,1403,8092,186556345,0.12,301624,238
2.029992,2.404755,186660378,1403,8091,186656711,0.16,301624,238
