seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
1.150004,2.223972,210580393,1403,10218,210575694,-0.16,167982,327
1.160016,2.230794,210590405,1403,10220,210587031,-0.1,167982,327
1.170229,2.237616,210600618,1403,10222,210597741,-0.09,167982,327
1.180007,2.244438,210610396,1403,10224,210609886,-0.01,167982,327
1.189999,2.247849,210620388,1403,10225,210614944,0.1,167982,327
1.200001,2.254671,210630390,1403,10227,210625005,0.08,167982,327
1.209995,2.261493,210640384,1403,10229,210637217,0.23,167982,327
1.219988,2.268315,210650377,1403,10231,210649577,0.32,167982,327
1.230001,2.271726,210660390,1403,10232,210655483,0.25,167982,327
1.239993,2.278548,210670382,1403,10234,210667162,0.21,167982,327
1.249999,2.28537,210680388,1403,10236,210679401,0.14,167982,327
1.259997,2.288781,210690386,1403,10237,210685629,0.04,167982,327
1.269996,2.295603,210700385,1403,10239,210696901,0.19,167982,327
1.280004,2.302425,210710393,1403,10241,210709658,0.26,167982,327
1.29,2.305836,210720389,1403,10242,210715174,0.31,167982,327
1.299998,2.312658,210730387,1403,10244,210728511,0.33,167982,327
1.31,2.316069,210740389,1403,10245,210734554,0.38,167982,327
1.319996,2.322891,210750385,1403,10247,210746401,0.17,167982,327
1.329994,2.326302,210760383,1403,10248,210754962,0.02,167982,327
1.339988,2.333124,210770377,1403,10250,210768020,-0.06,167982,327
1.350004,2.336535,210780393,1403,10251,210774164,-0.04,167982,327
1.36,2.343357,210790389,1403,10253,210788617,0.05,214565,328
1.370002,2.346768,210800391,1403,10254,210796125,0.17,214565,328
1.380005,2.350179,210810394,1403,10255,210802771,0.29,214565,328
1.389991,2.357001,210820380,1403,10257,210818399,0.35,214565,328
1.400002,2.360412,210830391,1403,10258,210826506,0.42,214565,328
1.410004,2.363823,210840393,1403,10259,210834473,0.28,214565,328
1.419995,2.370645,210850384,1403,10261,210849665,0.02,214565,328
1.430003,2.374056,210860392,1403,10262,210857615,-0.18,214565,328
1.439999,2.377467,210870388,1403,10263,210865879,-0.13,214565,328
1.450002,2.380878,210880391,1403,10264,210874977,-0.02,214565,328
1.459997,2.384289,210890386,1403,10265,210883232,0.11,214565,328
1.469992,2.3877,210900381,1403,10266,210892013,0.09,214565,328
1.479999,2.391111,210910388,1403,10267,210900911,0.2,214565,328
1.49,2.394522,210920389,1403,10268,210913131,0.22,214565,328
1.499996,2.397933,210930385,1403,10269,210923427,0.21,214565,328
1.510007,2.404755,210940396,1403,10271,210940349,0.2,214565,328
1.519995,2.404755,210950384,1403,10271,210940349,0.3,214565,328
1.529987,2.408166,210960376,1403,10272,210950553,0.42,214565,328
1.540002,2.414988,210970391,1403,10274,210968726,0.38,214565,328
1.549996,2.418399,210980385,1403,10275,210978960,0.38,214565,328
1.559994,2.42181,210990383,1403,10276,210989483,0.27,214565,328
1.569995,2.425221,211000384,1403,10277,211000121,0.3,214565,328
1.58001,2.428632,211010399,1403,10278,211009259,0.3,214565,328
1.589996,2.432043,211020385,1403,10279,211020339,0.35,214565,328
1.599985,2.432043,211030374,1403,10279,211020339,0.39,214565,328
1.609995,2.435454,211040384,1403,10280,211032001,0.31,214565,328
1.620006,2.438865,211050395,1403,10281,211043445,0.19,214565,328
1.63,2.442276,211060389,1403,10282,211053287,0.12,214565,328
1.639985,2.445687,211070374,1403,10283,211064202,0.2,214565,328
1.650183,2.449098,211080572,1403,10284,211077464,0.29,214565,328
1.659994,2.452509,211090383,1403,10285,211089749,0.38,214565,328
1.669988,2.452509,211100377,1403,10285,211089749,0.48,214565,328
1.679996,2.45592,211110385,1403,10286,211101500,0.57,214565,328
1.689992,2.459331,211120381,1403,10287,211113215,0.58,330961,329
1.699997,2.462742,211130386,1403,10288,211126990,0.62,330961,329
1.710001,2.466153,211140390,1403,10289,211139571,0.72,330961,329
1.720003,2.466153,211150392,1403,10289,211139571,0.68,330961,329
1.72999,2.469564,211160379,1403,10290,211150552,0.54,330961,329
1.739995,2.472975,211170384,1403,10291,211162316,0.33,330961,329
1.749997,2.476386,211180386,1403,10292,211176929,0.18,330961,329
1.75999,2.476386,211190379,1403,10292,211176929,0.07,330961,329
1.769996,2.479797,211200385,1403,10293,211190885,-0.05,330961,329
1.780003,2.483208,211210392,1403,10294,211204619,0.07,330961,329
1.789998,2.486619,211220387,1403,10295,211219199,0.18,330961,329
1.799997,2.486619,211230386,1403,10295,211219199,0.21,330961,329
1.809977,2.49003,211240366,1403,10296,211239028,0.01,330961,329
1.819995,2.49003,211250384,1403,10296,211239028,-0.07,330961,329
1.829991,2.493441,211260380,1403,10297,211255637,0.13,330961,329
1.840001,2.493441,211270390,1403,10297,211255637,0.22,330961,329
1.84999,2.496852,211280379,1403,10298,211272404,0.38,330961,329
1.859997,2.496852,211290386,1403,10298,211272404,0.43,330961,329
1.870008,2.500263,211300397,1403,10299,211290565,0.36,330961,329
1.880001,2.500263,211310390,1403,10299,211290565,0.2,330961,329
1.89,2.503674,211320389,1403,10300,211315311,0.22,330961,329
1.899986,2.503674,211330375,1403,10300,211315311,0.31,330961,329
1.910001,2.507085,211340390,1403,10301,211334886,0.31,330961,329
1.92,2.507085,211350389,1403,10301,211334886,0.15,330961,329
1.929985,2.510496,211360374,1403,10302,211360098,0.09,330961,329
1.939985,2.510496,211370374,1403,10302,211360098,0.25,330961,329
1.94999,2.510496,211380379,1403,10302,211360098,0.26,330961,329
1.959995,2.513907,211390384,1403,10303,211381812,0.35,330961,329
1.969997,2.513907,211400386,1403,10303,211381812,0.38,330961,329
1.979994,2.513907,211410383,1403,10303,211381812,0.29,330961,329
1.989993,2.517318,211420382,1403,10304,211417895,0.33,330961,329
1.999992,2.517318,211430381,1403,10304,211417895,0.34,330961,329
2.009999,2.517318,211440388,1403,10304,211417895,0.22,330961,329
2.02,2.520729,211450389,1403,10305,211448412,0.27,330961,329
2.029999,2.520729,211460388,1403,10305,211448412,0.39,330961,329
2.039987,2.520729,211470376,1403,10305,211448412,0.46,330961,329
2.049989,2.520729,211480378,1403,10305,211448412,0.48,330961,329
2.059995,2.52414,211490384,1403,10306,211484383,0.44,330961,329
2.069997,2.52414,211500386,1403,10306,211484383,0.33,330961,329
2.079994,2.52414,211510383,1403,10306,211484383,0.22,330961,329
2.089991,2.52414,211520380,1403,10306,211484383,0.16,330961,329
2.099995,2.52414,211530384,1403,10306,211484383,0.06,330961,329
2.109989,2.527551,211540378,1403,10307,211534800,-0.08,330961,329
2.119986,2.527551,211550375,1403,10307,211534800,-0.12,330961,329
2.129987,2.527551,211560376,1403,10307,211534800,-0.24,330961,329
2.139995,2.527551,211570384,1403,10307,211534800,-0.32,330961,329
2.150006,2.527551,211580395,1403,10307,211534800,-0.36,330961,329
2.159984,2.527551,211590373,1403,10307,211534800,-0.36,330961,329
2.170114,2.52414,211600503,1403,10306,211597323,-0.31,330961,329
