seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,4052130373,1765,52,1.54,72169,3140
0.010005,0.006822,4052140378,1500,54,1.38,72169,3140
0.020005,0.017055,4052150378,1500,57,1.32,72169,3140
0.03,0.027288,4052160373,1500,60,1.35,72169,3140
0.040011,0.040932,4052170384,1500,64,1.68,72169,3140
0.050012,0.051165,4052180385,1500,67,1.9,72169,3140
0.060012,0.061398,4052190385,1500,70,2.04,72169,3140
0.070008,0.071631,4052200381,1500,73,1.67,72169,3140
0.080013,0.081864,4052210386,1500,76,0.88,86869,3141
0.089998,0.095508,4052220371,1500,80,-0.26,86869,3141
0.100007,0.105741,4052230380,1500,83,-0.67,86869,3141
0.110003,0.115974,4052240376,1500,86,-0.86,86869,3141
0.120005,0.126207,4052250378,1500,89,-0.73,86869,3141
0.130012,0.13644,4052260385,1500,92,-0.71,86869,3141
0.140012,0.150084,4052270385,1500,96,-0.97,86869,3141
0.150003,0.160317,4052280376,1500,99,-1.28,86869,3141
0.160001,0.17055,4052290374,1500,102,-1.16,86869,3141
0.170001,0.180783,4052300374,1500,105,-1.1,86869,3141
0.180006,0.191016,4052310379,1500,108,-1.04,86869,3141
0.190009,0.201249,4052320382,1500,111,-1.16,86869,3141
0.200005,0.211482,4052330378,1500,114,-1.26,117336,3142
0.210008,0.221715,4052340381,1500,117,-1.32,117336,3142
0.220002,0.231948,4052350375,1500,120,-1.4,117336,3142
0.230014,0.242181,4052360387,1500,123,-1.29,117336,3142
0.239994,0.252414,4052370367,1500,126,-1.19,117336,3142
0.249997,0.262647,4052380370,1500,129,-1.04,117336,3142
0.260002,0.27288,4052390375,1500,132,-1.1,117336,3142
0.270015,0.283113,4052400388,1500,135,-1.31,117336,3142
0.280014,0.293346,4052410387,1500,138,-1.38,117336,3142
0.290012,0.303579,4052420385,1500,141,-1.23,117336,3142
0.300004,0.313812,4052430377,1500,144,-0.98,117336,3142
0.309999,0.324045,4052440372,1500,147,-0.84,117336,3142
0.319988,0.334278,4052450361,1500,150,-0.84,116642,3143
0.330006,0.344511,4052460379,1500,153,-0.97,116642,3143
0.340011,0.354744,4052470384,1500,156,-1.1,116642,3143
0.349995,0.361566,4052480368,1500,158,-1.13,116642,3143
0.36001,0.371799,4052490383,1500,161,-0.99,116642,3143
0.370006,0.382032,4052500379,1500,164,-0.87,116642,3143
0.380004,0.392265,4052510377,1500,167,-0.84,116642,3143
0.390006,0.399087,4052520379,1500,169,-0.92,116642,3143
0.399998,0.40932,4052530371,1500,172,-1.01,116642,3143
0.410001,0.419553,4052540374,1500,175,-1.06,116642,3143
0.420002,0.429786,4052550375,1500,178,-1.04,116642,3143
0.43,0.436608,4052560373,1500,180,-0.99,116642,3143
0.440011,0.446841,4052570384,1500,183,-0.99,124551,3144
0.450004,0.457074,4052580377,1500,186,-0.95,124551,3144
0.46001,0.463896,4052590383,1500,188,-0.96,124551,3144
0.470007,0.474129,4052600380,1500,191,-1.03,124551,3144
0.480003,0.484362,4052610376,1500,194,-1.13,124551,3144
0.49001,0.491184,4052620383,1500,196,-0.94,124551,3144
0.500005,0.501417,4052630378,1500,199,-0.77,124551,3144
0.509999,0.508239,4052640372,1500,201,-0.83,124551,3144
0.520002,0.518472,4052650375,1500,204,-0.9,124551,3144
0.53,0.525294,4052660373,1500,206,-0.99,124551,3144
0.540014,0.535527,4052670387,1500,209,-0.94,124551,3144
