seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3954158667,1824,577,0.69,33031,1413
0.009991,0.030699,3954168658,1450,586,0.77,35755,1414
0.020204,0.061398,3954178871,1450,595,0.75,35755,1414
0.029978,0.092097,3954188645,1450,604,0.54,35755,1414
0.040183,0.122796,3954198850,1450,613,-0.11,35755,1414
0.049959,0.153495,3954208626,1450,622,-0.43,35755,1414
0.059919,0.180783,3954218586,1450,630,-0.91,49532,1415
0.069923,0.211482,3954228590,1450,639,-1.63,49532,1415
0.080138,0.245592,3954238805,1450,649,-2.34,49532,1415
0.089909,0.27288,3954248576,1450,657,-3.56,49532,1415
0.100187,0.303579,3954258854,1450,666,-3.27,49532,1415
0.109865,0.330867,3954268532,1450,674,-3.14,49532,1415
0.120097,0.361566,3954278764,1450,683,-3.08,49532,1415
0.129816,0.388854,3954288483,1450,691,-2.92,49532,1415
0.139829,0.419553,3954298496,1450,700,-3.06,82148,1416
0.149843,0.446841,3954308510,1450,708,-3.64,82148,1416
0.160313,0.47754,3954318980,1450,717,-3.48,82148,1416
0.169821,0.504828,3954328488,1450,725,-3.56,82148,1416
0.180043,0.532116,3954338710,1450,733,-3.31,82148,1416
0.190022,0.559404,3954348689,1450,741,-3.47,82148,1416
0.199816,0.586692,3954358483,1450,749,-3.87,82148,1416
0.210011,0.61398,3954368678,1450,757,-3.74,82148,1416
0.219831,0.641268,3954378498,1450,765,-3.15,82148,1416
0.229949,0.665145,3954388616,1450,772,-2.83,93160,1417
0.239822,0.692433,3954398489,1450,780,-2.81,93160,1417
0.249836,0.71631,3954408503,1450,787,-2.7,93160,1417
0.259916,0.743598,3954418583,1450,795,-3.31,93160,1417
0.26983,0.770886,3954428497,1450,803,-3.67,93160,1417
0.279919,0.794763,3954438586,1450,810,-3.45,93160,1417
0.289833,0.822051,3954448500,1450,818,-3.07,93160,1417
0.299875,0.845928,3954458542,1450,825,-2.89,93160,1417
0.309828,0.869805,3954468495,1450,832,-2.57,93160,1417
0.319827,0.893682,3954478494,1450,839,-3.34,91457,1418
0.329872,0.917559,3954488539,1450,846,-3.52,91457,1418
0.339824,0.941436,3954498491,1450,853,-3.23,91457,1418
0.349831,0.965313,3954508498,1450,860,-2.97,91457,1418
0.35983,0.98919,3954518497,1450,867,-2.62,91457,1418
0.369829,1.013067,3954528496,1450,874,-2.61,91457,1418
0.379813,1.036944,3954538480,1450,881,-2.58,91457,1418
0.389827,1.05741,3954548494,1450,887,-2.73,91457,1418
