seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,4111243679,1824,694,0.84,34487,2029
0.010214,0.030699,4111253893,1420,703,0.95,34487,2029
0.020212,0.061398,4111263891,1420,712,0.96,34487,2029
0.029951,0.092097,4111273630,1420,721,0.19,34487,2029
0.040226,0.122796,4111283905,1420,730,-0.4,47567,2030
0.049937,0.150084,4111293616,1420,738,-0.41,47567,2030
0.059906,0.184194,4111303585,1420,748,-1.32,47567,2030
0.070199,0.214893,4111313878,1420,757,-1.82,47567,2030
0.079945,0.242181,4111323624,1420,765,-2.78,47567,2030
0.089899,0.27288,4111333578,1420,774,-3.77,47567,2030
0.099863,0.303579,4111343542,1420,783,-3.28,47567,2030
0.110103,0.330867,4111353782,1420,791,-3.19,47567,2030
0.120038,0.361566,4111363717,1420,800,-3.36,75041,2031
0.129825,0.388854,4111373504,1420,808,-3.13,75041,2031
0.140072,0.419553,4111383751,1420,817,-3.35,75041,2031
0.149798,0.446841,4111393477,1420,825,-3.46,75041,2031
0.159804,0.474129,4111403483,1420,833,-3.59,75041,2031
0.170002,0.501417,4111413681,1420,841,-3.11,75041,2031
0.179999,0.528705,4111423678,1420,849,-3.39,75041,2031
0.189759,0.555993,4111433438,1420,857,-3.68,75041,2031
0.200243,0.586692,4111443922,1420,866,-3.93,75041,2031
0.209718,0.610569,4111453397,1420,873,-3.36,96031,2032
0.21999,0.637857,4111463669,1420,881,-3.12,96031,2032
0.229949,0.665145,4111473628,1420,889,-2.89,96031,2032
0.23968,0.689022,4111483359,1420,896,-2.78,96031,2032
0.249663,0.71631,4111493342,1420,904,-3.17,96031,2032
0.259678,0.743598,4111503357,1420,912,-3.55,96031,2032
0.269891,0.767475,4111513570,1420,919,-3.44,96031,2032
0.279864,0.791352,4111523543,1420,926,-2.97,96031,2032
0.289612,0.81864,4111533291,1420,934,-2.81,96031,2032
0.299868,0.842517,4111543547,1420,941,-2.51,96031,2032
0.309594,0.866394,4111553273,1420,948,-3.05,96894,2033
0.319883,0.893682,4111563562,1420,956,-3.59,96894,2033
0.329816,0.917559,4111573495,1420,963,-3.38,96894,2033
0.339555,0.941436,4111583234,1420,970,-3.08,96894,2033
0.350018,0.965313,4111593697,1420,977,-2.67,96894,2033
0.359533,0.985779,4111603212,1420,983,-2.57,96894,2033
0.369771,1.009656,4111613450,1420,990,-2.6,96894,2033
0.379511,1.033533,4111623190,1420,997,-2.5,96894,2033
0.389757,1.05741,4111633436,1420,1004,-3.0,96894,2033
0.39949,1.081287,4111643169,1420,1011,-3.09,92666,2034
0.409715,1.101753,4111653394,1420,1017,-2.83,92666,2034
0.419456,1.122219,4111663135,1420,1023,-2.82,92666,2034
0.429456,1.146096,4111673135,1420,1030,-2.51,92666,2034
0.439677,1.166562,4111683356,1420,1036,-2.44,92666,2034
0.449415,1.187028,4111693094,1420,1042,-2.71,92666,2034
0.459424,1.210905,4111703103,1420,1049,-3.03,92666,2034
0.469394,1.231371,4111713073,1420,1055,-2.97,92666,2034
0.479867,1.251837,4111723546,1420,1061,-2.67,92666,2034
0.489375,1.272303,4111733054,1420,1067,-2.49,92666,2034
0.499607,1.292769,4111743286,1420,1073,-2.3,97402,2035
0.509342,1.313235,4111753021,1420,1079,-2.3,97402,2035
0.519571,1.333701,4111763250,1420,1085,-2.29,97402,2035
0.52932,1.350756,4111772999,1420,1090,-2.2,97402,2035
0.539542,1.374633,4111783221,1420,1097,-2.53,97402,2035
0.549303,1.391688,4111792982,1420,1102,-2.58,97402,2035
0.559526,1.412154,4111803205,1420,1108,-2.6,97402,2035
0.569352,1.429209,4111813031,1420,1113,-2.6,97402,2035
0.579496,1.446264,4111823175,1420,1118,-2.51,97402,2035
0.589243,1.463319,4111832922,1420,1123,-2.26,97402,2035
