seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,899033071,1825,71753,0.36,36100,6436
0.010216,0.027288,899043287,1300,71761,0.36,35619,6437
0.020206,0.057987,899053277,1300,71770,0.23,35619,6437
0.029961,0.088686,899063032,1300,71779,-0.09,35619,6437
0.039955,0.119385,899073026,1300,71788,0.29,35619,6437
0.049923,0.150084,899082994,1300,71797,-0.53,35619,6437
0.059943,0.177372,899093014,1300,71805,-1.68,35619,6437
0.06994,0.208071,899103011,1300,71814,-2.43,35619,6437
0.07996,0.23877,899113031,1300,71823,-2.77,35619,6437
0.09014,0.269469,899123211,1300,71832,-2.85,35619,6437
0.099873,0.296757,899132944,1300,71840,-2.98,35619,6437
0.109875,0.327456,899142946,1300,71849,-3.08,35619,6437
0.119856,0.354744,899152927,1300,71857,-2.98,104303,6438
0.12984,0.382032,899162911,1300,71865,-3.07,104303,6438
0.140071,0.412731,899173142,1300,71874,-3.32,104303,6438
0.14984,0.440019,899182911,1300,71882,-3.16,104303,6438
0.159825,0.467307,899192896,1300,71890,-3.38,104303,6438
0.169824,0.494595,899202895,1300,71898,-3.36,104303,6438
0.180039,0.521883,899213110,1300,71906,-3.26,104303,6438
0.189778,0.549171,899222849,1300,71914,-3.1,104303,6438
0.199769,0.576459,899232840,1300,71922,-3.47,104303,6438
0.209742,0.600336,899242813,1300,71929,-3.38,104303,6438
0.219984,0.627624,899253055,1300,71937,-3.3,104303,6438
0.229758,0.654912,899262829,1300,71945,-3.17,104303,6438
0.23997,0.6822,899273041,1300,71953,-2.96,104303,6438
0.249707,0.706077,899282778,1300,71960,-2.93,104303,6438
0.259942,0.733365,899293013,1300,71968,-2.97,104303,6438
0.269688,0.757242,899302759,1300,71975,-2.83,104303,6438
0.279921,0.78453,899312992,1300,71983,-3.06,104303,6438
0.289682,0.808407,899322753,1300,71990,-3.26,104303,6438
0.299881,0.832284,899332952,1300,71997,-3.13,104303,6438
0.309617,0.856161,899342688,1300,72004,-2.91,104303,6438
0.319846,0.880038,899352917,1300,72011,-2.9,104303,6438
0.329652,0.903915,899362723,1300,72018,-2.82,104303,6438
0.339602,0.927792,899372673,1300,72025,-2.87,104303,6438
0.349799,0.951669,899382870,1300,72032,-3.01,104303,6438
0.359561,0.975546,899392632,1300,72039,-2.82,104303,6438
0.369795,0.999423,899402866,1300,72046,-2.77,104303,6438
0.379573,1.019889,899412644,1300,72052,-2.81,104303,6438
0.389775,1.043766,899422846,1300,72059,-2.86,104303,6438
0.399525,1.064232,899432596,1300,72065,-2.79,282927,6439
0.409747,1.088109,899442818,1300,72072,-2.45,282927,6439
