seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1015362581,1824,71601,0.12,37982,6843
0.00997,0.027288,1015372551,1824,71609,0.12,35439,6844
0.019965,0.057987,1015382546,1380,71618,0.18,35439,6844
0.030198,0.088686,1015392779,1380,71627,0.39,35439,6844
0.039936,0.119385,1015402517,1380,71636,0.25,35439,6844
0.050188,0.150084,1015412769,1380,71645,-0.21,35439,6844
0.059908,0.177372,1015422489,1380,71653,-1.13,35439,6844
0.070143,0.208071,1015432724,1380,71662,-1.89,35439,6844
0.080159,0.23877,1015442740,1380,71671,-2.5,67467,6845
0.089872,0.266058,1015452453,1380,71679,-2.57,67467,6845
0.100115,0.296757,1015462696,1380,71688,-2.79,67467,6845
0.109906,0.324045,1015472487,1380,71696,-2.87,67467,6845
0.120102,0.354744,1015482683,1380,71705,-3.04,67467,6845
0.130071,0.382032,1015492652,1380,71713,-3.05,67467,6845
0.139833,0.40932,1015502414,1380,71721,-3.37,67467,6845
0.149823,0.436608,1015512404,1380,71729,-3.41,67467,6845
0.159786,0.463896,1015522367,1380,71737,-3.36,67467,6845
0.170026,0.491184,1015532607,1380,71745,-3.03,67467,6845
0.179773,0.518472,1015542354,1380,71753,-2.81,67467,6845
0.189984,0.54576,1015552565,1380,71761,-3.05,108140,6846
0.199745,0.573048,1015562326,1380,71769,-3.2,108140,6846
0.209991,0.600336,1015572572,1380,71777,-3.23,108140,6846
0.219733,0.624213,1015582314,1380,71784,-3.66,108140,6846
0.229973,0.651501,1015592554,1380,71792,-3.31,108140,6846
0.239695,0.675378,1015602276,1380,71799,-3.07,108140,6846
0.250173,0.702666,1015612754,1380,71807,-3.18,108140,6846
0.259663,0.726543,1015622244,1380,71814,-3.02,108140,6846
0.269889,0.753831,1015632470,1380,71822,-3.04,108140,6846
0.279646,0.777708,1015642227,1380,71829,-3.08,108140,6846
0.28989,0.801585,1015652471,1380,71836,-3.0,108140,6846
0.299626,0.825462,1015662207,1380,71843,-2.7,107148,6847
