seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3940483411,1824,636,0.14,34435,3083
0.010205,0.030699,3940493616,1350,645,0.24,34435,3083
0.019946,0.061398,3940503357,1350,654,0.24,34435,3083
0.030188,0.092097,3940513599,1350,663,0.66,34435,3083
0.040146,0.122796,3940523557,1350,672,0.67,34435,3083
0.049893,0.150084,3940533304,1350,680,-0.35,34435,3083
0.059895,0.180783,3940543306,1350,689,-1.63,34435,3083
0.070141,0.211482,3940553552,1350,698,-1.81,34435,3083
0.079869,0.242181,3940563280,1350,707,-2.09,34435,3083
0.090111,0.27288,3940573522,1350,716,-2.6,34435,3083
0.099857,0.300168,3940583268,1350,724,-2.81,34435,3083
0.109873,0.327456,3940593284,1350,732,-3.39,34435,3083
0.119816,0.354744,3940603227,1350,740,-3.84,34435,3083
0.130055,0.385443,3940613466,1350,749,-3.78,34435,3083
0.140035,0.412731,3940623446,1350,757,-3.56,34435,3083
0.149767,0.440019,3940633178,1350,765,-3.57,34435,3083
0.160034,0.467307,3940643445,1350,773,-3.55,34435,3083
0.17007,0.494595,3940653481,1350,781,-3.45,170491,3084
0.179748,0.521883,3940663159,1350,789,-3.3,170491,3084
0.190007,0.549171,3940673418,1350,797,-3.37,170491,3084
0.199738,0.573048,3940683149,1350,804,-3.48,170491,3084
0.209988,0.603747,3940693399,1350,813,-3.55,170491,3084
0.219712,0.627624,3940703123,1350,820,-3.66,170491,3084
0.229954,0.654912,3940713365,1350,828,-3.5,170491,3084
0.239683,0.678789,3940723094,1350,835,-3.3,170491,3084
0.249911,0.706077,3940733322,1350,843,-3.14,170491,3084
0.259886,0.729954,3940743297,1350,850,-3.24,170491,3084
0.26988,0.753831,3940753291,1350,857,-3.45,170491,3084
0.27964,0.777708,3940763051,1350,864,-3.5,170491,3084
0.289871,0.804996,3940773282,1350,872,-3.46,170491,3084
0.299604,0.828873,3940783015,1350,879,-3.04,132362,3085
0.309838,0.85275,3940793249,1350,886,-3.02,132362,3085
0.319567,0.873216,3940802978,1350,892,-3.05,132362,3085
0.32982,0.897093,3940813231,1350,899,-3.14,132362,3085
0.339547,0.92097,3940822958,1350,906,-3.16,132362,3085
0.349546,0.944847,3940832957,1350,913,-3.26,132362,3085
0.359794,0.968724,3940843205,1350,920,-3.14,132362,3085
0.369517,0.98919,3940852928,1350,926,-3.01,132362,3085
0.379511,1.009656,3940862922,1350,932,-2.68,132362,3085
0.389505,1.033533,3940872916,1350,939,-2.58,132362,3085
0.399705,1.053999,3940883116,1350,945,-2.71,132362,3085
0.40946,1.074465,3940892871,1350,951,-3.01,132362,3085
0.419792,1.098342,3940903203,1350,958,-3.38,132362,3085
0.429449,1.118808,3940912860,1350,964,-3.15,132362,3085
0.439678,1.139274,3940923089,1350,970,-2.65,141414,3086
0.449449,1.15974,3940932860,1350,976,-2.48,141414,3086
0.459393,1.180206,3940942804,1350,982,-2.48,141414,3086
0.469631,1.200672,3940953042,1350,988,-2.68,141414,3086
0.479396,1.217727,3940962807,1350,993,-2.96,141414,3086
0.489386,1.238193,3940972797,1350,999,-2.93,141414,3086
0.499588,1.258659,3940982999,1350,1005,-2.91,141414,3086
0.509364,1.279125,3940992775,1350,1011,-2.76,141414,3086
0.519347,1.29618,3941002758,1350,1016,-2.58,141414,3086
0.529581,1.316646,3941012992,1350,1022,-2.67,141414,3086
0.539318,1.333701,3941022729,1350,1027,-2.57,141414,3086
0.549551,1.350756,3941032962,1350,1032,-2.46,141414,3086
0.559282,1.367811,3941042693,1350,1037,-2.36,141414,3086
0.569518,1.388277,3941052929,1350,1043,-2.36,141414,3086
0.579286,1.405332,3941062697,1350,1048,-2.62,138155,3087
0.58928,1.422387,3941072691,1350,1053,-2.79,138155,3087
0.599254,1.439442,3941082665,1350,1058,-2.72,138155,3087
0.609236,1.456497,3941092647,1350,1063,-2.41,138155,3087
0.619469,1.473552,3941102880,1350,1068,-2.16,138155,3087
0.629208,1.487196,3941112619,1350,1072,-2.14,138155,3087
0.639425,1.504251,3941122836,1350,1077,-2.24,138155,3087
0.649443,1.521306,3941132854,1350,1082,-2.46,138155,3087
0.659167,1.53495,3941142578,1350,1086,-2.54,138155,3087
0.669473,1.552005,3941152884,1350,1091,-2.47,138155,3087
0.679136,1.565649,3941162547,1350,1095,-2.27,138155,3087
0.68911,1.582704,3941172521,1350,1100,-2.18,138155,3087
0.699368,1.596348,3941182779,1350,1104,-2.08,138155,3087
0.709344,1.609992,3941192755,1350,1108,-2.17,138155,3087
0.719083,1.623636,3941202494,1350,1112,-2.39,143917,3088
0.729344,1.63728,3941212755,1350,1116,-2.47,143917,3088
0.739072,1.650924,3941222483,1350,1120,-2.27,143917,3088
0.749306,1.664568,3941232717,1350,1124,-2.11,143917,3088
0.759038,1.678212,3941242449,1350,1128,-2.13,143917,3088
0.76926,1.691856,3941252671,1350,1132,-2.02,143917,3088
0.779266,1.7055,3941262677,1350,1136,-1.97,143917,3088
0.789023,1.715733,3941272434,1350,1139,-2.18,143917,3088
0.79925,1.729377,3941282661,1350,1143,-2.19,143917,3088
0.80899,1.73961,3941292401,1350,1146,-2.16,143917,3088
0.819207,1.753254,3941302618,1350,1150,-2.08,143917,3088
0.829204,1.763487,3941312615,1350,1153,-1.95,143917,3088
0.838934,1.77372,3941322345,1350,1156,-1.88,143917,3088
0.848925,1.787364,3941332336,1350,1160,-1.99,143917,3088
0.859176,1.797597,3941342587,1350,1163,-2.03,143917,3088
0.86891,1.80783,3941352321,1350,1166,-1.9,147098,3089
0.879137,1.818063,3941362548,1350,1169,-1.7,147098,3089
0.888892,1.828296,3941372303,1350,1172,-1.62,147098,3089
0.899128,1.838529,3941382539,1350,1175,-1.79,147098,3089
0.90912,1.848762,3941392531,1350,1178,-1.92,147098,3089
0.918985,1.858995,3941402396,1350,1181,-1.95,147098,3089
0.928832,1.869228,3941412243,1350,1184,-1.78,147098,3089
0.939064,1.87605,3941422475,1350,1186,-1.67,147098,3089
0.949098,1.886283,3941432509,1350,1189,-1.59,147098,3089
0.959055,1.893105,3941442466,1350,1191,-1.54,147098,3089
0.968813,1.903338,3941452224,1350,1194,-1.69,147098,3089
0.979043,1.91016,3941462454,1350,1196,-1.69,147098,3089
0.988782,1.920393,3941472193,1350,1199,-1.56,147098,3089
0.999022,1.927215,3941482433,1350,1201,-1.47,147098,3089
1.008982,1.934037,3941492393,1350,1203,-1.43,147098,3089
1.018742,1.94427,3941502153,1350,1206,-1.41,147098,3089
1.028984,1.951092,3941512395,1350,1208,-1.43,156467,3090
1.038727,1.957914,3941522138,1350,1210,-1.37,156467,3090
1.048963,1.964736,3941532374,1350,1212,-1.25,156467,3090
1.058958,1.971558,3941542369,1350,1214,-1.12,156467,3090
1.068768,1.97838,3941552179,1350,1216,-1.13,156467,3090
1.078673,1.985202,3941562084,1350,1218,-1.18,156467,3090
1.088653,1.988613,3941572064,1350,1219,-1.17,156467,3090
1.098883,1.995435,3941582294,1350,1221,-1.04,156467,3090
1.108634,2.002257,3941592045,1350,1223,-0.95,156467,3090
1.118603,2.005668,3941602014,1350,1224,-0.91,156467,3090
1.128839,2.01249,3941612250,1350,1226,-0.96,156467,3090
1.138627,2.019312,3941622038,1350,1228,-1.05,156467,3090
1.149072,2.022723,3941632483,1350,1229,-0.95,156467,3090
1.158577,2.029545,3941641988,1350,1231,-0.82,156467,3090
1.169119,2.032956,3941652530,1350,1232,-0.71,156467,3090
1.178525,2.039778,3941661936,1350,1234,-0.71,156467,3090
1.189027,2.043189,3941672438,1350,1235,-0.72,156467,3090
1.198554,2.050011,3941681965,1350,1237,-0.68,156467,3090
1.208776,2.053422,3941692187,1350,1238,-0.6,156467,3090
1.218538,2.056833,3941701949,1350,1239,-0.45,156467,3090
1.228968,2.063655,3941712379,1350,1241,-0.42,156467,3090
1.238455,2.067066,3941721866,1350,1242,-0.38,211500,3091
1.248724,2.070477,3941732135,1350,1243,-0.35,211500,3091
1.258449,2.073888,3941741860,1350,1244,-0.28,211500,3091
1.268464,2.077299,3941751875,1350,1245,-0.28,211500,3091
1.278712,2.084121,3941762123,1350,1247,-0.27,211500,3091
1.288415,2.087532,3941771826,1350,1248,-0.23,211500,3091
1.298654,2.090943,3941782065,1350,1249,-0.19,211500,3091
1.308402,2.094354,3941791813,1350,1250,-0.16,211500,3091
1.318636,2.097765,3941802047,1350,1251,-0.09,211500,3091
1.328376,2.101176,3941811787,1350,1252,-0.03,211500,3091
1.338599,2.104587,3941822010,1350,1253,-0.05,211500,3091
1.348338,2.107998,3941831749,1350,1254,-0.06,211500,3091
1.358569,2.111409,3941841980,1350,1255,-0.09,211500,3091
1.368337,2.11482,3941851748,1350,1256,-0.12,211500,3091
1.378547,2.118231,3941861958,1350,1257,-0.14,211500,3091
1.388565,2.121642,3941871976,1350,1258,-0.11,211500,3091
1.398546,2.125053,3941881957,1350,1259,-0.12,211500,3091
1.408518,2.128464,3941891929,1350,1260,-0.04,211500,3091
1.418578,2.128464,3941901989,1350,1260,-0.01,211500,3091
1.428484,2.131875,3941911895,1350,1261,-0.09,211500,3091
1.438223,2.135286,3941921634,1350,1262,-0.04,211500,3091
1.448474,2.138697,3941931885,1350,1263,0.07,211500,3091
1.458213,2.142108,3941941624,1350,1264,0.07,211500,3091
1.468435,2.142108,3941951846,1350,1264,-0.03,211500,3091
1.478423,2.145519,3941961834,1350,1265,-0.01,211500,3091
1.488184,2.14893,3941971595,1350,1266,0.07,211500,3091
1.498174,2.14893,3941981585,1350,1266,0.07,211500,3091
1.508409,2.152341,3941991820,1350,1267,-0.09,211500,3091
1.518637,2.155752,3942002048,1350,1268,-0.09,211500,3091
1.52815,2.155752,3942011561,1350,1268,0.01,211500,3091
1.538375,2.159163,3942021786,1350,1269,0.12,211500,3091
1.548353,2.159163,3942031764,1350,1269,-0.01,211500,3091
1.558093,2.162574,3942041504,1350,1270,-0.18,211500,3091
1.568354,2.162574,3942051765,1350,1270,-0.11,211500,3091
1.578084,2.165985,3942061495,1350,1271,0.01,211500,3091
1.588292,2.165985,3942071703,1350,1271,0.06,211500,3091
1.598043,2.169396,3942081454,1350,1272,0.14,211500,3091
1.608266,2.169396,3942091677,1350,1272,0.06,211500,3091
1.618247,2.169396,3942101658,1350,1272,-0.16,211500,3091
