seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1847976193,1824,-343,0.21,34594,1533
0.010248,0.027288,1847986441,1220,-335,0.51,34594,1533
0.019961,0.057987,1847996154,1220,-326,0.47,34594,1534
0.030237,0.088686,1848006430,1220,-317,0.39,32837,1534
0.039982,0.119385,1848016175,1220,-308,0.15,32837,1534
0.050213,0.150084,1848026406,1220,-299,0.46,32837,1534
0.060198,0.180783,1848036391,1220,-290,-0.51,32837,1534
0.07017,0.211482,1848046363,1220,-281,-0.73,45472,1535
0.079894,0.242181,1848056087,1220,-272,-1.81,45472,1535
0.090163,0.27288,1848066356,1220,-263,-2.14,45472,1535
0.099889,0.303579,1848076082,1220,-254,-1.89,45472,1535
0.109866,0.330867,1848086059,1220,-246,-1.88,39981,1536
0.119872,0.361566,1848096065,1220,-237,-2.3,39981,1536
0.130103,0.392265,1848106296,1220,-228,-2.25,39981,1536
0.139872,0.419553,1848116065,1220,-220,-2.35,39981,1536
0.150088,0.450252,1848126281,1220,-211,-2.15,40750,1537
0.159828,0.480951,1848136021,1220,-202,-2.12,40750,1537
0.169804,0.508239,1848145997,1220,-194,-2.29,40750,1537
0.180085,0.538938,1848156278,1220,-185,-1.85,40750,1537
0.189766,0.566226,1848165959,1220,-177,-2.26,41041,1538
0.20001,0.596925,1848176203,1220,-168,-2.46,41041,1538
0.209769,0.627624,1848185962,1220,-159,-2.07,41041,1538
0.219968,0.654912,1848196161,1220,-151,-2.0,41041,1538
0.229973,0.6822,1848206166,1220,-143,-2.17,42417,1539
0.239715,0.709488,1848215908,1220,-135,-2.07,42417,1539
0.249736,0.740187,1848225929,1220,-126,-2.3,42417,1539
0.259689,0.767475,1848235882,1220,-118,-2.32,42417,1539
0.270165,0.798174,1848246358,1220,-109,-2.11,42417,1539
0.279677,0.825462,1848255870,1220,-101,-1.96,42805,1540
0.290126,0.85275,1848266319,1220,-93,-1.74,42805,1540
0.299628,0.880038,1848275821,1220,-85,-1.95,42805,1540
0.309859,0.910737,1848286052,1220,-76,-2.3,42805,1540
0.319872,0.938025,1848296065,1220,-68,-2.18,43679,1541
0.329613,0.965313,1848305806,1220,-60,-1.89,43679,1541
0.339819,0.992601,1848316012,1220,-52,-1.95,43679,1541
0.34983,1.019889,1848326023,1220,-44,-1.85,43679,1541
0.359829,1.047177,1848336022,1220,-36,-1.99,43679,1541
0.369558,1.071054,1848345751,1220,-29,-2.37,43822,1542
0.379556,1.098342,1848355749,1220,-21,-2.05,43822,1542
0.389539,1.12563,1848365732,1220,-13,-1.85,43822,1542
0.399541,1.152918,1848375734,1220,-5,-1.78,43822,1542
0.409737,1.180206,1848385930,1220,3,-1.56,45552,1543
0.419721,1.207494,1848395914,1220,11,-1.94,45552,1543
0.429533,1.231371,1848405726,1220,18,-2.15,45552,1543
0.439497,1.258659,1848415690,1220,26,-2.01,45552,1543
0.449468,1.285947,1848425661,1220,34,-1.68,45552,1543
0.459691,1.309824,1848435884,1220,41,-1.84,46164,1544
0.46944,1.337112,1848445633,1220,49,-1.67,46164,1544
0.479659,1.3644,1848455852,1220,57,-1.6,46164,1544
0.489412,1.388277,1848465605,1220,64,-1.79,46164,1544
0.499645,1.415565,1848475838,1220,72,-1.93,45959,1545
0.509399,1.439442,1848485592,1220,79,-1.67,45959,1545
0.519621,1.463319,1848495814,1220,86,-1.48,45959,1545
0.529371,1.487196,1848505564,1220,93,-1.64,45959,1545
0.539354,1.514484,1848515547,1220,101,-1.53,45959,1545
0.549803,1.541772,1848525996,1220,109,-1.87,48695,1546
0.559332,1.565649,1848535525,1220,116,-1.91,48695,1546
0.569558,1.589526,1848545751,1220,123,-1.56,48695,1546
0.579558,1.613403,1848555751,1220,130,-1.24,48695,1546
0.58927,1.63728,1848565463,1220,137,-1.65,48695,1546
0.599287,1.661157,1848575480,1220,144,-1.73,49394,1547
0.609507,1.688445,1848585700,1220,152,-1.7,49394,1547
0.619255,1.708911,1848595448,1220,158,-1.71,49394,1547
0.629758,1.736199,1848605951,1220,166,-1.78,49394,1547
0.639231,1.760076,1848615424,1220,173,-1.54,49394,1547
0.64946,1.783953,1848625653,1220,180,-1.54,49525,1548
0.659462,1.80783,1848635655,1220,187,-1.28,49525,1548
0.669168,1.828296,1848645361,1220,193,-1.13,49525,1548
0.679231,1.855584,1848655424,1220,201,-1.34,49525,1548
0.689417,1.87605,1848665610,1220,207,-1.68,49525,1548
0.699156,1.899927,1848675349,1220,214,-1.68,51223,1549
0.709376,1.923804,1848685569,1220,221,-1.59,51223,1549
0.719141,1.947681,1848695334,1220,228,-0.93,51223,1549
0.729342,1.971558,1848705535,1220,235,-1.0,51223,1549
0.739109,1.992024,1848715302,1220,241,-1.2,51223,1549
0.749345,2.015901,1848725538,1220,248,-1.7,51542,1550
0.759103,2.039778,1848735296,1220,255,-1.73,51542,1550
0.769319,2.060244,1848745512,1220,261,-1.25,51542,1550
0.77906,2.084121,1848755253,1220,268,-0.95,51542,1550
0.789266,2.104587,1848765459,1220,274,-1.01,51542,1550
0.799021,2.128464,1848775214,1220,281,-1.27,51542,1550
0.809268,2.152341,1848785461,1220,288,-1.59,53764,1551
0.819256,2.172807,1848795449,1220,294,-1.09,53764,1551
0.829211,2.193273,1848805404,1220,300,-1.05,53764,1551
0.838983,2.21715,1848815176,1220,307,-1.0,53764,1551
0.8492,2.237616,1848825393,1220,313,-1.19,53764,1551
0.859209,2.261493,1848835402,1220,320,-1.47,54329,1552
0.868928,2.281959,1848845121,1220,326,-1.57,54329,1552
0.879153,2.305836,1848855346,1220,333,-0.98,54329,1552
0.889161,2.322891,1848865354,1220,338,-0.85,54329,1552
