seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,494360385,1821,652,0.66,34536,610
0.009999,0.030699,494370384,1475,661,0.86,36230,611
0.019985,0.057987,494380370,1475,669,0.06,36230,611
0.030012,0.088686,494390397,1475,678,0.22,36230,611
0.039995,0.119385,494400380,1475,687,-0.1,36230,611
0.050043,0.150084,494410428,1475,696,0.02,37818,612
0.059996,0.180783,494420381,1475,705,0.46,37818,612
0.069985,0.208071,494430370,1475,713,-0.65,37818,612
0.079989,0.23877,494440374,1475,722,-1.02,37818,612
0.089999,0.269469,494450384,1475,731,-1.53,40747,613
0.099996,0.300168,494460381,1475,740,-1.76,40747,613
0.10999,0.327456,494470375,1475,748,-1.67,40747,613
0.126175,0.378621,494486560,1475,763,-2.04,40747,613
0.130016,0.388854,494490401,1475,766,-2.04,40793,614
0.14664,0.436608,494507025,1475,780,-2.15,40793,614
0.156164,0.463896,494516549,1475,788,-1.86,40793,614
0.166136,0.494595,494526521,1475,797,-2.2,40793,614
0.176382,0.525294,494536767,1475,806,-2.45,40959,615
0.18621,0.555993,494546595,1475,815,-2.15,40959,615
0.19611,0.583281,494556495,1475,823,-1.63,40959,615
0.206075,0.610569,494566460,1475,831,-1.87,40959,615
0.216371,0.641268,494576756,1475,840,-1.82,41693,616
0.226053,0.668556,494586438,1475,848,-1.86,41693,616
0.236544,0.699255,494596929,1475,857,-2.3,41693,616
0.24607,0.726543,494606455,1475,865,-2.04,41693,616
0.256266,0.753831,494616651,1475,873,-2.01,42415,617
0.266016,0.781119,494626401,1475,881,-1.53,42415,617
0.276226,0.811818,494636611,1475,890,-1.79,42415,617
0.286216,0.839106,494646601,1475,898,-2.05,42415,617
0.295992,0.866394,494656377,1475,906,-2.19,41945,618
0.306221,0.897093,494666606,1475,915,-1.96,41945,618
0.315971,0.924381,494676356,1475,923,-1.83,41945,618
0.325936,0.951669,494686321,1475,931,-1.69,41945,618
0.335918,0.978957,494696303,1475,939,-1.48,41945,618
0.345913,1.006245,494706298,1475,947,-1.87,43172,619
0.356162,1.033533,494716547,1475,955,-2.06,43172,619
0.365888,1.060821,494726273,1475,963,-1.79,43172,619
0.37613,1.088109,494736515,1475,971,-1.87,43172,619
0.385873,1.115397,494746258,1475,979,-1.56,43302,620
0.395849,1.142685,494756234,1475,987,-1.67,43302,620
0.406338,1.169973,494766723,1475,995,-1.81,43302,620
0.415843,1.197261,494776228,1475,1003,-1.77,43302,620
0.426065,1.224549,494786450,1475,1011,-1.49,43872,621
0.435797,1.251837,494796182,1475,1019,-1.61,43872,621
0.445769,1.275714,494806154,1475,1026,-1.26,43872,621
0.455989,1.303002,494816374,1475,1034,-1.43,43872,621
0.465813,1.33029,494826198,1475,1042,-2.03,43872,621
0.475989,1.357578,494836374,1475,1050,-2.01,44870,622
0.485736,1.384866,494846121,1475,1058,-1.54,44870,622
0.495954,1.408743,494856339,1475,1065,-1.48,44870,622
0.505727,1.436031,494866112,1475,1073,-1.05,44870,622
0.515939,1.463319,494876324,1475,1081,-1.65,45413,623
0.525916,1.487196,494886301,1475,1088,-1.86,45413,623
0.535914,1.514484,494896299,1475,1096,-1.94,45413,623
0.545659,1.541772,494906044,1475,1104,-1.44,45413,623
0.555882,1.565649,494916267,1475,1111,-1.27,45413,623
0.565882,1.592937,494926267,1475,1119,-1.34,46188,624
0.575601,1.616814,494935986,1475,1126,-1.16,46188,624
0.585583,1.640691,494945968,1475,1133,-1.62,46188,624
0.595853,1.667979,494956238,1475,1141,-1.87,46188,624
0.605861,1.695267,494966246,1475,1149,-1.48,46188,624
0.615569,1.719144,494975954,1475,1156,-1.46,46941,625
0.625558,1.746432,494985943,1475,1164,-1.05,46941,625
0.635776,1.770309,494996161,1475,1171,-1.33,46941,625
0.645551,1.794186,495005936,1475,1178,-1.5,46941,625
0.655829,1.821474,495016214,1475,1186,-1.65,46690,626
0.665508,1.845351,495025893,1475,1193,-1.49,46690,626
0.675501,1.869228,495035886,1475,1200,-0.99,46690,626
0.685735,1.896516,495046120,1475,1208,-1.39,46690,626
0.695457,1.920393,495055842,1475,1215,-1.17,46690,626
0.705448,1.94427,495065833,1475,1222,-1.39,48485,627
0.715493,1.968147,495075878,1475,1229,-1.7,48485,627
0.725669,1.995435,495086054,1475,1237,-1.73,48485,627
0.735653,2.019312,495096038,1475,1244,-1.23,48485,627
0.745398,2.043189,495105783,1475,1251,-1.24,48485,627
0.755404,2.067066,495115789,1475,1258,-1.04,49012,628
0.765345,2.090943,495125730,1475,1265,-1.28,49012,628
0.775625,2.11482,495136010,1475,1272,-1.51,49012,628
0.785358,2.138697,495145743,1475,1279,-1.58,49012,628
0.795351,2.162574,495155736,1475,1286,-1.46,49012,628
0.805587,2.186451,495165972,1475,1293,-1.07,49802,629
0.81531,2.210328,495175695,1475,1300,-1.03,49802,629
0.825537,2.234205,495185922,1475,1307,-1.21,49802,629
0.83553,2.258082,495195915,1475,1314,-1.29,49802,629
0.845278,2.281959,495205663,1475,1321,-1.49,49802,629
0.855267,2.305836,495215652,1475,1328,-1.72,50357,630
0.865509,2.329713,495225894,1475,1335,-1.25,50357,630
0.875476,2.350179,495235861,1475,1341,-0.82,50357,630
0.88523,2.374056,495245615,1475,1348,-0.95,50357,630
0.89522,2.394522,495255605,1475,1354,-0.97,50357,630
0.905193,2.418399,495265578,1475,1361,-1.28,51605,631
0.915462,2.442276,495275847,1475,1368,-1.43,51605,631
0.925175,2.466153,495285560,1475,1375,-1.52,51605,631
0.9354,2.486619,495295785,1475,1381,-1.28,51605,631
0.945168,2.510496,495305553,1475,1388,-0.84,51605,631
0.955362,2.530962,495315747,1475,1394,-0.92,51605,631
0.965197,2.554839,495325582,1475,1401,-0.84,53210,632
0.975602,2.578716,495335987,1475,1408,-0.98,53210,632
0.9851,2.599182,495345485,1475,1414,-1.4,53210,632
0.99534,2.623059,495355725,1475,1421,-1.77,53210,632
1.005318,2.643525,495365703,1475,1427,-1.43,53210,632
1.01507,2.663991,495375455,1475,1433,-0.86,53701,633
1.025299,2.687868,495385684,1475,1440,-0.68,53701,633
1.035056,2.708334,495395441,1475,1446,-0.65,53701,633
1.045268,2.7288,495405653,1475,1452,-1.19,53701,633
1.05503,2.752677,495415415,1475,1459,-1.6,53701,633
1.065246,2.776554,495425631,1475,1466,-1.39,53701,633
