seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,364800480,1824,700,0.7,35408,172
0.010224,0.027288,364810704,1460,708,0.72,35408,172
0.019977,0.057987,364820457,1460,717,0.55,35408,172
0.030197,0.088686,364830677,1460,726,0.49,34062,173
0.039957,0.119385,364840437,1460,735,0.03,34062,173
0.050435,0.150084,364850915,1460,744,-0.2,34062,173
0.05996,0.180783,364860440,1460,753,-0.24,34062,173
0.070153,0.211482,364870633,1460,762,-0.81,34062,173
0.080139,0.242181,364880619,1460,771,-2.17,34062,173
0.089912,0.27288,364890392,1460,780,-3.16,34062,173
0.100135,0.303579,364900615,1460,789,-3.0,64525,174
0.109897,0.330867,364910377,1460,797,-2.86,64525,174
0.120109,0.361566,364920589,1460,806,-2.68,64525,174
0.129898,0.388854,364930378,1460,814,-2.94,64525,174
0.140059,0.419553,364940539,1460,823,-3.16,64525,174
0.149899,0.446841,364950379,1460,831,-3.45,64525,174
0.160046,0.474129,364960526,1460,839,-3.55,64525,174
0.17006,0.504828,364970540,1460,848,-3.29,64525,174
0.179886,0.532116,364980366,1460,856,-3.22,64525,174
0.19006,0.559404,364990540,1460,864,-2.92,94031,175
0.19989,0.586692,365000370,1460,872,-3.3,94031,175
0.209989,0.61398,365010469,1460,880,-3.19,94031,175
0.219902,0.641268,365020382,1460,888,-3.2,94031,175
0.22996,0.668556,365030440,1460,896,-3.06,94031,175
0.239893,0.692433,365040373,1460,903,-3.13,94031,175
0.249922,0.719721,365050402,1460,911,-3.23,94031,175
0.259895,0.747009,365060375,1460,919,-3.26,94031,175
0.269929,0.774297,365070409,1460,927,-3.11,94031,175
0.279902,0.798174,365080382,1460,934,-3.07,93819,176
0.289905,0.822051,365090385,1460,941,-2.92,93819,176
0.299893,0.849339,365100373,1460,949,-3.02,93819,176
0.309899,0.873216,365110379,1460,956,-2.83,93819,176
0.3199,0.900504,365120380,1460,964,-3.2,93819,176
0.329897,0.924381,365130377,1460,971,-3.12,93819,176
0.339902,0.948258,365140382,1460,978,-2.83,93819,176
0.349901,0.972135,365150381,1460,985,-2.66,93819,176
0.359901,0.996012,365160381,1460,992,-2.44,93819,176
0.370052,1.0233,365170532,1460,1000,-2.67,93819,176
0.379896,1.043766,365180376,1460,1006,-2.98,96899,177
0.390004,1.067643,365190484,1460,1013,-2.94,96899,177
0.399904,1.09152,365200384,1460,1020,-3.1,96899,177
0.409963,1.115397,365210443,1460,1027,-2.82,96899,177
0.419903,1.135863,365220383,1460,1033,-2.43,96899,177
0.429892,1.15974,365230372,1460,1040,-2.56,96899,177
0.439896,1.180206,365240376,1460,1046,-2.37,96899,177
0.449891,1.204083,365250371,1460,1053,-2.58,96899,177
0.459904,1.224549,365260384,1460,1059,-2.98,96899,177
0.469901,1.248426,365270381,1460,1066,-2.69,96899,177
0.479903,1.268892,365280383,1460,1072,-2.29,97627,178
0.489907,1.289358,365290387,1460,1078,-2.22,97627,178
0.499896,1.309824,365300376,1460,1084,-2.15,97627,178
0.509904,1.333701,365310384,1460,1091,-2.41,97627,178
0.519899,1.354167,365320379,1460,1097,-2.56,97627,178
0.529885,1.374633,365330365,1460,1103,-2.67,97627,178
0.539905,1.395099,365340385,1460,1109,-2.68,97627,178
0.549904,1.412154,365350384,1460,1114,-2.6,97627,178
0.5599,1.43262,365360380,1460,1120,-2.43,97627,178
0.569907,1.453086,365370387,1460,1126,-2.55,94004,179
0.579898,1.470141,365380378,1460,1131,-2.34,94004,179
0.589904,1.490607,365390384,1460,1137,-2.18,94004,179
0.599893,1.511073,365400373,1460,1143,-1.9,94004,179
0.609894,1.528128,365410374,1460,1148,-2.28,94004,179
0.6199,1.545183,365420380,1460,1153,-2.63,94004,179
0.629906,1.565649,365430386,1460,1159,-2.53,94004,179
0.639902,1.582704,365440382,1460,1164,-2.23,94004,179
0.649897,1.599759,365450377,1460,1169,-2.08,94004,179
0.659902,1.620225,365460382,1460,1175,-1.79,94004,179
0.669893,1.63728,365470373,1460,1180,-1.85,99637,180
0.679896,1.654335,365480376,1460,1185,-2.18,99637,180
0.689912,1.67139,365490392,1460,1190,-2.48,99637,180
0.699895,1.688445,365500375,1460,1195,-2.41,99637,180
0.709903,1.702089,365510383,1460,1199,-2.11,99637,180
0.719903,1.719144,365520383,1460,1204,-2.02,99637,180
