seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3876141072,1824,648,-0.02,37102,3011
0.010257,0.030699,3876151329,1480,657,-0.13,37102,3011
0.020013,0.057987,3876161085,1480,665,0.04,33405,3012
0.029995,0.092097,3876171067,1480,675,0.04,33405,3012
0.039997,0.122796,3876181069,1480,684,-0.26,33405,3012
0.050197,0.153495,3876191269,1480,693,0.31,33405,3012
0.060202,0.184194,3876201274,1480,702,0.78,35889,3013
0.069921,0.214893,3876210993,1480,711,0.36,35889,3013
0.080142,0.245592,3876221214,1480,720,-0.29,35889,3013
0.08997,0.276291,3876231042,1480,729,-1.28,35889,3013
0.099911,0.30699,3876240983,1480,738,-2.14,42322,3014
0.109884,0.337689,3876250956,1480,747,-2.15,42322,3014
0.120098,0.368388,3876261170,1480,756,-2.04,42322,3014
0.129845,0.399087,3876270917,1480,765,-1.84,42322,3014
0.140125,0.429786,3876281197,1480,774,-2.25,40423,3015
0.149852,0.460485,3876290924,1480,783,-2.27,40423,3015
0.16009,0.491184,3876301162,1480,792,-2.28,40423,3015
0.16981,0.521883,3876310882,1480,801,-2.05,40423,3015
0.179806,0.552582,3876320878,1480,810,-2.05,39857,3016
0.190036,0.583281,3876331108,1480,819,-1.87,39857,3016
0.199777,0.610569,3876340849,1480,827,-2.05,39857,3016
0.210007,0.641268,3876351079,1480,836,-2.1,39857,3016
0.220012,0.671967,3876361084,1480,845,-2.09,39859,3017
0.22973,0.699255,3876370802,1480,853,-2.14,39859,3017
0.239995,0.729954,3876381067,1480,862,-2.23,39859,3017
0.249714,0.760653,3876390786,1480,871,-2.14,39859,3017
0.259936,0.791352,3876401008,1480,880,-1.86,40450,3018
0.269703,0.81864,3876410775,1480,888,-1.86,40450,3018
0.279684,0.845928,3876420756,1480,896,-1.85,40450,3018
0.289917,0.876627,3876430989,1480,905,-1.86,40450,3018
0.299632,0.907326,3876440704,1480,914,-1.86,40605,3019
0.309903,0.934614,3876450975,1480,922,-2.09,40605,3019
0.319889,0.965313,3876460961,1480,931,-2.16,40605,3019
0.329618,0.992601,3876470690,1480,939,-1.9,40605,3019
0.339644,1.0233,3876480716,1480,948,-1.66,41277,3020
0.349824,1.050588,3876490896,1480,956,-1.78,41277,3020
0.359597,1.077876,3876500669,1480,964,-2.09,41277,3020
0.369573,1.108575,3876510645,1480,973,-1.97,41277,3020
0.379822,1.135863,3876520894,1480,981,-2.09,41754,3021
0.389782,1.166562,3876530854,1480,990,-1.76,41754,3021
0.399567,1.19385,3876540639,1480,998,-1.6,41754,3021
0.409762,1.221138,3876550834,1480,1006,-1.39,41754,3021
0.419523,1.248426,3876560595,1480,1014,-1.73,41754,3021
0.429512,1.279125,3876570584,1480,1023,-1.84,42749,3022
0.439499,1.306413,3876580571,1480,1031,-1.97,42749,3022
0.449726,1.333701,3876590798,1480,1039,-1.6,42749,3022
0.459702,1.360989,3876600774,1480,1047,-1.68,42749,3022
0.469483,1.388277,3876610555,1480,1055,-1.82,42497,3023
0.479448,1.415565,3876620520,1480,1063,-1.88,42497,3023
0.489673,1.446264,3876630745,1480,1072,-1.62,42497,3023
0.499419,1.470141,3876640491,1480,1079,-1.55,42497,3023
0.509647,1.497429,3876650719,1480,1087,-1.7,43297,3024
0.519614,1.528128,3876660686,1480,1096,-1.59,43297,3024
0.529381,1.555416,3876670453,1480,1104,-1.59,43297,3024
0.539906,1.582704,3876680978,1480,1112,-1.72,43297,3024
0.549362,1.606581,3876690434,1480,1119,-1.67,43297,3024
0.559604,1.633869,3876700676,1480,1127,-1.48,44277,3025
0.569331,1.661157,3876710403,1480,1135,-1.52,44277,3025
0.579553,1.688445,3876720625,1480,1143,-1.74,44277,3025
0.589386,1.715733,3876730458,1480,1151,-1.75,44277,3025
0.599788,1.743021,3876740860,1480,1159,-1.73,44656,3026
0.609304,1.766898,3876750376,1480,1166,-1.57,44656,3026
0.619764,1.794186,3876760836,1480,1174,-1.4,44656,3026
0.629301,1.821474,3876770373,1480,1182,-1.39,44656,3026
0.639498,1.845351,3876780570,1480,1189,-1.6,44656,3026
0.64931,1.872639,3876790382,1480,1197,-1.6,44990,3027
0.659746,1.899927,3876800818,1480,1205,-1.8,44990,3027
0.669312,1.927215,3876810384,1480,1213,-1.49,44990,3027
0.679455,1.951092,3876820527,1480,1220,-1.06,44990,3027
0.6893,1.974969,3876830372,1480,1227,-1.01,46360,3028
0.699302,2.002257,3876840374,1480,1235,-1.37,46360,3028
0.709678,2.029545,3876850750,1480,1243,-1.57,46360,3028
0.719304,2.053422,3876860376,1480,1250,-1.69,46360,3028
0.729655,2.08071,3876870727,1480,1258,-1.39,46360,3028
0.739312,2.104587,3876880384,1480,1265,-1.26,46381,3029
0.749364,2.128464,3876890436,1480,1272,-1.03,46381,3029
0.759305,2.155752,3876900377,1480,1280,-1.11,46381,3029
0.769333,2.179629,3876910405,1480,1287,-1.26,46381,3029
0.779314,2.206917,3876920386,1480,1295,-1.49,46381,3029
0.789309,2.230794,3876930381,1480,1302,-1.39,47994,3030
0.799306,2.254671,3876940378,1480,1309,-1.42,47994,3030
0.809306,2.278548,3876950378,1480,1316,-1.16,47994,3030
0.819308,2.305836,3876960380,1480,1324,-1.26,47994,3030
0.829296,2.329713,3876970368,1480,1331,-1.48,47994,3030
0.839307,2.35359,3876980379,1480,1338,-1.57,48322,3031
0.84931,2.377467,3876990382,1480,1345,-1.67,48322,3031
0.85931,2.401344,3877000382,1480,1352,-1.09,48322,3031
0.869297,2.428632,3877010369,1480,1360,-1.01,48322,3031
0.879304,2.449098,3877020376,1480,1366,-0.8,48127,3032
0.889301,2.476386,3877030373,1480,1374,-0.99,48127,3032
0.899317,2.500263,3877040389,1480,1381,-1.43,48127,3032
0.909318,2.52414,3877050390,1480,1388,-1.26,48127,3032
0.919343,2.548017,3877060415,1480,1395,-0.93,48127,3032
0.929309,2.571894,3877070381,1480,1402,-0.76,49877,3033
0.939452,2.595771,3877080524,1480,1409,-1.03,49877,3033
0.949302,2.616237,3877090374,1480,1415,-1.2,49877,3033
0.959308,2.643525,3877100380,1480,1423,-1.31,49877,3033
0.969308,2.663991,3877110380,1480,1429,-1.19,49877,3033
0.979309,2.687868,3877120381,1480,1436,-1.04,50939,3034
0.989305,2.711745,3877130377,1480,1443,-1.02,50939,3034
0.999312,2.735622,3877140384,1480,1450,-1.33,50939,3034
1.009308,2.759499,3877150380,1480,1457,-1.19,50939,3034
