seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
0.0,0.0,353363928,1842,11237,353363504,-0.06,29386,490
0.010219,0.040932,353374147,1403,11249,353374029,0.01,29386,490
0.019956,0.078453,353383884,1403,11260,353383635,0.09,29286,491
0.029932,0.115974,353393860,1403,11271,353393116,0.29,29286,491
0.04019,0.156906,353404118,1403,11283,353403386,0.39,29286,491
0.04992,0.194427,353413848,1403,11294,353413076,-0.22,29286,491
0.060154,0.235359,353424082,1403,11306,353423729,-1.84,29286,491
0.069904,0.27288,353433832,1403,11317,353433631,-3.33,43995,492
0.079923,0.30699,353443851,1403,11327,353442928,-4.23,43995,492
0.089877,0.347922,353453805,1403,11339,353453675,-4.86,43995,492
0.100364,0.385443,353464292,1403,11350,353463817,-4.83,43995,492
0.109871,0.419553,353473799,1403,11360,353473334,-5.23,43995,492
0.120099,0.457074,353484027,1403,11371,353483591,-5.1,51537,493
0.129845,0.491184,353493773,1403,11381,353493195,-5.3,51537,493
0.14008,0.525294,353504008,1403,11391,353502965,-5.16,51537,493
0.149806,0.559404,353513734,1403,11401,353512807,-5.2,51537,493
0.160077,0.596925,353524005,1403,11412,353523914,-6.25,51537,493
0.169879,0.627624,353533807,1403,11421,353533115,-5.62,53245,494
0.180019,0.661734,353543947,1403,11431,353543201,-5.64,53245,494
0.189778,0.692433,353553706,1403,11440,353552709,-4.89,53245,494
0.200257,0.729954,353564185,1403,11451,353563814,-4.95,53245,494
0.209764,0.757242,353573692,1403,11459,353572336,-5.64,53245,494
0.220245,0.791352,353584173,1403,11469,353583354,-5.74,52402,495
0.229755,0.822051,353593683,1403,11478,353593047,-5.59,52402,495
0.239971,0.85275,353603899,1403,11487,353602778,-5.01,52402,495
0.249699,0.883449,353613627,1403,11496,353613123,-5.62,52402,495
0.259954,0.914148,353623882,1403,11505,353623204,-4.92,52402,495
0.269677,0.941436,353633605,1403,11513,353632598,-5.57,50666,496
0.279901,0.972135,353643829,1403,11522,353643115,-4.4,50666,496
0.289648,1.002834,353653576,1403,11531,353653384,-4.33,50666,496
0.299658,1.030122,353663586,1403,11539,353663118,-5.16,50666,496
0.309642,1.05741,353673570,1403,11547,353672679,-3.83,50666,496
0.319857,1.084698,353683785,1403,11555,353682434,-5.14,50666,496
0.329857,1.111986,353693785,1403,11563,353692788,-5.05,57352,497
0.339603,1.139274,353703531,1403,11571,353702920,-4.71,57352,497
0.349853,1.166562,353713781,1403,11579,353713737,-5.53,57352,497
0.359824,1.190439,353723752,1403,11586,353723091,-4.88,57352,497
0.369581,1.214316,353733509,1403,11593,353732466,-4.64,57352,497
0.379815,1.241604,353743743,1403,11601,353743474,-4.73,57352,497
0.389541,1.26207,353753469,1403,11607,353751995,-4.59,53425,498
0.399768,1.285947,353763696,1403,11614,353762355,-4.62,53425,498
0.409526,1.309824,353773454,1403,11621,353772978,-4.75,53425,498
0.419817,1.333701,353783745,1403,11628,353783342,-4.52,53425,498
0.429485,1.354167,353793413,1403,11634,353792320,-4.53,53425,498
0.439497,1.378044,353803425,1403,11641,353803210,-4.16,55624,499
0.449705,1.39851,353813633,1403,11647,353812754,-3.8,55624,499
0.459721,1.418976,353823649,1403,11653,353822610,-3.4,55624,499
0.469445,1.439442,353833373,1403,11659,353831885,-3.78,55624,499
0.479684,1.459908,353843612,1403,11665,353842042,-4.44,55624,499
0.489665,1.480374,353853593,1403,11671,353852266,-3.78,55624,499
0.499668,1.50084,353863596,1403,11677,353862970,-3.71,62559,500
0.509402,1.521306,353873330,1403,11683,353873203,-3.52,62559,500
0.519649,1.538361,353883577,1403,11688,353882455,-3.39,62559,500
0.529649,1.558827,353893577,1403,11694,353892947,-3.53,62559,500
0.539365,1.575882,353903293,1403,11699,353902115,-3.4,62559,500
0.54936,1.592937,353913288,1403,11704,353911943,-3.44,62559,500
0.559599,1.609992,353923527,1403,11709,353922202,-3.18,62559,500
0.569302,1.627047,353933230,1403,11714,353931584,-3.14,67521,501
0.579554,1.644102,353943482,1403,11719,353941688,-3.12,67521,501
0.589295,1.661157,353953223,1403,11724,353952104,-2.98,67521,501
0.599544,1.678212,353963472,1403,11729,353962692,-2.93,67521,501
0.60927,1.695267,353973198,1403,11734,353972988,-2.74,67521,501
0.619273,1.708911,353983201,1403,11738,353981561,-2.51,67521,501
0.629754,1.725966,353993682,1403,11743,353992441,-2.46,67521,501
0.639263,1.73961,354003191,1403,11747,354001237,-2.5,67521,501
0.649494,1.756665,354013422,1403,11752,354013030,-2.58,77108,502
0.65951,1.770309,354023438,1403,11756,354022437,-2.54,77108,502
0.669287,1.783953,354033215,1403,11760,354032082,-2.5,77108,502
0.679446,1.797597,354043374,1403,11764,354041584,-2.17,77108,502
0.689182,1.811241,354053110,1403,11768,354051224,-2.16,77108,502
0.699418,1.824885,354063346,1403,11772,354061558,-2.08,77108,502
0.70917,1.838529,354073098,1403,11776,354071712,-2.12,77108,502
0.719411,1.852173,354083339,1403,11780,354081964,-2.01,77108,502
0.729397,1.865817,354093325,1403,11784,354092528,-1.95,77108,502
0.739142,1.87605,354103070,1403,11787,354099915,-1.92,86967,503
0.749133,1.889694,354113061,1403,11791,354110954,-1.75,86967,503
0.75936,1.903338,354123288,1403,11795,354122214,-1.74,86967,503
0.769357,1.913571,354133285,1403,11798,354130780,-1.68,86967,503
0.779097,1.927215,354143025,1403,11802,354142465,-1.5,86967,503
0.789331,1.937448,354153259,1403,11805,354152512,-1.55,86967,503
0.799308,1.947681,354163236,1403,11808,354161245,-1.44,86967,503
0.809321,1.957914,354173249,1403,11811,354170197,-1.54,86967,503
0.81906,1.971558,354182988,1403,11815,354182467,-1.42,86967,503
0.82904,1.981791,354192968,1403,11818,354192033,-1.3,86967,503
0.839038,1.992024,354202966,1403,11821,354202005,-1.35,104408,504
0.849277,2.002257,354213205,1403,11824,354212104,-1.12,104408,504
0.859234,2.01249,354223162,1403,11827,354221669,-1.03,104408,504
0.868976,2.022723,354232904,1403,11830,354232061,-0.93,104408,504
0.879244,2.032956,354243172,1403,11833,354242504,-0.88,104408,504
0.888988,2.039778,354252916,1403,11835,354248982,-0.94,104408,504
0.899,2.050011,354262928,1403,11838,354260068,-0.86,104408,504
0.908967,2.060244,354272895,1403,11841,354270426,-0.84,104408,504
0.91924,2.070477,354283168,1403,11844,354281444,-0.83,104408,504
0.928938,2.08071,354292866,1403,11847,354291845,-0.69,104408,504
0.939426,2.087532,354303354,1403,11849,354299737,-0.59,104408,504
0.948923,2.097765,354312851,1403,11852,354311772,-0.61,104408,504
0.959149,2.107998,354323077,1403,11855,354322579,-0.52,104408,504
0.968872,2.11482,354332800,1403,11857,354330806,-0.53,124916,505
0.97914,2.125053,354343068,1403,11860,354342888,-0.58,124916,505
0.988837,2.131875,354352765,1403,11862,354350571,-0.52,124916,505
0.999079,2.138697,354363007,1403,11864,354358721,-0.43,124916,505
1.009062,2.14893,354372990,1403,11867,354371051,-0.41,124916,505
1.018839,2.155752,354382767,1403,11869,354380167,-0.31,124916,505
1.029047,2.162574,354392975,1403,11871,354388153,-0.25,124916,505
1.03904,2.172807,354402968,1403,11874,354401406,-0.28,124916,505
1.048804,2.179629,354412732,1403,11876,354411050,-0.29,124916,505
1.05903,2.189862,354422958,1403,11879,354422881,-0.34,124916,505
1.069017,2.196684,354432945,1403,11881,354432075,-0.49,124916,505
1.078763,2.203506,354442691,1403,11883,354440352,-0.37,124916,505
1.088751,2.210328,354452679,1403,11885,354450007,-0.25,124916,505
1.099235,2.21715,354463163,1403,11887,354459093,-0.08,124916,505
1.108698,2.223972,354472626,1403,11889,354468916,0.01,148826,506
1.118957,2.230794,354482885,1403,11891,354478597,-0.04,148826,506
1.128689,2.237616,354492617,1403,11893,354488232,-0.04,148826,506
1.138945,2.244438,354502873,1403,11895,354498309,-0.07,148826,506
1.148675,2.25126,354512603,1403,11897,354508216,-0.07,148826,506
1.158719,2.258082,354522647,1403,11899,354517803,-0.03,148826,506
1.168985,2.264904,354532913,1403,11901,354530154,0.07,148826,506
1.17868,2.271726,354542608,1403,11903,354539427,0.09,148826,506
1.188652,2.278548,354552580,1403,11905,354550607,0.1,148826,506
1.198869,2.28537,354562797,1403,11907,354560470,0.09,148826,506
1.208861,2.292192,354572789,1403,11909,354571763,0.14,148826,506
1.218588,2.299014,354582516,1403,11911,354581685,0.08,148826,506
1.228819,2.302425,354592747,1403,11912,354587731,0.04,148826,506
1.238782,2.309247,354602710,1403,11914,354598199,0.05,148826,506
