seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
0.419923,3.772566,459430277,1403,15069,459429986,-7.06,45981,1181
0.429849,3.847608,459440203,1403,15091,459440162,-6.72,45981,1181
0.439749,3.926061,459450103,1403,15114,459449887,-6.42,45981,1181
0.449649,4.001103,459460003,1403,15136,459459940,-5.98,45981,1181
0.459818,4.076145,459470172,1403,15158,459469791,-5.74,39704,1182
0.469708,4.151187,459480062,1403,15180,459479765,-5.45,39704,1182
0.479614,4.226229,459489968,1403,15202,459489769,-5.88,39704,1182
0.489766,4.301271,459500120,1403,15224,459499996,-5.39,39704,1182
0.499662,4.36608,459510016,1403,15243,459509567,-5.77,45462,1183
0.509554,4.4343,459519908,1403,15263,459519604,-8.86,45462,1183
0.519691,4.499109,459530045,1403,15282,459529569,-8.52,45462,1183
0.529825,4.567329,459540179,1403,15302,459540095,-7.66,45462,1183
0.53946,4.628727,459549814,1403,15320,459549674,-5.99,38024,1184
0.549602,4.693536,459559956,1403,15339,459559779,-5.2,38024,1184
0.559504,4.754934,459569858,1403,15357,459569361,-4.75,38024,1184
0.569424,4.819743,459579778,1403,15376,459579472,-3.18,38024,1184
0.579573,4.884552,459589927,1403,15395,459589247,-4.82,38024,1184
0.589463,4.949361,459599817,1403,15414,459599421,-5.16,50359,1185
0.599375,5.01417,459609729,1403,15433,459609382,-4.55,50359,1185
0.609531,5.08239,459619885,1403,15453,459619723,-5.25,50359,1185
0.619679,5.147199,459630033,1403,15472,459629667,-3.87,50359,1185
0.629335,5.212008,459639689,1403,15491,459639520,-3.06,50359,1185
0.639491,5.276817,459649845,1403,15510,459649377,-4.15,50359,1185
0.649395,5.341626,459659749,1403,15529,459659586,-3.23,50359,1185
0.659314,5.406435,459669668,1403,15548,459669585,-2.85,50359,1185
0.66971,5.471244,459680064,1403,15567,459679412,-3.63,50359,1185
0.679369,5.532642,459689723,1403,15585,459689247,-6.08,92562,1186
0.689772,5.597451,459700126,1403,15604,459699719,-6.41,92562,1186
0.699427,5.658849,459709781,1403,15622,459709680,-4.49,92562,1186
0.709582,5.720247,459719936,1403,15640,459719755,-5.75,92562,1186
0.719236,5.778234,459729590,1403,15657,459729254,-5.08,42068,1187
0.739266,5.897619,459749620,1403,15692,459749342,-5.8,42068,1187
0.749423,5.955606,459759777,1403,15709,459759422,-4.98,42068,1187
0.759345,6.013593,459769699,1403,15726,459769353,-6.15,38527,1188
0.769276,6.07158,459779630,1403,15743,459779510,-5.51,38527,1188
0.789541,6.184143,459799895,1403,15776,459799408,-4.08,38527,1188
0.7992,6.238719,459809554,1403,15792,459809235,-5.58,38527,1188
0.819258,6.347871,459829612,1403,15824,459829346,-3.17,42432,1189
0.829147,6.402447,459839501,1403,15840,459839263,-3.73,42432,1189
0.839555,6.457023,459849909,1403,15856,459849444,-4.72,42432,1189
0.849194,6.508188,459859548,1403,15871,459858984,-4.5,43095,1190
0.8695,6.613929,459879854,1403,15902,459879587,-4.45,43095,1190
0.879423,6.665094,459889777,1403,15917,459889627,-4.05,43095,1190
0.889335,6.716259,459899689,1403,15932,459899591,-4.07,41908,1191
0.899261,6.767424,459909615,1403,15947,459909544,-4.41,41908,1191
0.919314,6.866343,459929668,1403,15976,459929571,-4.16,41908,1191
0.929219,6.914097,459939573,1403,15990,459939519,-4.5,43593,1192
0.94929,7.006194,459959644,1403,16017,459959085,-3.69,43593,1192
0.959207,7.053948,459969561,1403,16031,459969152,-3.6,43593,1192
0.979034,7.146045,459989388,1403,16058,459989231,-4.8,42761,1193
0.989192,7.190388,459999546,1403,16071,459998800,-3.54,42761,1193
0.999112,7.234731,460009466,1403,16084,460008774,-2.9,42761,1193
1.009037,7.279074,460019391,1403,16097,460018843,-3.96,42761,1193
1.018956,7.323417,460029310,1403,16110,460028917,-3.75,43592,1194
1.029117,7.36776,460039471,1403,16123,460038922,-2.36,43592,1194
1.039023,7.408692,460049377,1403,16135,460048360,-3.33,43592,1194
1.048949,7.449624,460059303,1403,16147,460058535,-5.19,43592,1194
1.059107,7.493967,460069461,1403,16160,460069281,-3.45,42251,1195
1.069281,7.534899,460079635,1403,16172,460079146,-2.86,42251,1195
1.078964,7.57242,460089318,1403,16183,460088275,-4.12,42251,1195
1.099035,7.650873,460109389,1403,16206,460108668,-4.35,40754,1196
1.109203,7.691805,460119557,1403,16218,460119286,-3.22,40754,1196
1.119128,7.729326,460129482,1403,16229,460128869,-2.83,40754,1196
1.128801,7.766847,460139155,1403,16240,460138952,-3.86,40754,1196
1.138952,7.800957,460149306,1403,16250,460149270,-3.41,40754,1196
1.149115,7.838478,460159469,1403,16261,460158603,-3.2,42919,1197
1.159034,7.875999,460169388,1403,16272,460169121,-2.8,42919,1197
1.169216,7.910109,460179570,1403,16282,460179082,-3.89,42919,1197
1.179147,7.944219,460189501,1403,16292,460189017,-3.66,42919,1197
1.188823,7.978329,460199177,1403,16302,460198853,-3.27,41710,1198
1.198984,8.012439,460209338,1403,16312,460209185,-2.86,41710,1198
1.208907,8.043138,460219261,1403,16321,460218331,-2.37,41710,1198
1.218826,8.077248,460229180,1403,16331,460228510,-2.75,41710,1198
1.228987,8.107947,460239341,1403,16340,460238389,-2.89,46089,1199
1.238661,8.138646,460249015,1403,16349,460248150,-2.34,46089,1199
1.248825,8.172756,460259179,1403,16359,460258870,-3.21,46089,1199
1.258986,8.203455,460269340,1403,16368,460269109,-2.63,46089,1199
1.268911,8.230743,460279265,1403,16376,460278335,-2.18,46089,1199
1.279089,8.261442,460289443,1403,16385,460288733,-3.16,47415,1200
1.289007,8.28873,460299361,1403,16393,460298206,-2.52,47415,1200
1.298672,8.319429,460309026,1403,16402,460308964,-2.0,47415,1200
1.308823,8.346717,460319177,1403,16410,460318977,-3.06,47415,1200
1.318984,8.374005,460329338,1403,16418,460328969,-2.86,47415,1200
1.328646,8.397882,460339000,1403,16425,460337804,-1.99,46650,1201
1.338814,8.42517,460349168,1403,16433,460347813,-1.29,46650,1201
1.348971,8.452458,460359325,1403,16441,460358397,-2.01,46650,1201
1.358872,8.479746,460369226,1403,16449,460369154,-2.3,46650,1201
1.368509,8.500212,460378863,1403,16455,460377183,-1.54,46650,1201
1.378946,8.5275,460389300,1403,16463,460388491,-1.99,52409,1202
1.388612,8.551377,460398966,1403,16470,460398113,-1.73,52409,1202
1.39853,8.575254,460408884,1403,16477,460408710,-1.91,52409,1202
1.408957,8.599131,460419311,1403,16484,460418833,-1.69,52409,1202
1.418855,8.619597,460429209,1403,16490,460427837,-1.67,52409,1202
1.428773,8.643474,460439127,1403,16497,460438823,-1.69,52409,1202
1.438929,8.66394,460449283,1403,16503,460448025,-1.39,55790,1203
1.448605,8.684406,460458959,1403,16509,460457817,-1.93,55790,1203
1.458525,8.704872,460468879,1403,16515,460467365,-1.65,55790,1203
1.468681,8.725338,460479035,1403,16521,460477375,-1.25,55790,1203
1.478844,8.745804,460489198,1403,16527,460487093,-1.12,55790,1203
1.48877,8.76627,460499124,1403,16533,460497859,-0.5,55790,1203
1.498659,8.786736,460509013,1403,16539,460507899,-0.98,63271,1204
1.508573,8.807202,460518927,1403,16545,460518635,-0.73,63271,1204
1.518727,8.824257,460529081,1403,16550,460527693,-0.63,63271,1204
1.528388,8.841312,460538742,1403,16555,460536616,-1.05,63271,1204
1.538538,8.861778,460548892,1403,16561,460548008,-0.85,63271,1204
1.54844,8.878833,460558794,1403,16566,460557460,-0.72,63271,1204
1.558356,8.895888,460568710,1403,16571,460567796,-0.56,63271,1204
1.568501,8.912943,460578855,1403,16576,460578076,-0.43,67152,1205
1.578413,8.929998,460588767,1403,16581,460588391,-0.3,67152,1205
1.588329,8.943642,460598683,1403,16585,460598645,-0.29,67152,1205
1.598722,8.964108,460609076,1403,16591,460609025,-0.33,67152,1205
1.608621,8.977752,460618975,1403,16595,460617562,-0.47,67152,1205
1.618264,8.991396,460628618,1403,16599,460626319,-0.43,67152,1205
1.628422,9.008451,460638776,1403,16604,460638014,-0.27,67152,1205
1.638319,9.022095,460648673,1403,16608,460647254,-0.19,76989,1206
1.648229,9.035739,460658583,1403,16612,460656853,-0.05,76989,1206
1.658387,9.049383,460668741,1403,16616,460666607,0.29,76989,1206
1.668291,9.066438,460678645,1403,16621,460678447,0.22,76989,1206
1.678456,9.080082,460688810,1403,16625,460687860,0.11,76989,1206
1.688372,9.093726,460698726,1403,16629,460698621,0.03,76989,1206
1.698516,9.10737,460708870,1403,16633,460708578,0.15,76989,1206
1.708401,9.117603,460718755,1403,16636,460716271,0.15,76989,1206
1.718313,9.131247,460728667,1403,16640,460726757,0.33,76989,1206
1.728458,9.144891,460738812,1403,16644,460737366,0.5,76989,1206
1.738363,9.158535,460748717,1403,16648,460748622,0.18,91081,1207
1.74827,9.168768,460758624,1403,16651,460756756,0.48,91081,1207
1.75817,9.179001,460768524,1403,16654,460765793,0.61,91081,1207
1.768088,9.192645,460778442,1403,16658,460777902,0.6,91081,1207
1.778255,9.202878,460788609,1403,16661,460787111,0.76,91081,1207
1.788399,9.213111,460798753,1403,16664,460796862,0.69,91081,1207
1.798065,9.223344,460808419,1403,16667,460805796,0.71,91081,1207
1.808206,9.236988,460818560,1403,16671,460818432,0.68,91081,1207
1.818343,9.247221,460828697,1403,16674,460827798,0.81,91081,1207
1.828485,9.257454,460838839,1403,16677,460838091,0.83,91081,1207
1.83815,9.267687,460848504,1403,16680,460847931,0.76,108682,1208
1.848312,9.27792,460858666,1403,16683,460857955,0.81,108682,1208
1.858477,9.288153,460868831,1403,16686,460868447,0.77,108682,1208
1.868129,9.294975,460878483,1403,16688,460875897,0.94,108682,1208
1.878288,9.305208,460888642,1403,16691,460886301,1.0,108682,1208
1.888435,9.315441,460898789,1403,16694,460897747,1.03,108682,1208
1.898112,9.322263,460908466,1403,16696,460905706,1.1,108682,1208
1.90803,9.332496,460918384,1403,16699,460916178,1.14,108682,1208
1.918416,9.342729,460928770,1403,16702,460928045,1.33,108682,1208
1.928073,9.349551,460938427,1403,16704,460936172,1.34,108682,1208
1.938226,9.359784,460948580,1403,16707,460947574,1.42,108682,1208
1.948364,9.366606,460958718,1403,16709,460956116,1.37,108682,1208
1.958026,9.373428,460968380,1403,16711,460963902,1.24,108682,1208
1.968188,9.383661,460978542,1403,16714,460976816,1.22,108682,1208
1.978097,9.390483,460988451,1403,16716,460985225,1.39,132918,1209
1.988018,9.400716,460998372,1403,16719,460996446,1.39,132918,1209
1.997914,9.407538,461008268,1403,16721,461005619,1.49,132918,1209
2.007831,9.41436,461018185,1403,16723,461014891,1.7,132918,1209
2.018234,9.421182,461028588,1403,16725,461024580,1.62,132918,1209
2.028151,9.431415,461038505,1403,16728,461038163,1.64,132918,1209
2.037802,9.438237,461048156,1403,16730,461047172,1.68,132918,1209
2.047949,9.445059,461058303,1403,16732,461056536,1.5,132918,1209
2.05811,9.451881,461068464,1403,16734,461065042,1.42,132918,1209
2.068253,9.458703,461078607,1403,16736,461075071,1.5,132918,1209
2.077932,9.465525,461088286,1403,16738,461084267,1.5,132918,1209
2.088077,9.472347,461098431,1403,16740,461094625,1.67,132918,1209
2.097727,9.479169,461108081,1403,16742,461104215,1.7,132918,1209
2.107875,9.485991,461118229,1403,16744,461114843,1.79,132918,1209
2.118021,9.492813,461128375,1403,16746,461124843,1.69,132918,1209
2.128168,9.499635,461138522,1403,16748,461135515,1.63,132918,1209
2.138074,9.506457,461148428,1403,16750,461145318,1.56,162055,1210
2.147736,9.513279,461158090,1403,16752,461156333,1.62,162055,1210
2.158142,9.520101,461168496,1403,16754,461166628,1.71,162055,1210
2.167799,9.523512,461178153,1403,16755,461172265,1.87,162055,1210
2.177721,9.530334,461188075,1403,16757,461183339,1.93,162055,1210
2.187865,9.537156,461198219,1403,16759,461194118,1.95,162055,1210
2.197785,9.543978,461208139,1403,16761,461207813,1.97,162055,1210
2.207936,9.5508,461218290,1403,16763,461218037,1.84,162055,1210
2.218078,9.554211,461228432,1403,16764,461224162,1.87,162055,1210
2.227732,9.561033,461238086,1403,16766,461235188,1.79,162055,1210
2.237873,9.567855,461248227,1403,16768,461247489,1.77,162055,1210
2.248019,9.571266,461258373,1403,16769,461253552,1.65,162055,1210
2.257922,9.578088,461268276,1403,16771,461264615,1.58,162055,1210
2.267835,9.58491,461278189,1403,16773,461277488,1.66,162055,1210
2.277994,9.588321,461288348,1403,16774,461282833,1.67,162055,1210
2.287671,9.595143,461298025,1403,16776,461295751,1.74,162055,1210
2.29783,9.598554,461308184,1403,16777,461302472,1.76,162055,1210
2.307737,9.605376,461318091,1403,16779,461314813,1.71,162055,1210
2.317651,9.608787,461328005,1403,16780,461322081,1.71,162055,1210
2.327809,9.615609,461338163,1403,16782,461334483,1.55,162055,1210
2.337961,9.61902,461348315,1403,16783,461340803,1.64,162055,1210
2.347616,9.625842,461357970,1403,16785,461355266,1.59,208860,1211
2.357765,9.629253,461368119,1403,16786,461361693,1.64,208860,1211
2.367908,9.636075,461378262,1403,16788,461376181,1.63,208860,1211
2.377575,9.639486,461387929,1403,16789,461383047,1.59,208860,1211
2.387731,9.646308,461398085,1403,16791,461396298,1.55,208860,1211
2.397883,9.649719,461408237,1403,16792,461405072,1.62,208860,1211
2.407549,9.65313,461417903,1403,16793,461411982,1.55,208860,1211
2.417706,9.659952,461428060,1403,16795,461426321,1.56,208860,1211
2.427597,9.663363,461437951,1403,16796,461435602,1.6,208860,1211
2.43751,9.666774,461447864,1403,16797,461442579,1.65,208860,1211
2.447657,9.673596,461458011,1403,16799,461457306,1.7,208860,1211
2.457555,9.677007,461467909,1403,16800,461466726,1.65,208860,1211
2.467717,9.680418,461478071,1403,16801,461474167,1.57,208860,1211
2.477384,9.683829,461487738,1403,16802,461482637,1.44,208860,1211
2.487802,9.68724,461498156,1403,16803,461489810,1.29,208860,1211
2.497471,9.694062,461507825,1403,16805,461507396,1.24,208860,1211
2.507635,9.697473,461517989,1403,16806,461516089,1.27,208860,1211
2.517535,9.700884,461527889,1403,16807,461523925,1.35,208860,1211
2.52745,9.704295,461537804,1403,16808,461534711,1.42,208860,1211
2.53761,9.707706,461547964,1403,16809,461543062,1.55,208860,1211
2.547272,9.711117,461557626,1403,16810,461552459,1.61,208860,1211
2.557663,9.714528,461568017,1403,16811,461560189,1.67,208860,1211
2.56758,9.717939,461577934,1403,16812,461571464,1.66,208860,1211
2.577249,9.72135,461587603,1403,16813,461579607,1.63,208860,1211
2.587412,9.728172,461597766,1403,16815,461596967,1.67,208860,1211
2.597557,9.728172,461607911,1403,16815,461596967,1.65,208860,1211
2.607223,9.731583,461617577,1403,16816,461609601,1.57,208860,1211
2.617373,9.734994,461627727,1403,16817,461618324,1.55,208860,1211
2.627524,9.738405,461637878,1403,16818,461629284,1.58,208860,1211
2.637199,9.741816,461647553,1403,16819,461639109,1.53,208860,1211
2.647346,9.745227,461657700,1403,16820,461649377,1.48,298873,1212
2.657507,9.748638,461667861,1403,16821,461661827,1.47,298873,1212
2.667152,9.752049,461677506,1403,16822,461671550,1.48,298873,1212
2.67731,9.75546,461687664,1403,16823,461681634,1.51,298873,1212
2.687476,9.758871,461697830,1403,16824,461694227,1.39,298873,1212
2.697148,9.762282,461707502,1403,16825,461705482,1.32,298873,1212
2.707294,9.765693,461717648,1403,16826,461715845,1.31,298873,1212
2.717205,9.769104,461727559,1403,16827,461726275,1.31,298873,1212
2.727371,9.769104,461737725,1403,16827,461726275,1.31,298873,1212
2.737295,9.772515,461747649,1403,16828,461740103,1.27,298873,1212
2.747193,9.775926,461757547,1403,16829,461752000,1.21,298873,1212
2.757103,9.779337,461767457,1403,16830,461763831,1.26,298873,1212
2.767493,9.782748,461777847,1403,16831,461774928,1.3,298873,1212
2.777413,9.782748,461787767,1403,16831,461774928,1.28,298873,1212
2.787329,9.786159,461797683,1403,16832,461790853,1.33,298873,1212
2.797245,9.78957,461807599,1403,16833,461803767,1.36,298873,1212
2.807143,9.78957,461817497,1403,16833,461803767,1.25,298873,1212
2.817065,9.792981,461827419,1403,16834,461818559,1.27,298873,1212
2.82721,9.796392,461837564,1403,16835,461831485,1.23,298873,1212
2.837357,9.796392,461847711,1403,16835,461831485,1.14,298873,1212
2.847262,9.799803,461857616,1403,16836,461851553,1.06,298873,1212
2.857184,9.803214,461867538,1403,16837,461867244,1.03,298873,1212
2.867333,9.803214,461877687,1403,16837,461867244,1.17,298873,1212
2.876984,9.806625,461887338,1403,16838,461884663,1.24,298873,1212
2.887125,9.806625,461897479,1403,16838,461884663,1.22,298873,1212
2.897283,9.810036,461907637,1403,16839,461900467,1.02,298873,1212
2.906936,9.810036,461917290,1403,16839,461900467,0.83,298873,1212
2.917335,9.813447,461927689,1403,16840,461926491,0.93,298873,1212
2.927255,9.813447,461937609,1403,16840,461926491,0.95,298873,1212
2.936904,9.813447,461947258,1403,16840,461926491,1.0,298873,1212
2.947043,9.816858,461957397,1403,16841,461947812,1.1,298873,1212
2.956931,9.816858,461967285,1403,16841,461947812,0.94,298873,1212
2.966838,9.820269,461977192,1403,16842,461976422,0.91,298873,1212
2.976991,9.820269,461987345,1403,16842,461976422,1.02,298873,1212
2.987145,9.820269,461997499,1403,16842,461976422,1.03,298873,1212
2.996807,9.82368,462007161,1403,16843,462002967,1.06,298873,1212
3.006948,9.82368,462017302,1403,16843,462002967,0.97,298873,1212
3.016845,9.82368,462027199,1403,16843,462002967,0.95,298873,1212
3.027248,9.82368,462037602,1403,16843,462002967,1.01,298873,1212
3.037135,9.82368,462047489,1403,16843,462002967,1.06,298873,1212
3.04703,9.827091,462057384,1403,16844,462052641,1.13,298873,1212
3.056929,9.827091,462067283,1403,16844,462052641,1.11,298873,1212
3.06684,9.827091,462077194,1403,16844,462052641,1.07,298873,1212
3.076996,9.827091,462087350,1403,16844,462052641,1.11,298873,1212
3.086887,9.827091,462097241,1403,16844,462052641,1.01,298873,1212
3.0968,9.827091,462107154,1403,16844,462052641,0.94,298873,1212
3.106952,9.830502,462117306,1403,16845,462112262,0.99,298873,1212
3.116841,9.830502,462127195,1403,16845,462112262,1.01,298873,1212
3.12673,9.830502,462137084,1403,16845,462112262,1.13,298873,1212
3.136856,9.830502,462147210,1403,16845,462112262,1.22,298873,1212
3.146737,9.830502,462157091,1403,16845,462112262,1.24,298873,1212
3.156644,9.830502,462166998,1403,16845,462112262,1.21,298873,1212
3.167014,9.830502,462177368,1403,16845,462112262,1.22,298873,1212
3.176912,9.830502,462187266,1403,16845,462112262,1.25,298873,1212
3.186792,9.830502,462197146,1403,16845,462112262,1.21,298873,1212
3.196693,9.830502,462207047,1403,16845,462112262,1.22,298873,1212
3.206594,9.830502,462216948,1403,16845,462112262,1.25,298873,1212
