seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3762400375,1824,644,0.66,36109,2882
0.01,0.030699,3762410375,1400,653,0.28,36109,2882
0.020004,0.061398,3762420379,1400,662,0.08,36109,2882
0.030008,0.092097,3762430383,1400,671,0.28,36109,2882
0.040003,0.122796,3762440378,1400,680,0.27,36109,2882
0.050008,0.153495,3762450383,1400,689,-0.1,36109,2882
0.059998,0.184194,3762460373,1400,698,-0.58,36109,2882
0.070008,0.214893,3762470383,1400,707,-1.89,36109,2882
0.080009,0.245592,3762480384,1400,716,-2.39,36109,2882
0.090011,0.276291,3762490386,1400,725,-2.76,36109,2882
0.100005,0.30699,3762500380,1400,734,-3.39,36109,2882
0.110015,0.334278,3762510390,1400,742,-3.41,36109,2882
0.120004,0.361566,3762520379,1400,750,-3.44,36109,2882
0.130018,0.392265,3762530393,1400,759,-3.36,122075,2883
0.14001,0.419553,3762540385,1400,767,-3.25,122075,2883
0.150005,0.446841,3762550380,1400,775,-3.61,122075,2883
0.160005,0.47754,3762560380,1400,784,-3.89,122075,2883
0.170012,0.504828,3762570387,1400,792,-3.82,122075,2883
0.180007,0.532116,3762580382,1400,800,-3.57,122075,2883
0.190006,0.559404,3762590381,1400,808,-3.16,122075,2883
0.200002,0.586692,3762600377,1400,816,-3.11,122075,2883
0.209998,0.61398,3762610373,1400,824,-3.36,122075,2883
0.220011,0.641268,3762620386,1400,832,-3.74,94401,2884
0.230013,0.665145,3762630388,1400,839,-3.78,94401,2884
0.240005,0.692433,3762640380,1400,847,-3.62,94401,2884
0.250009,0.71631,3762650384,1400,854,-3.11,94401,2884
0.259993,0.740187,3762660368,1400,861,-3.01,94401,2884
0.269999,0.767475,3762670374,1400,869,-3.13,94401,2884
0.280018,0.794763,3762680393,1400,877,-3.33,94401,2884
0.290015,0.81864,3762690390,1400,884,-3.41,94401,2884
0.300014,0.842517,3762700389,1400,891,-3.18,94401,2884
0.310013,0.866394,3762710388,1400,898,-3.14,93552,2885
0.320011,0.890271,3762720386,1400,905,-3.34,93552,2885
0.330012,0.914148,3762730387,1400,912,-3.01,93552,2885
0.34001,0.938025,3762740385,1400,919,-3.14,93552,2885
0.350009,0.961902,3762750384,1400,926,-3.31,93552,2885
0.36001,0.985779,3762760385,1400,933,-2.96,93552,2885
0.370007,1.006245,3762770382,1400,939,-2.99,93552,2885
0.379996,1.030122,3762780371,1400,946,-2.64,93552,2885
0.39,1.050588,3762790375,1400,952,-2.62,93552,2885
0.400015,1.074465,3762800390,1400,959,-2.91,93552,2885
0.410018,1.098342,3762810393,1400,966,-3.38,96950,2886
0.420006,1.118808,3762820381,1400,972,-3.21,96950,2886
0.430018,1.139274,3762830393,1400,978,-2.85,96950,2886
0.440007,1.15974,3762840382,1400,984,-2.47,96950,2886
0.450009,1.180206,3762850384,1400,990,-2.32,96950,2886
0.460007,1.200672,3762860382,1400,996,-2.57,96950,2886
0.470007,1.224549,3762870382,1400,1003,-2.93,96950,2886
0.480012,1.245015,3762880387,1400,1009,-2.9,96950,2886
0.490006,1.265481,3762890381,1400,1015,-3.11,96950,2886
0.500025,1.282536,3762900400,1400,1020,-2.95,96950,2886
0.510019,1.303002,3762910394,1400,1026,-2.67,95570,2887
0.520015,1.320057,3762920390,1400,1031,-2.41,95570,2887
0.53001,1.340523,3762930385,1400,1037,-2.22,95570,2887
0.540016,1.360989,3762940391,1400,1043,-2.18,95570,2887
0.550006,1.378044,3762950381,1400,1048,-2.36,95570,2887
0.560013,1.39851,3762960388,1400,1054,-2.68,95570,2887
0.570015,1.415565,3762970390,1400,1059,-2.95,95570,2887
0.580004,1.43262,3762980379,1400,1064,-2.93,95570,2887
0.590004,1.449675,3762990379,1400,1069,-2.63,95570,2887
0.600016,1.470141,3763000391,1400,1075,-2.14,97612,2888
0.610008,1.487196,3763010383,1400,1080,-2.02,97612,2888
0.619998,1.504251,3763020373,1400,1085,-2.12,97612,2888
0.630011,1.517895,3763030386,1400,1089,-2.5,97612,2888
0.640007,1.53495,3763040382,1400,1094,-2.5,97612,2888
0.650012,1.552005,3763050387,1400,1099,-2.34,97612,2888
0.660006,1.56906,3763060381,1400,1104,-2.4,97612,2888
0.670015,1.586115,3763070390,1400,1109,-2.41,97612,2888
0.680016,1.599759,3763080391,1400,1113,-2.22,97612,2888
0.690006,1.616814,3763090381,1400,1118,-1.95,97612,2888
0.700004,1.630458,3763100379,1400,1122,-1.95,97612,2888
0.710005,1.647513,3763110380,1400,1127,-2.05,102010,2889
0.720009,1.661157,3763120384,1400,1131,-2.16,102010,2889
0.730003,1.674801,3763130378,1400,1135,-2.23,102010,2889
0.740008,1.688445,3763140383,1400,1139,-2.32,102010,2889
0.75001,1.7055,3763150385,1400,1144,-2.27,102010,2889
0.760014,1.719144,3763160389,1400,1148,-2.32,102010,2889
0.770013,1.732788,3763170388,1400,1152,-2.12,102010,2889
0.780011,1.746432,3763180386,1400,1156,-1.91,102010,2889
0.790008,1.756665,3763190383,1400,1159,-1.8,102010,2889
0.800004,1.770309,3763200379,1400,1163,-1.79,102010,2889
0.810012,1.783953,3763210387,1400,1167,-1.72,100166,2890
0.820005,1.797597,3763220380,1400,1171,-1.88,100166,2890
0.830007,1.80783,3763230382,1400,1174,-1.98,100166,2890
0.840014,1.821474,3763240389,1400,1178,-1.92,100166,2890
0.850003,1.835118,3763250378,1400,1182,-1.87,100166,2890
0.860011,1.845351,3763260386,1400,1185,-1.77,100166,2890
0.870017,1.855584,3763270392,1400,1188,-1.67,100166,2890
0.879998,1.869228,3763280373,1400,1192,-1.58,100166,2890
0.890006,1.879461,3763290381,1400,1195,-1.71,100166,2890
0.900006,1.889694,3763300381,1400,1198,-1.89,100166,2890
0.910012,1.899927,3763310387,1400,1201,-1.71,107953,2891
0.920018,1.91016,3763320393,1400,1204,-1.61,107953,2891
0.930013,1.923804,3763330388,1400,1208,-1.3,107953,2891
0.940003,1.930626,3763340378,1400,1210,-1.06,107953,2891
0.950007,1.940859,3763350382,1400,1213,-1.13,107953,2891
0.960001,1.951092,3763360376,1400,1216,-1.13,107953,2891
0.970005,1.961325,3763370380,1400,1219,-1.18,107953,2891
0.980011,1.971558,3763380386,1400,1222,-1.2,107953,2891
0.990011,1.981791,3763390386,1400,1225,-1.04,107953,2891
1.000008,1.992024,3763400383,1400,1228,-1.01,107953,2891
1.010001,1.998846,3763410376,1400,1230,-1.04,107953,2891
1.020252,2.009079,3763420627,1400,1233,-1.0,107953,2891
1.030013,2.019312,3763430388,1400,1236,-1.17,107953,2891
1.040015,2.026134,3763440390,1400,1238,-1.18,125563,2892
1.050011,2.036367,3763450386,1400,1241,-0.96,125563,2892
1.06001,2.043189,3763460385,1400,1243,-0.79,125563,2892
1.070014,2.053422,3763470389,1400,1246,-0.68,125563,2892
1.080016,2.060244,3763480391,1400,1248,-0.63,125563,2892
1.090007,2.067066,3763490382,1400,1250,-0.79,125563,2892
1.100013,2.077299,3763500388,1400,1253,-0.82,125563,2892
1.110018,2.084121,3763510393,1400,1255,-0.69,125563,2892
1.120005,2.090943,3763520380,1400,1257,-0.63,125563,2892
1.130005,2.101176,3763530380,1400,1260,-0.51,125563,2892
1.140015,2.107998,3763540390,1400,1262,-0.5,125563,2892
1.150015,2.11482,3763550390,1400,1264,-0.44,125563,2892
1.160005,2.121642,3763560380,1400,1266,-0.43,125563,2892
1.170009,2.131875,3763570384,1400,1269,-0.52,125563,2892
1.180015,2.138697,3763580390,1400,1271,-0.49,125563,2892
1.190013,2.145519,3763590388,1400,1273,-0.41,150799,2893
1.200004,2.152341,3763600379,1400,1275,-0.28,150799,2893
1.210004,2.159163,3763610379,1400,1277,-0.22,150799,2893
1.220007,2.165985,3763620382,1400,1279,-0.15,150799,2893
