seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,971988475,1821,71623,0.29,37633,6695
0.010018,0.030699,971998493,1821,71632,0.03,37633,6695
0.020009,0.061398,972008484,1380,71641,0.21,34425,6696
0.030007,0.088686,972018482,1380,71649,-0.01,34425,6696
0.040011,0.119385,972028486,1380,71658,0.39,34425,6696
0.050014,0.150084,972038489,1380,71667,0.29,34425,6696
0.060008,0.180783,972048483,1380,71676,-0.02,34425,6696
0.070021,0.211482,972058496,1380,71685,-1.19,34425,6696
0.080007,0.23877,972068482,1380,71693,-1.81,34425,6696
0.090025,0.27288,972078500,1380,71703,-2.43,67411,6697
0.100016,0.300168,972088491,1380,71711,-2.8,67411,6697
0.110129,0.330867,972098604,1380,71720,-2.79,67411,6697
0.120024,0.358155,972108499,1380,71728,-2.77,67411,6697
0.130021,0.385443,972118496,1380,71736,-3.09,67411,6697
0.140015,0.416142,972128490,1380,71745,-3.29,67411,6697
0.150023,0.44343,972138498,1380,71753,-3.51,67411,6697
0.160022,0.470718,972148497,1380,71761,-3.41,67411,6697
0.170017,0.498006,972158492,1380,71769,-3.07,67411,6697
0.18002,0.525294,972168495,1380,71777,-3.11,67411,6697
0.190023,0.552582,972178498,1380,71785,-3.09,107807,6698
0.200018,0.57987,972188493,1380,71793,-3.18,107807,6698
0.21001,0.607158,972198485,1380,71801,-3.73,107807,6698
0.220015,0.634446,972208490,1380,71809,-3.47,107807,6698
0.230022,0.661734,972218497,1380,71817,-3.42,107807,6698
0.240022,0.685611,972228497,1380,71824,-3.28,107807,6698
0.250023,0.712899,972238498,1380,71832,-3.07,107807,6698
0.260004,0.736776,972248479,1380,71839,-3.19,107807,6698
0.270019,0.764064,972258494,1380,71847,-3.16,107807,6698
0.280018,0.787941,972268493,1380,71854,-3.13,107807,6698
0.290015,0.811818,972278490,1380,71861,-2.82,107807,6698
0.300028,0.839106,972288503,1380,71869,-2.8,102912,6699
0.31002,0.862983,972298495,1380,71876,-2.97,102912,6699
0.320019,0.88686,972308494,1380,71883,-2.82,102912,6699
0.330014,0.910737,972318489,1380,71890,-3.21,102912,6699
0.340023,0.934614,972328498,1380,71897,-3.15,102912,6699
0.356453,0.975546,972344928,1380,71909,-2.92,102912,6699
