seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,956094360,1824,71657,0.29,35428,6616
0.009955,0.030699,956104315,1360,71666,0.37,35428,6616
0.020195,0.061398,956114555,1360,71675,0.62,36591,6617
0.029942,0.092097,956124302,1360,71684,0.46,36591,6617
0.040175,0.122796,956134535,1360,71693,0.2,36591,6617
0.049931,0.150084,956144291,1360,71701,-0.48,36591,6617
0.059904,0.184194,956154264,1360,71711,-1.47,36591,6617
0.069931,0.214893,956164291,1360,71720,-2.38,36591,6617
0.080116,0.242181,956174476,1360,71728,-2.67,36591,6617
0.089883,0.27288,956184243,1360,71737,-2.66,36591,6617
0.100107,0.300168,956194467,1360,71745,-3.05,36591,6617
0.110107,0.330867,956204467,1360,71754,-3.16,89219,6618
0.119842,0.358155,956214202,1360,71762,-2.98,89219,6618
0.130315,0.388854,956224675,1360,71771,-3.16,89219,6618
0.139807,0.416142,956234167,1360,71779,-3.25,89219,6618
0.150302,0.44343,956244662,1360,71787,-3.05,89219,6618
0.159797,0.470718,956254157,1360,71795,-3.36,89219,6618
0.170026,0.498006,956264386,1360,71803,-3.74,89219,6618
0.179779,0.525294,956274139,1360,71811,-3.48,89219,6618
0.189793,0.552582,956284153,1360,71819,-3.47,89219,6618
0.199801,0.57987,956294161,1360,71827,-3.3,89219,6618
0.209967,0.607158,956304327,1360,71835,-3.11,89219,6618
0.219713,0.631035,956314073,1360,71842,-3.16,89219,6618
0.229729,0.658323,956324089,1360,71850,-3.13,122425,6619
0.239954,0.685611,956334314,1360,71858,-2.96,122425,6619
0.249924,0.709488,956344284,1360,71865,-3.02,122425,6619
0.259658,0.736776,956354018,1360,71873,-3.15,122425,6619
0.269925,0.760653,956364285,1360,71880,-2.93,122425,6619
0.279893,0.787941,956374253,1360,71888,-3.08,122425,6619
0.289637,0.811818,956383997,1360,71895,-3.06,122425,6619
0.299873,0.835695,956394233,1360,71902,-2.95,122425,6619
0.309613,0.859572,956403973,1360,71909,-2.96,122425,6619
0.319853,0.883449,956414213,1360,71916,-2.91,122425,6619
0.329587,0.907326,956423947,1360,71923,-3.15,122425,6619
0.339564,0.931203,956433924,1360,71930,-2.86,122425,6619
0.349812,0.95508,956444172,1360,71937,-2.9,122425,6619
0.359545,0.978957,956453905,1360,71944,-2.8,125288,6620
0.369787,1.002834,956464147,1360,71951,-2.69,125288,6620
0.379515,1.0233,956473875,1360,71957,-2.9,125288,6620
0.389747,1.047177,956484107,1360,71964,-2.75,125288,6620
0.399511,1.071054,956493871,1360,71971,-2.64,125288,6620
0.409727,1.09152,956504087,1360,71977,-2.37,125288,6620
0.419713,1.115397,956514073,1360,71984,-2.62,125288,6620
0.429479,1.135863,956523839,1360,71990,-2.69,125288,6620
0.439445,1.156329,956533805,1360,71996,-2.62,125288,6620
0.449724,1.180206,956544084,1360,72003,-2.53,125288,6620
0.459434,1.200672,956553794,1360,72009,-2.61,125288,6620
0.469656,1.221138,956564016,1360,72015,-2.55,125288,6620
0.479659,1.241604,956574019,1360,72021,-2.48,126118,6621
0.489365,1.26207,956583725,1360,72027,-2.56,126118,6621
0.499387,1.282536,956593747,1360,72033,-2.53,126118,6621
0.509364,1.303002,956603724,1360,72039,-2.43,126118,6621
0.519341,1.320057,956613701,1360,72044,-2.31,126118,6621
0.52933,1.340523,956623690,1360,72050,-2.44,126118,6621
0.539318,1.360989,956633678,1360,72056,-2.41,126118,6621
0.549541,1.378044,956643901,1360,72061,-2.57,126118,6621
0.559297,1.39851,956653657,1360,72067,-2.35,126118,6621
0.569536,1.418976,956663896,1360,72073,-2.11,126118,6621
0.579256,1.436031,956673616,1360,72078,-2.38,126118,6621
0.589534,1.453086,956683894,1360,72083,-2.32,126118,6621
0.599497,1.473552,956693857,1360,72089,-2.28,126118,6621
0.609496,1.490607,956703856,1360,72094,-2.31,125966,6622
0.619238,1.507662,956713598,1360,72099,-2.3,125966,6622
0.629224,1.524717,956723584,1360,72104,-2.13,125966,6622
0.639197,1.541772,956733557,1360,72109,-2.06,125966,6622
0.649196,1.558827,956743556,1360,72114,-2.06,125966,6622
0.659187,1.575882,956753547,1360,72119,-2.18,125966,6622
0.669185,1.592937,956763545,1360,72124,-2.3,125966,6622
