seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3905838484,1824,657,0.08,35920,1231
0.010015,0.030699,3905848499,1430,666,0.93,35920,1231
0.020006,0.057987,3905858490,1430,674,0.88,35090,1232
0.030003,0.088686,3905868487,1430,683,0.1,35090,1232
0.039998,0.119385,3905878482,1430,692,0.01,35090,1232
0.050009,0.150084,3905888493,1430,701,0.15,35090,1232
0.060012,0.177372,3905898496,1430,709,-0.52,35090,1232
0.069997,0.208071,3905908481,1430,718,-1.71,35090,1232
0.080018,0.23877,3905918502,1430,727,-2.45,63058,1233
0.090024,0.269469,3905928508,1430,736,-3.33,63058,1233
0.100008,0.296757,3905938492,1430,744,-3.08,63058,1233
0.110003,0.327456,3905948487,1430,753,-3.0,63058,1233
0.120002,0.354744,3905958486,1430,761,-3.02,63058,1233
0.130001,0.382032,3905968485,1430,769,-2.98,63058,1233
0.140017,0.412731,3905978501,1430,778,-3.67,63058,1233
0.150002,0.440019,3905988486,1430,786,-3.67,63058,1233
0.160002,0.467307,3905998486,1430,794,-3.54,63058,1233
0.170019,0.494595,3906008503,1430,802,-2.88,89579,1234
0.180017,0.521883,3906018501,1430,810,-2.94,89579,1234
0.19001,0.549171,3906028494,1430,818,-3.04,89579,1234
0.200013,0.576459,3906038497,1430,826,-3.61,89579,1234
0.210018,0.603747,3906048502,1430,834,-3.62,89579,1234
0.220015,0.631035,3906058499,1430,842,-3.52,89579,1234
0.230008,0.654912,3906068492,1430,849,-3.34,89579,1234
0.24001,0.6822,3906078494,1430,857,-2.68,89579,1234
0.250006,0.706077,3906088490,1430,864,-3.26,89579,1234
0.260008,0.733365,3906098492,1430,872,-3.4,90584,1235
0.27001,0.757242,3906108494,1430,879,-3.46,90584,1235
0.28003,0.78453,3906118514,1430,887,-3.35,90584,1235
0.290001,0.808407,3906128485,1430,894,-2.82,90584,1235
0.300014,0.832284,3906138498,1430,901,-2.88,90584,1235
0.31001,0.856161,3906148494,1430,908,-2.63,90584,1235
0.320009,0.880038,3906158493,1430,915,-2.87,90584,1235
0.330006,0.903915,3906168490,1430,922,-3.33,90584,1235
0.340011,0.927792,3906178495,1430,929,-3.28,90584,1235
0.35001,0.951669,3906188494,1430,936,-3.1,92962,1236
0.360015,0.972135,3906198499,1430,942,-2.74,92962,1236
0.37001,0.996012,3906208494,1430,949,-2.46,92962,1236
0.380022,1.019889,3906218506,1430,956,-2.84,92962,1236
0.390013,1.043766,3906228497,1430,963,-3.26,92962,1236
0.400007,1.064232,3906238491,1430,969,-3.41,92962,1236
0.410019,1.088109,3906248503,1430,976,-3.15,92962,1236
0.420016,1.108575,3906258500,1430,982,-2.67,92962,1236
0.430015,1.129041,3906268499,1430,988,-2.36,92962,1236
0.440013,1.149507,3906278497,1430,994,-2.3,92962,1236
0.450026,1.173384,3906288510,1430,1001,-2.52,94328,1237
0.460013,1.19385,3906298497,1430,1007,-2.63,94328,1237
0.470016,1.214316,3906308500,1430,1013,-2.96,94328,1237
0.48002,1.234782,3906318504,1430,1019,-3.1,94328,1237
0.490012,1.251837,3906328496,1430,1024,-2.96,94328,1237
0.500013,1.272303,3906338497,1430,1030,-2.43,94328,1237
0.510011,1.292769,3906348495,1430,1036,-2.35,94328,1237
0.520006,1.309824,3906358490,1430,1041,-2.37,94328,1237
0.53001,1.33029,3906368494,1430,1047,-2.49,94328,1237
0.54001,1.350756,3906378494,1430,1053,-2.57,96176,1238
0.550005,1.371222,3906388489,1430,1059,-2.67,96176,1238
0.560007,1.388277,3906398491,1430,1064,-2.71,96176,1238
0.570011,1.405332,3906408495,1430,1069,-2.24,96176,1238
0.580027,1.422387,3906418511,1430,1074,-2.19,96176,1238
0.590014,1.439442,3906428498,1430,1079,-2.16,96176,1238
0.600015,1.459908,3906438499,1430,1085,-2.44,96176,1238
0.610015,1.476963,3906448499,1430,1090,-2.29,96176,1238
0.620023,1.494018,3906458507,1430,1095,-2.31,96176,1238
0.630012,1.511073,3906468496,1430,1100,-2.24,96176,1238
0.640018,1.528128,3906478502,1430,1105,-2.34,96060,1239
0.650015,1.541772,3906488499,1430,1109,-2.48,96060,1239
0.660006,1.558827,3906498490,1430,1114,-2.25,96060,1239
0.670013,1.575882,3906508497,1430,1119,-1.87,96060,1239
0.680019,1.589526,3906518503,1430,1123,-1.87,96060,1239
0.690014,1.606581,3906528498,1430,1128,-1.83,96060,1239
0.700008,1.620225,3906538492,1430,1132,-2.0,96060,1239
0.710003,1.63728,3906548487,1430,1137,-2.35,96060,1239
0.720011,1.650924,3906558495,1430,1141,-2.21,96060,1239
0.730014,1.667979,3906568498,1430,1146,-2.37,96060,1239
0.739997,1.681623,3906578481,1430,1150,-2.07,99104,1240
0.750004,1.695267,3906588488,1430,1154,-1.8,99104,1240
0.760007,1.708911,3906598491,1430,1158,-1.7,99104,1240
0.770005,1.722555,3906608489,1430,1162,-1.7,99104,1240
0.780017,1.736199,3906618501,1430,1166,-1.71,99104,1240
0.790005,1.749843,3906628489,1430,1170,-1.91,99104,1240
0.800014,1.763487,3906638498,1430,1174,-1.9,99104,1240
0.81001,1.777131,3906648494,1430,1178,-1.74,99104,1240
0.820007,1.790775,3906658491,1430,1182,-1.56,99104,1240
0.830004,1.801008,3906668488,1430,1185,-1.5,99104,1240
0.840016,1.814652,3906678500,1430,1189,-1.54,101999,1241
0.850014,1.828296,3906688498,1430,1193,-1.84,101999,1241
0.860007,1.84194,3906698491,1430,1197,-2.01,101999,1241
0.870004,1.852173,3906708488,1430,1200,-1.92,101999,1241
0.880019,1.862406,3906718503,1430,1203,-1.56,101999,1241
0.890013,1.87605,3906728497,1430,1207,-1.21,101999,1241
0.9,1.886283,3906738484,1430,1210,-1.14,101999,1241
0.910003,1.896516,3906748487,1430,1213,-1.33,101999,1241
0.920008,1.906749,3906758492,1430,1216,-1.54,101999,1241
0.930011,1.920393,3906768495,1430,1220,-1.46,101999,1241
0.940014,1.930626,3906778498,1430,1223,-1.32,101999,1241
0.950014,1.940859,3906788498,1430,1226,-1.3,108442,1242
0.960005,1.951092,3906798489,1430,1229,-1.34,108442,1242
0.970013,1.961325,3906808497,1430,1232,-1.37,108442,1242
0.980027,1.971558,3906818511,1430,1235,-1.41,108442,1242
0.990004,1.981791,3906828488,1430,1238,-1.21,108442,1242
1.000004,1.992024,3906838488,1430,1241,-1.08,108442,1242
