seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1091330336,1824,71605,0.33,35262,7133
0.010209,0.030699,1091340545,1460,71614,0.11,35262,7133
0.01998,0.061398,1091350316,1460,71623,-0.08,35262,7133
0.030197,0.092097,1091360533,1460,71632,0.12,34940,7134
0.039965,0.122796,1091370301,1460,71641,0.32,34940,7134
0.050238,0.153495,1091380574,1460,71650,0.57,34940,7134
0.059905,0.180783,1091390241,1460,71658,-0.03,34940,7134
0.070165,0.211482,1091400501,1460,71667,-1.48,34940,7134
0.079898,0.242181,1091410234,1460,71676,-2.2,34940,7134
0.090387,0.276291,1091420723,1460,71686,-2.6,34940,7134
0.099871,0.303579,1091430207,1460,71694,-2.81,34940,7134
0.110365,0.334278,1091440701,1460,71703,-2.43,34940,7134
0.119858,0.361566,1091450194,1460,71711,-2.82,91103,7135
0.130312,0.392265,1091460648,1460,71720,-3.31,91103,7135
0.139819,0.419553,1091470155,1460,71728,-3.42,91103,7135
0.150074,0.446841,1091480410,1460,71736,-3.29,91103,7135
0.159808,0.47754,1091490144,1460,71745,-3.02,91103,7135
0.170063,0.504828,1091500399,1460,71753,-3.16,91103,7135
0.179787,0.532116,1091510123,1460,71761,-2.93,91103,7135
0.190013,0.559404,1091520349,1460,71769,-3.3,91103,7135
0.199781,0.586692,1091530117,1460,71777,-3.47,91103,7135
0.209732,0.61398,1091540068,1460,71785,-3.42,90696,7136
0.219974,0.641268,1091550310,1460,71793,-3.32,90696,7136
0.22973,0.668556,1091560066,1460,71801,-3.35,90696,7136
0.239951,0.695844,1091570287,1460,71809,-3.27,90696,7136
0.249681,0.719721,1091580017,1460,71816,-3.23,90696,7136
0.259908,0.747009,1091590244,1460,71824,-2.87,90696,7136
0.269702,0.770886,1091600038,1460,71831,-2.7,90696,7136
0.279893,0.798174,1091610229,1460,71839,-2.82,90696,7136
0.289638,0.822051,1091619974,1460,71846,-3.14,90696,7136
0.299924,0.849339,1091630260,1460,71854,-3.16,90696,7136
0.309623,0.873216,1091639959,1460,71861,-3.24,90644,7137
0.32011,0.900504,1091650446,1460,71869,-3.26,90644,7137
0.329625,0.924381,1091659961,1460,71876,-2.63,90644,7137
0.339824,0.948258,1091670160,1460,71883,-2.58,90644,7137
0.349567,0.968724,1091679903,1460,71889,-2.55,90644,7137
0.359814,0.996012,1091690150,1460,71897,-2.95,90644,7137
0.369548,1.016478,1091699884,1460,71903,-3.17,90644,7137
0.379778,1.040355,1091710114,1460,71910,-2.99,90644,7137
0.389535,1.064232,1091719871,1460,71917,-2.57,90644,7137
0.39951,1.088109,1091729846,1460,71924,-2.27,97817,7138
0.409728,1.108575,1091740064,1460,71930,-2.28,97817,7138
0.41949,1.132452,1091749826,1460,71937,-2.67,97817,7138
0.429722,1.156329,1091760058,1460,71944,-2.61,97817,7138
0.439464,1.176795,1091769800,1460,71950,-2.53,97817,7138
0.44968,1.200672,1091780016,1460,71957,-2.74,97817,7138
0.459667,1.221138,1091790003,1460,71963,-2.48,97817,7138
0.469566,1.241604,1091799902,1460,71969,-2.49,97817,7138
0.479411,1.26207,1091809747,1460,71975,-2.31,97817,7138
0.489646,1.285947,1091819982,1460,71982,-2.26,97817,7138
0.499642,1.306413,1091829978,1460,71988,-2.64,95577,7139
0.509368,1.326879,1091839704,1460,71994,-2.57,95577,7139
