seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3972288487,1824,693,0.43,34910,1483
0.010002,0.027288,3972298489,1460,701,0.41,33868,1484
0.019992,0.057987,3972308479,1460,710,0.12,33868,1484
0.030003,0.088686,3972318490,1460,719,0.58,33868,1484
0.040008,0.119385,3972328495,1460,728,0.65,33868,1484
0.05001,0.150084,3972338497,1460,737,0.75,33868,1484
0.060005,0.180783,3972348492,1460,746,-0.5,53250,1485
0.070003,0.214893,3972358490,1460,756,-1.63,53250,1485
0.080001,0.245592,3972368488,1460,765,-2.06,53250,1485
0.090005,0.276291,3972378492,1460,774,-2.59,53250,1485
0.100008,0.30699,3972388495,1460,783,-2.78,53250,1485
0.110008,0.334278,3972398495,1460,791,-2.76,53250,1485
0.12,0.364977,3972408487,1460,800,-3.46,53250,1485
0.130007,0.395676,3972418494,1460,809,-3.79,53250,1485
0.140011,0.422964,3972428498,1460,817,-3.89,53250,1485
0.150022,0.453663,3972438509,1460,826,-3.33,53250,1485
0.160004,0.480951,3972448491,1460,834,-3.16,96336,1486
0.170007,0.508239,3972458494,1460,842,-3.52,96336,1486
0.180004,0.535527,3972468491,1460,850,-3.4,96336,1486
0.190008,0.566226,3972478495,1460,859,-3.35,96336,1486
0.2,0.593514,3972488487,1460,867,-3.55,96336,1486
0.210005,0.620802,3972498492,1460,875,-3.48,96336,1486
0.22001,0.64809,3972508497,1460,883,-3.25,96336,1486
0.230016,0.675378,3972518503,1460,891,-3.41,96336,1486
0.240086,0.702666,3972528573,1460,899,-3.05,96336,1486
0.250017,0.726543,3972538504,1460,906,-3.11,90321,1487
0.260003,0.753831,3972548490,1460,914,-3.1,90321,1487
0.270005,0.777708,3972558492,1460,921,-3.01,90321,1487
0.280004,0.804996,3972568491,1460,929,-3.15,90321,1487
0.290006,0.832284,3972578493,1460,937,-3.45,90321,1487
0.300006,0.856161,3972588493,1460,944,-3.14,90321,1487
0.31001,0.883449,3972598497,1460,952,-3.01,90321,1487
0.320003,0.907326,3972608490,1460,959,-2.94,90321,1487
0.330005,0.931203,3972618492,1460,966,-2.91,90321,1487
0.339995,0.95508,3972628482,1460,973,-3.01,92154,1488
0.350027,0.978957,3972638514,1460,980,-3.0,92154,1488
0.360003,1.002834,3972648490,1460,987,-3.09,92154,1488
0.37001,1.030122,3972658497,1460,995,-2.97,92154,1488
0.380003,1.050588,3972668490,1460,1001,-2.67,92154,1488
0.390015,1.074465,3972678502,1460,1008,-2.56,92154,1488
0.400082,1.098342,3972688569,1460,1015,-2.56,92154,1488
0.410001,1.118808,3972698488,1460,1021,-2.67,92154,1488
0.420005,1.142685,3972708492,1460,1028,-3.21,92154,1488
0.430143,1.166562,3972718630,1460,1035,-3.21,92953,1489
0.44001,1.187028,3972728497,1460,1041,-2.89,92953,1489
0.450026,1.210905,3972738513,1460,1048,-2.51,92953,1489
0.460006,1.231371,3972748493,1460,1054,-2.41,92953,1489
0.470006,1.251837,3972758493,1460,1060,-2.56,92953,1489
0.480011,1.272303,3972768498,1460,1066,-2.66,92953,1489
0.489993,1.29618,3972778480,1460,1073,-2.76,92953,1489
0.500006,1.316646,3972788493,1460,1079,-3.1,92953,1489
0.510012,1.337112,3972798499,1460,1085,-2.99,92953,1489
0.520005,1.357578,3972808492,1460,1091,-2.56,92953,1489
0.530016,1.378044,3972818503,1460,1097,-2.27,96093,1490
0.540009,1.395099,3972828496,1460,1102,-2.26,96093,1490
0.550023,1.415565,3972838510,1460,1108,-2.26,96093,1490
0.56001,1.436031,3972848497,1460,1114,-2.49,96093,1490
0.570011,1.456497,3972858498,1460,1120,-3.08,96093,1490
0.580022,1.473552,3972868509,1460,1125,-3.1,96093,1490
0.590014,1.490607,3972878501,1460,1130,-2.77,96093,1490
0.600009,1.511073,3972888496,1460,1136,-2.3,96093,1490
