seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,3885493054,1825,681,-0.05,33377,1164
0.010224,0.030699,3885503278,1420,690,0.07,33377,1164
0.019974,0.057987,3885513028,1420,698,0.45,33377,1164
0.029951,0.088686,3885523005,1420,707,0.8,33377,1164
0.040183,0.122796,3885533237,1420,717,0.79,33377,1164
0.050153,0.150084,3885543207,1420,725,0.54,48801,1165
0.059908,0.180783,3885552962,1420,734,-0.93,48801,1165
0.070145,0.211482,3885563199,1420,743,-1.66,48801,1165
0.080136,0.242181,3885573190,1420,752,-2.21,48801,1165
0.090128,0.27288,3885583182,1420,761,-2.51,48801,1165
0.099933,0.303579,3885592987,1420,770,-2.74,48801,1165
0.110079,0.334278,3885603133,1420,779,-3.02,62968,1166
0.120083,0.361566,3885613137,1420,787,-3.12,62968,1166
0.129822,0.392265,3885622876,1420,796,-2.84,62968,1166
0.140072,0.422964,3885633126,1420,805,-2.72,62968,1166
0.149785,0.450252,3885642839,1420,813,-3.3,62968,1166
0.160032,0.47754,3885653086,1420,821,-3.51,62968,1166
0.1698,0.504828,3885662854,1420,829,-3.84,62968,1166
0.180247,0.535527,3885673301,1420,838,-3.66,62968,1166
0.189736,0.559404,3885682790,1420,845,-3.35,62968,1166
0.200213,0.590103,3885693267,1420,854,-2.9,62968,1166
0.209733,0.617391,3885702787,1420,862,-3.14,62968,1166
0.220199,0.644679,3885713253,1420,870,-3.31,108298,1167
0.229701,0.671967,3885722755,1420,878,-3.33,108298,1167
0.239934,0.699255,3885732988,1420,886,-3.23,108298,1167
0.249666,0.723132,3885742720,1420,893,-2.86,108298,1167
0.259651,0.75042,3885752705,1420,901,-2.77,108298,1167
0.26964,0.777708,3885762694,1420,909,-2.85,108298,1167
0.279883,0.804996,3885772937,1420,917,-3.28,108298,1167
0.289668,0.828873,3885782722,1420,924,-3.57,108298,1167
0.29985,0.856161,3885792904,1420,932,-3.3,108298,1167
0.309836,0.880038,3885802890,1420,939,-2.83,108298,1167
0.319596,0.903915,3885812650,1420,946,-2.63,95182,1168
0.329567,0.927792,3885822621,1420,953,-2.53,95182,1168
0.340042,0.95508,3885833096,1420,961,-2.93,95182,1168
0.349626,0.978957,3885842680,1420,968,-3.22,95182,1168
0.360022,1.002834,3885853076,1420,975,-3.14,95182,1168
0.369535,1.026711,3885862589,1420,982,-2.65,95182,1168
0.379759,1.050588,3885872813,1420,989,-2.59,95182,1168
0.389728,1.074465,3885882782,1420,996,-2.55,95182,1168
0.399502,1.094931,3885892556,1420,1002,-2.61,95182,1168
0.409725,1.118808,3885902779,1420,1009,-3.02,96942,1169
0.419465,1.142685,3885912519,1420,1016,-3.09,96942,1169
0.42968,1.166562,3885922734,1420,1023,-2.93,96942,1169
0.439431,1.187028,3885932485,1420,1029,-2.4,96942,1169
0.449657,1.207494,3885942711,1420,1035,-2.28,96942,1169
0.459409,1.231371,3885952463,1420,1042,-2.41,96942,1169
0.469407,1.251837,3885962461,1420,1048,-2.58,96942,1169
0.479633,1.275714,3885972687,1420,1055,-3.04,96942,1169
0.489392,1.29618,3885982446,1420,1061,-3.18,96942,1169
0.499616,1.316646,3885992670,1420,1067,-2.83,96942,1169
0.509376,1.337112,3886002430,1420,1073,-2.18,94548,1170
0.519592,1.357578,3886012646,1420,1079,-2.26,94548,1170
0.529324,1.378044,3886022378,1420,1085,-2.21,94548,1170
0.539548,1.39851,3886032602,1420,1091,-2.41,94548,1170
0.549325,1.418976,3886042379,1420,1097,-2.7,94548,1170
0.559546,1.439442,3886052600,1420,1103,-2.84,94548,1170
0.569305,1.456497,3886062359,1420,1108,-2.76,94548,1170
0.579514,1.476963,3886072568,1420,1114,-2.47,94548,1170
0.58952,1.494018,3886082574,1420,1119,-1.98,94548,1170
0.599547,1.514484,3886092601,1420,1125,-1.98,94548,1170
0.609466,1.531539,3886102520,1420,1130,-2.18,98105,1171
0.619219,1.548594,3886112273,1420,1135,-2.49,98105,1171
0.629446,1.56906,3886122500,1420,1141,-2.63,98105,1171
0.639198,1.586115,3886132252,1420,1146,-2.56,98105,1171
0.649432,1.60317,3886142486,1420,1151,-2.68,98105,1171
0.65943,1.620225,3886152484,1420,1156,-2.19,98105,1171
0.669372,1.63728,3886162426,1420,1161,-1.93,98105,1171
0.679142,1.650924,3886172196,1420,1165,-1.96,98105,1171
0.689635,1.67139,3886182689,1420,1171,-1.96,98105,1171
0.699142,1.685034,3886192196,1420,1175,-2.06,98105,1171
0.709349,1.702089,3886202403,1420,1180,-2.01,100307,1172
0.719102,1.719144,3886212156,1420,1185,-2.06,100307,1172
0.72908,1.732788,3886222134,1420,1189,-1.98,100307,1172
0.739564,1.749843,3886232618,1420,1194,-2.38,100307,1172
0.749069,1.763487,3886242123,1420,1198,-2.35,100307,1172
0.759292,1.780542,3886252346,1420,1203,-2.14,100307,1172
0.769046,1.794186,3886262100,1420,1207,-1.95,100307,1172
0.779022,1.80783,3886272076,1420,1211,-1.54,100307,1172
0.789259,1.821474,3886282313,1420,1215,-1.59,100307,1172
0.799232,1.835118,3886292286,1420,1219,-1.74,100307,1172
0.809005,1.848762,3886302059,1420,1223,-1.93,99109,1173
0.818985,1.865817,3886312039,1420,1228,-2.21,99109,1173
0.828963,1.879461,3886322017,1420,1232,-1.9,99109,1173
0.839185,1.893105,3886332239,1420,1236,-2.04,99109,1173
0.848993,1.903338,3886342047,1420,1239,-1.8,99109,1173
0.858915,1.916982,3886351969,1420,1243,-1.53,99109,1173
0.86917,1.930626,3886362224,1420,1247,-1.59,99109,1173
0.878888,1.940859,3886371942,1420,1250,-1.7,99109,1173
0.889114,1.954503,3886382168,1420,1254,-1.6,99109,1173
0.898892,1.964736,3886391946,1420,1257,-1.66,99109,1173
0.909098,1.97838,3886402152,1420,1261,-1.56,102520,1174
0.919101,1.992024,3886412155,1420,1265,-1.46,102520,1174
0.928846,2.002257,3886421900,1420,1268,-1.41,102520,1174
0.939068,2.01249,3886432122,1420,1271,-1.25,102520,1174
0.949052,2.022723,3886442106,1420,1274,-1.09,102520,1174
0.958788,2.036367,3886451842,1420,1278,-1.14,102520,1174
0.969013,2.0466,3886462067,1420,1281,-1.47,102520,1174
0.978781,2.060244,3886471835,1420,1285,-1.73,102520,1174
0.989001,2.070477,3886482055,1420,1288,-1.67,102520,1174
0.998763,2.08071,3886491817,1420,1291,-1.34,102520,1174
1.008746,2.090943,3886501800,1420,1294,-1.01,102520,1174
1.018983,2.101176,3886512037,1420,1297,-0.8,112517,1175
1.028951,2.111409,3886522005,1420,1300,-1.05,112517,1175
1.038721,2.121642,3886531775,1420,1303,-1.06,112517,1175
1.048925,2.128464,3886541979,1420,1305,-1.03,112517,1175
1.058905,2.138697,3886551959,1420,1308,-0.74,112517,1175
1.068675,2.14893,3886561729,1420,1311,-0.59,112517,1175
1.078911,2.159163,3886571965,1420,1314,-0.62,112517,1175
1.088875,2.169396,3886581929,1420,1317,-0.73,112517,1175
1.098701,2.176218,3886591755,1420,1319,-1.0,112517,1175
1.108628,2.186451,3886601682,1420,1322,-1.17,112517,1175
1.119086,2.196684,3886612140,1420,1325,-1.09,112517,1175
1.128596,2.206917,3886621650,1420,1328,-0.73,112517,1175
1.139076,2.213739,3886632130,1420,1330,-0.47,112517,1175
1.148583,2.223972,3886641637,1420,1333,-0.46,125419,1176
1.158807,2.230794,3886651861,1420,1335,-0.6,125419,1176
1.168574,2.241027,3886661628,1420,1338,-0.66,125419,1176
1.179018,2.247849,3886672072,1420,1340,-0.52,125419,1176
1.188538,2.258082,3886681592,1420,1343,-0.37,125419,1176
