seconds,meters,us,esc,odometer_ticks,odometer_last_us,ax,spur_delta_us,spur_odo
0.370003,1.197261,463130389,1403,11799,463128824,-3.98,54591,574
0.379998,1.221138,463140384,1403,11806,463139032,-4.15,54591,574
0.390016,1.245015,463150402,1403,11813,463149278,-4.29,55153,575
0.400012,1.268892,463160398,1403,11820,463159667,-4.53,55153,575
0.41001,1.292769,463170396,1403,11827,463170190,-3.99,55153,575
0.420008,1.313235,463180394,1403,11833,463179713,-4.11,55153,575
0.430001,1.333701,463190387,1403,11839,463188962,-3.66,55153,575
0.440013,1.357578,463200399,1403,11846,463200122,-3.65,55153,575
0.45,1.378044,463210386,1403,11852,463209828,-3.54,59546,576
0.460013,1.39851,463220399,1403,11858,463219567,-3.77,59546,576
0.470007,1.418976,463230393,1403,11864,463229513,-3.65,59546,576
0.480004,1.439442,463240390,1403,11870,463239807,-3.92,59546,576
0.490008,1.456497,463250394,1403,11875,463248350,-3.62,59546,576
0.500004,1.476963,463260390,1403,11881,463259295,-3.3,59546,576
0.510189,1.497429,463270575,1403,11887,463269884,-3.44,59546,576
0.520016,1.514484,463280402,1403,11892,463279472,-3.25,63405,577
0.530002,1.531539,463290388,1403,11897,463288612,-3.1,63405,577
0.540011,1.552005,463300397,1403,11903,463300327,-3.07,63405,577
0.550001,1.56906,463310387,1403,11908,463310280,-3.07,63405,577
0.560007,1.586115,463320393,1403,11913,463320154,-2.99,63405,577
0.570007,1.60317,463330393,1403,11918,463330152,-3.06,63405,577
0.580003,1.616814,463340389,1403,11922,463338411,-2.82,63405,577
0.590018,1.633869,463350404,1403,11927,463348854,-2.73,71728,578
0.600013,1.650924,463360399,1403,11932,463359877,-2.54,71728,578
0.610006,1.664568,463370392,1403,11936,463368607,-2.38,71728,578
0.619999,1.681623,463380385,1403,11941,463379288,-2.45,71728,578
0.630006,1.695267,463390392,1403,11945,463388202,-2.35,71728,578
0.640006,1.712322,463400392,1403,11950,463399766,-2.33,71728,578
0.649997,1.725966,463410383,1403,11954,463409071,-2.28,71728,578
0.659997,1.73961,463420383,1403,11958,463418387,-2.34,71728,578
0.670001,1.753254,463430387,1403,11962,463428482,-2.31,81028,579
0.679995,1.766898,463440381,1403,11966,463438364,-2.04,81028,579
0.690013,1.780542,463450399,1403,11970,463448509,-1.85,81028,579
0.699995,1.794186,463460381,1403,11974,463458803,-1.79,81028,579
0.709992,1.80783,463470378,1403,11978,463469232,-1.8,81028,579
0.720001,1.821474,463480387,1403,11982,463479911,-1.84,81028,579
0.729991,1.831707,463490377,1403,11985,463487936,-1.73,81028,579
0.740006,1.845351,463500392,1403,11989,463498867,-1.61,81028,579
0.750007,1.855584,463510393,1403,11992,463507822,-1.7,81028,579
0.760003,1.869228,463520389,1403,11996,463519862,-1.57,95280,580
0.770002,1.879461,463530388,1403,11999,463528420,-1.58,95280,580
0.779996,1.889694,463540382,1403,12002,463537228,-1.37,95280,580
0.790019,1.903338,463550405,1403,12006,463549456,-1.29,95280,580
0.800009,1.913571,463560395,1403,12009,463559325,-1.27,95280,580
0.810002,1.923804,463570388,1403,12012,463568498,-1.27,95280,580
0.820002,1.934037,463580388,1403,12015,463577938,-1.17,95280,580
0.830001,1.94427,463590387,1403,12018,463587799,-1.01,95280,580
0.839998,1.954503,463600384,1403,12021,463598121,-0.95,95280,580
0.850001,1.964736,463610387,1403,12024,463608091,-0.9,95280,580
0.860006,1.974969,463620392,1403,12027,463617723,-0.96,95280,580
0.870005,1.985202,463630391,1403,12030,463628679,-0.99,95280,580
0.880007,1.995435,463640393,1403,12033,463638879,-0.99,113041,581
0.890019,2.005668,463650405,1403,12036,463649708,-0.72,113041,581
0.899999,2.015901,463660385,1403,12039,463660124,-0.75,113041,581
0.910008,2.022723,463670394,1403,12041,463668121,-0.62,113041,581
0.920013,2.032956,463680399,1403,12044,463679853,-0.56,113041,581
0.930014,2.043189,463690400,1403,12047,463690225,-0.61,113041,581
0.940013,2.050011,463700399,1403,12049,463698302,-0.76,113041,581
0.95001,2.060244,463710396,1403,12052,463710191,-0.76,113041,581
0.959999,2.067066,463720385,1403,12054,463717769,-0.57,113041,581
0.970001,2.073888,463730387,1403,12056,463725966,-0.39,113041,581
0.980003,2.084121,463740389,1403,12059,463738298,-0.24,113041,581
0.990008,2.090943,463750394,1403,12061,463747261,-0.2,113041,581
1.000001,2.101176,463760387,1403,12064,463759878,-0.23,113041,581
1.010003,2.107998,463770389,1403,12066,463767715,-0.33,135618,582
1.020009,2.11482,463780395,1403,12068,463776803,-0.34,135618,582
1.030005,2.125053,463790391,1403,12071,463788879,-0.31,135618,582
1.040012,2.131875,463800398,1403,12073,463798479,-0.16,135618,582
1.050008,2.138697,463810394,1403,12075,463806936,-0.12,135618,582
1.059995,2.145519,463820381,1403,12077,463816638,-0.04,135618,582
1.070007,2.152341,463830393,1403,12079,463825527,-0.11,135618,582
1.08001,2.162574,463840396,1403,12082,463839797,-0.12,135618,582
1.090018,2.169396,463850404,1403,12084,463849745,-0.14,135618,582
1.100007,2.176218,463860393,1403,12086,463858855,-0.06,135618,582
1.110002,2.18304,463870388,1403,12088,463869356,0.01,135618,582
1.120004,2.189862,463880390,1403,12090,463878663,0.07,135618,582
1.129995,2.196684,463890381,1403,12092,463890330,0.08,135618,582
1.140001,2.203506,463900387,1403,12094,463899961,0.07,135618,582
1.149995,2.206917,463910381,1403,12095,463905147,0.09,135618,582
1.160082,2.213739,463920468,1403,12097,463916259,0.11,135618,582
1.170247,2.220561,463930633,1403,12099,463926107,0.1,135618,582
1.179997,2.227383,463940383,1403,12101,463937075,0.07,166924,583
1.190005,2.234205,463950391,1403,12103,463946888,0.06,166924,583
1.200002,2.241027,463960388,1403,12105,463958360,0.09,166924,583
1.209988,2.247849,463970374,1403,12107,463968268,0.1,166924,583
1.220003,2.254671,463980389,1403,12109,463980254,0.21,166924,583
1.230005,2.258082,463990391,1403,12110,463985849,0.26,166924,583
1.24001,2.264904,464000396,1403,12112,463997746,0.28,166924,583
1.250001,2.271726,464010387,1403,12114,464008566,0.32,166924,583
1.260005,2.275137,464020391,1403,12115,464014228,0.36,166924,583
1.270003,2.281959,464030389,1403,12117,464026912,0.14,166924,583
1.279998,2.288781,464040384,1403,12119,464037283,0.01,166924,583
1.290022,2.295603,464050408,1403,12121,464049578,0.04,166924,583
1.300004,2.299014,464060390,1403,12122,464055169,0.17,166924,583
1.310015,2.305836,464070401,1403,12124,464068485,0.3,166924,583
1.319999,2.309247,464080385,1403,12125,464074374,0.32,166924,583
1.330095,2.316069,464090481,1403,12127,464086245,0.29,166924,583
1.339996,2.322891,464100382,1403,12129,464099599,0.25,166924,583
1.349995,2.326302,464110381,1403,12130,464106045,0.21,166924,583
1.359993,2.333124,464120379,1403,12132,464119518,0.26,166924,583
1.37,2.336535,464130386,1403,12133,464125566,0.3,166924,583
1.380003,2.343357,464140389,1403,12135,464138170,0.36,166924,583
1.390012,2.346768,464150398,1403,12136,464146059,0.36,208633,584
1.400005,2.35359,464160391,1403,12138,464158903,0.34,208633,584
1.410015,2.357001,464170401,1403,12139,464164831,0.28,208633,584
1.420008,2.363823,464180394,1403,12141,464179287,0.25,208633,584
1.429999,2.367234,464190385,1403,12142,464186237,0.23,208633,584
1.440006,2.370645,464200392,1403,12143,464192167,0.25,208633,584
1.449991,2.377467,464210377,1403,12145,464207363,0.25,208633,584
1.459992,2.380878,464220378,1403,12146,464214946,0.33,208633,584
1.470011,2.3877,464230397,1403,12148,464230169,0.32,208633,584
1.480006,2.391111,464240392,1403,12149,464236539,0.33,208633,584
1.490022,2.394522,464250408,1403,12150,464244568,0.32,208633,584
1.500013,2.401344,464260399,1403,12152,464260150,0.28,208633,584
1.510012,2.404755,464270398,1403,12153,464269549,0.24,208633,584
1.520003,2.408166,464280389,1403,12154,464276578,0.3,208633,584
1.529996,2.411577,464290382,1403,12155,464283746,0.34,208633,584
1.540006,2.414988,464300392,1403,12156,464293003,0.35,208633,584
1.550002,2.42181,464310388,1403,12158,464308277,0.23,208633,584
1.560001,2.425221,464320387,1403,12159,464315771,0.22,208633,584
1.569999,2.428632,464330385,1403,12160,464325698,0.16,208633,584
1.580004,2.432043,464340390,1403,12161,464333922,0.17,208633,584
1.590008,2.438865,464350394,1403,12163,464349572,0.21,208633,584
1.599998,2.438865,464360384,1403,12163,464349572,0.28,208633,584
1.609996,2.445687,464370382,1403,12165,464368980,0.31,208633,584
1.620003,2.449098,464380389,1403,12166,464377398,0.25,208633,584
1.63,2.452509,464390386,1403,12167,464385394,0.28,208633,584
1.639998,2.45592,464400384,1403,12168,464397113,0.31,208633,584
1.649997,2.459331,464410383,1403,12169,464405641,0.29,208633,584
1.659992,2.462742,464420378,1403,12170,464415252,0.27,208633,584
1.669997,2.466153,464430383,1403,12171,464423911,0.26,277239,585
1.680008,2.469564,464440394,1403,12172,464436135,0.24,277239,585
1.690026,2.472975,464450412,1403,12173,464444839,0.22,277239,585
1.700006,2.476386,464460392,1403,12174,464455473,0.2,277239,585
1.710006,2.479797,464470392,1403,12175,464464774,0.17,277239,585
1.719992,2.483208,464480378,1403,12176,464477680,0.21,277239,585
1.729994,2.486619,464490380,1403,12177,464487178,0.25,277239,585
1.740003,2.49003,464500389,1403,12178,464498270,0.28,277239,585
1.749999,2.493441,464510385,1403,12179,464509397,0.23,277239,585
1.76,2.493441,464520386,1403,12179,464509397,0.25,277239,585
1.769993,2.496852,464530379,1403,12180,464522311,0.31,277239,585
1.780003,2.500263,464540389,1403,12181,464532253,0.29,277239,585
1.790019,2.503674,464550405,1403,12182,464544373,0.29,277239,585
1.800001,2.507085,464560387,1403,12183,464557309,0.24,277239,585
1.809993,2.507085,464570379,1403,12183,464557309,0.13,277239,585
1.819994,2.510496,464580380,1403,12184,464571827,0.18,277239,585
1.83,2.513907,464590386,1403,12185,464583939,0.24,277239,585
1.83999,2.517318,464600376,1403,12186,464596882,0.25,277239,585
1.849984,2.517318,464610370,1403,12186,464596882,0.31,277239,585
1.859999,2.520729,464620385,1403,12187,464610586,0.14,277239,585
1.869991,2.520729,464630377,1403,12187,464610586,-0.06,277239,585
1.879995,2.52414,464640381,1403,12188,464631469,0.02,277239,585
1.890015,2.527551,464650401,1403,12189,464648938,0.08,277239,585
1.899996,2.527551,464660382,1403,12189,464648938,0.12,277239,585
1.909998,2.530962,464670384,1403,12190,464662300,0.22,277239,585
1.920003,2.530962,464680389,1403,12190,464662300,0.21,277239,585
1.929989,2.534373,464690375,1403,12191,464680751,0.03,277239,585
1.939996,2.534373,464700382,1403,12191,464680751,0.05,277239,585
1.950002,2.537784,464710388,1403,12192,464701123,0.18,277239,585
1.959992,2.537784,464720378,1403,12192,464701123,0.2,277239,585
1.970004,2.541195,464730390,1403,12193,464722345,0.31,277239,585
1.979993,2.544606,464740379,1403,12194,464739706,0.34,277239,585
1.990012,2.544606,464750398,1403,12194,464739706,0.21,277239,585
2.000105,2.544606,464760491,1403,12194,464739706,0.08,277239,585
2.01001,2.548017,464770396,1403,12195,464764315,0.15,277239,585
2.019997,2.548017,464780383,1403,12195,464764315,0.22,277239,585
2.030003,2.548017,464790389,1403,12195,464764315,0.28,277239,585
2.039992,2.551428,464800378,1403,12196,464790916,0.33,277239,585
2.049989,2.551428,464810375,1403,12196,464790916,0.32,277239,585
2.059989,2.551428,464820375,1403,12196,464790916,0.19,277239,585
2.069993,2.554839,464830379,1403,12197,464821489,0.17,277239,585
2.079999,2.554839,464840385,1403,12197,464821489,0.13,277239,585
2.090008,2.55825,464850394,1403,12198,464850025,0.07,277239,585
2.100004,2.55825,464860390,1403,12198,464850025,0.15,277239,585
2.109988,2.55825,464870374,1403,12198,464850025,0.21,277239,585
2.120004,2.55825,464880390,1403,12198,464850025,0.23,277239,585
2.129997,2.55825,464890383,1403,12198,464850025,0.26,277239,585
2.140002,2.561661,464900388,1403,12199,464894469,0.26,277239,585
2.150002,2.561661,464910388,1403,12199,464894469,0.23,277239,585
2.16,2.561661,464920386,1403,12199,464894469,0.23,277239,585
2.170002,2.561661,464930388,1403,12199,464894469,0.21,277239,585
2.179987,2.561661,464940373,1403,12199,464894469,0.13,277239,585
2.190007,2.561661,464950393,1403,12199,464894469,0.12,277239,585
2.199999,2.561661,464960385,1403,12199,464894469,0.06,277239,585
2.209984,2.561661,464970370,1403,12199,464894469,0.0,277239,585
2.219993,2.561661,464980379,1403,12199,464894469,-0.02,277239,585
2.229998,2.561661,464990384,1403,12199,464894469,-0.07,277239,585
2.23999,2.561661,465000376,1403,12199,464894469,-0.08,277239,585
