seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,989573825,1824,71625,0.43,37123,6773
0.009992,0.030699,989583817,1340,71634,0.53,37129,6774
0.020217,0.061398,989594042,1340,71643,0.38,37129,6774
0.029973,0.088686,989603798,1340,71651,0.07,37129,6774
0.039948,0.119385,989613773,1340,71660,0.02,37129,6774
0.050426,0.150084,989624251,1340,71669,-0.13,37129,6774
0.059943,0.177372,989633768,1340,71677,-1.66,37129,6774
0.070152,0.208071,989643977,1340,71686,-2.08,37129,6774
0.079916,0.23877,989653741,1340,71695,-2.74,70174,6775
0.090162,0.266058,989663987,1340,71703,-3.17,70174,6775
0.099884,0.296757,989673709,1340,71712,-2.97,70174,6775
0.110111,0.324045,989683936,1340,71720,-2.94,70174,6775
0.119859,0.351333,989693684,1340,71728,-3.12,70174,6775
0.130072,0.378621,989703897,1340,71736,-3.35,70174,6775
0.139851,0.405909,989713676,1340,71744,-3.47,70174,6775
0.150072,0.433197,989723897,1340,71752,-3.28,70174,6775
0.159821,0.460485,989733646,1340,71760,-3.01,70174,6775
0.169799,0.487773,989743624,1340,71768,-3.15,70174,6775
0.180079,0.515061,989753904,1340,71776,-3.25,70174,6775
0.189766,0.538938,989763591,1340,71783,-3.21,70174,6775
0.199978,0.566226,989773803,1340,71791,-3.67,70174,6775
0.209762,0.593514,989783587,1340,71799,-3.48,70174,6775
0.219985,0.620802,989793810,1340,71807,-3.18,143615,6776
0.229728,0.641268,989803553,1340,71813,-3.14,143615,6776
0.239711,0.668556,989813536,1340,71821,-3.02,143615,6776
0.249926,0.695844,989823751,1340,71829,-3.0,143615,6776
0.259935,0.719721,989833760,1340,71836,-3.12,143615,6776
0.269679,0.743598,989843504,1340,71843,-3.08,143615,6776
0.279886,0.767475,989853711,1340,71850,-2.93,143615,6776
0.289653,0.791352,989863478,1340,71857,-2.77,143615,6776
0.299631,0.815229,989873456,1340,71864,-2.82,143615,6776
0.309859,0.839106,989883684,1340,71871,-2.76,143615,6776
0.319848,0.862983,989893673,1340,71878,-2.87,143615,6776
0.329581,0.88686,989903406,1340,71885,-3.05,143615,6776
0.339605,0.910737,989913430,1340,71892,-2.95,143615,6776
0.349831,0.934614,989923656,1340,71899,-2.93,143615,6776
0.35956,0.95508,989933385,1340,71905,-2.9,143615,6776
0.369771,0.975546,989943596,1340,71911,-2.95,143615,6776
0.37954,0.999423,989953365,1340,71918,-2.94,154594,6777
0.389738,1.019889,989963563,1340,71924,-2.77,154594,6777
0.399531,1.040355,989973356,1340,71930,-2.7,154594,6777
0.409749,1.064232,989983574,1340,71937,-2.6,154594,6777
0.419506,1.084698,989993331,1340,71943,-2.62,154594,6777
0.429781,1.105164,990003606,1340,71949,-2.59,154594,6777
0.439454,1.12563,990013279,1340,71955,-2.67,154594,6777
0.449697,1.149507,990023522,1340,71962,-2.5,154594,6777
0.459446,1.166562,990033271,1340,71967,-2.36,154594,6777
0.469903,1.187028,990043728,1340,71973,-2.43,154594,6777
0.479407,1.207494,990053232,1340,71979,-2.61,154594,6777
0.489909,1.22796,990063734,1340,71985,-2.5,154594,6777
0.499384,1.248426,990073209,1340,71991,-2.48,154594,6777
0.509618,1.268892,990083443,1340,71997,-2.47,154594,6777
0.519344,1.285947,990093169,1340,72002,-2.45,154594,6777
0.529585,1.306413,990103410,1340,72008,-2.34,154594,6777
0.53934,1.323468,990113165,1340,72013,-2.34,159005,6778
0.549551,1.326879,990123376,1340,72014,-2.43,159005,6778
0.559309,1.347345,990133134,1340,72020,-2.43,159005,6778
0.569552,1.3644,990143377,1340,72025,-2.5,159005,6778
0.579289,1.381455,990153114,1340,72030,-2.4,159005,6778
0.589282,1.39851,990163107,1340,72035,-2.28,159005,6778
0.599749,1.415565,990173574,1340,72040,-2.24,159005,6778
0.609262,1.43262,990183087,1340,72045,-2.34,159005,6778
0.619463,1.449675,990193288,1340,72050,-2.24,159005,6778
0.629227,1.46673,990203052,1340,72055,-2.15,159005,6778
0.63945,1.483785,990213275,1340,72060,-2.06,159005,6778
0.649197,1.50084,990223022,1340,72065,-2.23,159005,6778
0.659443,1.514484,990233268,1340,72069,-2.32,159005,6778
0.66919,1.531539,990243015,1340,72074,-2.21,159005,6778
0.679468,1.548594,990253293,1340,72079,-2.14,159005,6778
0.689158,1.562238,990262983,1340,72083,-2.1,155602,6779
0.699627,1.579293,990273452,1340,72088,-1.98,155602,6779
0.709128,1.592937,990282953,1340,72092,-2.0,155602,6779
0.719344,1.606581,990293169,1340,72096,-1.96,155602,6779
0.729103,1.620225,990302928,1340,72100,-2.0,155602,6779
0.739343,1.633869,990313168,1340,72104,-2.1,155602,6779
0.74911,1.647513,990322935,1340,72108,-2.15,155602,6779
