seconds,meters,us,esc,odometer_ticks,ax,spur_delta_us,spur_odo
0.0,0.0,1111538492,1821,71553,0.46,35087,7204
0.010002,0.030699,1111548494,1480,71562,0.57,35087,7204
0.019997,0.061398,1111558489,1480,71571,0.52,35087,7204
0.029994,0.088686,1111568486,1480,71579,0.42,36950,7205
0.039998,0.119385,1111578490,1480,71588,0.19,36950,7205
0.05,0.150084,1111588492,1480,71597,0.33,36950,7205
0.059996,0.180783,1111598488,1480,71606,0.07,36950,7205
0.069992,0.208071,1111608484,1480,71614,-0.56,36950,7205
0.080003,0.23877,1111618495,1480,71623,-1.81,36950,7205
0.089999,0.269469,1111628491,1480,71632,-2.44,36950,7205
0.099997,0.300168,1111638489,1480,71641,-3.1,74736,7206
0.110006,0.327456,1111648498,1480,71649,-3.09,74736,7206
0.119993,0.354744,1111658485,1480,71657,-2.94,74736,7206
0.130006,0.385443,1111668498,1480,71666,-3.32,74736,7206
0.139997,0.412731,1111678489,1480,71674,-3.17,74736,7206
0.149992,0.440019,1111688484,1480,71682,-3.44,74736,7206
0.159996,0.470718,1111698488,1480,71691,-3.26,74736,7206
0.170006,0.498006,1111708498,1480,71699,-3.16,74736,7206
0.180018,0.525294,1111718510,1480,71707,-2.91,74736,7206
0.190002,0.552582,1111728494,1480,71715,-3.35,74736,7206
0.200016,0.57987,1111738508,1480,71723,-3.54,74736,7206
0.210007,0.603747,1111748499,1480,71730,-3.55,74736,7206
0.220006,0.631035,1111758498,1480,71738,-3.17,74736,7206
0.229991,0.658323,1111768483,1480,71746,-2.76,74736,7206
0.239999,0.685611,1111778491,1480,71754,-3.05,74736,7206
0.250005,0.709488,1111788497,1480,71761,-3.09,74736,7206
0.260014,0.736776,1111798506,1480,71769,-3.17,74736,7206
0.27,0.760653,1111808492,1480,71776,-3.37,74736,7206
0.280022,0.787941,1111818514,1480,71784,-3.4,174585,7207
0.289987,0.811818,1111828479,1480,71791,-2.99,174585,7207
0.300008,0.835695,1111838500,1480,71798,-2.9,174585,7207
0.31,0.859572,1111848492,1480,71805,-3.16,174585,7207
0.320005,0.883449,1111858497,1480,71812,-3.13,174585,7207
