2015-09-05 16:47:23.072977	169608	angle	-15.72	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7673	-155	-490	mag	0	0	0
2015-09-05 16:47:24.072745	169658	angle	-15.73	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7674	-147	-496	mag	0	0	0
2015-09-05 16:47:25.071878	169708	angle	-15.73	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7673	-144	-500	mag	0	0	0
2015-09-05 16:47:26.072250	169758	angle	-15.72	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7673	-146	-500	mag	0	0	0
2015-09-05 16:47:27.072604	169808	angle	-15.72	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7671	-151	-497	mag	0	0	0
2015-09-05 16:47:28.072970	169858	angle	-15.73	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7677	-153	-500	mag	0	0	0
2015-09-05 16:47:29.073407	169908	angle	-15.73	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7668	-134	-491	mag	0	0	0
2015-09-05 16:47:30.072465	169958	angle	-15.74	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7673	-153	-498	mag	0	0	0
2015-09-05 16:47:31.079075	170009	angle	-15.76	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7670	-141	-485	mag	0	0	0
2015-09-05 16:47:32.078207	170059	angle	-15.76	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7672	-142	-488	mag	0	0	0
2015-09-05 16:47:33.078516	170109	angle	-15.76	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7667	-147	-496	mag	0	0	0
2015-09-05 16:47:34.078926	170159	angle	-15.75	quat	-0.58	-0.37	0.63	-0.36	gravity	1.00	-0.02	-0.06	aa	7670	-151	-496	mag	0	0	0
