secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s,road_sign_label,road_sign_command,arg1,arg2,arg3
0,0,0,-0.334075,4.447e-07,0,-299.06,0,1490,1488,0.050420000000000006,,,,,
