secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s,road_sign_label,road_sign_command,arg1,arg2,arg3
3.948,3.59306,7.75626,3.41859,7.5071200000000005,0,-305.38,0,1747,1521,3.2773,,,,,
3.958,3.61345,7.78152,3.43902,7.5359,0,-305.69,0,1747,1501,3.5294,,,,,
3.968,3.63537,7.80924,3.45651,7.56022,0,-306.0,0,1743,1500,3.0252,,,,,
3.978,3.65433,7.8325000000000005,3.47707,7.58848,0,-306.38,0,1747,1482,3.5294,,,,,
3.988,3.6766900000000002,7.85944,3.49615,7.61434,0,-306.56,0,1746,1474,3.2773,,,,,
3.998,3.6966200000000002,7.88467,3.51523,7.64002,0,-306.88,0,1746,1464,3.2773,,,,,
4.008,3.71721,7.90923,3.5358300000000003,7.66741,0,-307.19,0,1747,1464,3.5294,,,,,
4.018,3.7392600000000003,7.93552,3.57138,7.71406,0,-307.5,0,1747,1442,3.0252,,,,,
4.038,3.77626,7.98107,3.59213,7.74102,0,-307.62,0,1747,1442,3.5294,,,,,
4.048,3.7975600000000003,8.00759,3.61143,7.766,0,-307.69,0,1749,1424,3.2773,,,,,
4.058,3.81719,8.03232,3.63066,7.79082,0,-307.62,0,1748,1400,3.2773,,,,,
4.068,3.8361,8.05739,3.65119,7.81736,0,-307.62,0,1748,1392,3.5294,,,,,
4.078,3.85663,8.08394,3.67167,7.84384,0,-307.69,0,1749,1392,3.5294,,,,,
4.088,3.87743,8.11016,3.6907,7.86839,0,-307.62,0,1749,1391,3.2773,,,,,
4.098,3.89614,8.13496,3.7097,7.89295,0,-307.44,0,1749,1391,3.2773,,,,,
4.108,3.9143,8.16017,3.73009,7.91948,0,-307.19,0,1749,1390,3.5294,,,,,
4.118,3.93352,8.18759,3.76763,7.96895,0,-306.88,0,1747,1388,3.2773,,,,,
4.138,3.96961,8.23816,3.78774,7.99565,0,-306.56,0,1749,1390,3.5294,,,,,
4.148,3.98821,8.26597,3.80772,8.02247,0,-306.12,0,1749,1390,3.5294,,,,,
4.158,4.00611,8.29433,3.82607,8.04751,0,-305.69,0,1749,1391,3.2773,,,,,
4.168,4.02241,8.32085,3.84565,8.07463,0,-305.25,0,1749,1390,3.5294,,,,,
4.178,4.03988,8.34947,3.8650100000000003,8.1019,0,-304.88,0,1749,1390,3.5294,,,,,
4.188,4.05747,8.37799,3.8842,8.12928,0,-304.44,0,1748,1390,3.5294,,,,,
4.198,4.07454,8.40684,3.90319,8.15681,0,-303.88,0,1751,1393,3.5294,,,,,
4.208,4.0908,8.43622,3.92057,8.18256,0,-303.38,0,1751,1392,3.2773,,,,,
4.218,4.10573,8.46359,3.93772,8.20845,0,-302.88,0,1750,1392,3.2773,,,,,
4.228,4.12043,8.49108,3.95597,8.23649,0,-302.44,0,1751,1392,3.5294,,,,,
4.238,4.1365,8.52052,3.9727,8.26265,0,-301.88,0,1751,1392,3.2773,,,,,
4.248,4.15044,8.54844,3.99045,8.291,0,-301.38,0,1751,1393,3.5294,,,,,
4.258,4.1657,8.57833,4.00797,8.31952,0,-300.88,0,1748,1390,3.5294,,,,,
4.268,4.1807,8.60836,4.02523,8.34815,0,-300.25,0,1751,1393,3.5294,,,,,
4.278,4.19477,8.63887,4.04218,8.37699,0,-299.75,0,1751,1396,3.5294,,,,,
4.288,4.20918,8.66918,4.0589,8.40601,0,-299.19,0,1751,1400,3.5294,,,,,
4.298,4.22304,8.69982,4.07536,8.43523,0,-298.69,0,1751,1401,3.5294,,,,,
4.308,4.23693,8.73046,4.10523,8.48997,0,-298.19,0,1751,1418,3.2773,,,,,
4.328,4.26421,8.7866,4.12126,8.51964,0,-297.31,0,1751,1426,3.5294,,,,,
4.338,4.27567,8.81868,4.13688,8.54964,0,-296.19,0,1751,1432,3.5294,,,,,
4.348,4.28541,8.85163,4.15193,8.57998,0,-295.75,0,1751,1432,3.5294,,,,,
4.358,4.29814,8.88311,4.16783,8.61262,0,-295.19,0,1751,1442,3.7815,,,,,
4.368,4.31107,8.91717,4.18134,8.64112,0,-295.19,0,1751,1462,3.2773,,,,,
4.378,4.32458,8.94567,4.19598,8.67202,0,-294.75,0,1751,1463,3.5294,,,,,
4.388,4.33688,8.97766,4.2104,8.70306,0,-293.62,0,1750,1485,3.5294,,,,,
4.398,4.34524,9.01141,4.23712,8.76452,0,-292.81,0,1751,1495,3.40335,,,,,
4.418,4.3676,9.07475,4.2497,8.79433,0,-292.81,0,1751,1500,3.2773,,,,,
4.428,4.38018,9.10456,4.26328,8.82651,0,-292.31,0,1751,1505,3.5294,,,,,
4.438,4.39104,9.13787,4.2766,8.8589,0,-291.31,0,1751,1508,3.5294,,,,,
4.448,4.39891,9.17244,4.28937,8.89156,0,-291.0,0,1751,1510,3.5294,,,,,
4.458,4.40998,9.20576,4.30197,8.92433,0,-290.69,0,1751,1518,3.5294,,,,,
4.468,4.42088,9.23917,4.31443,8.9573,0,-290.69,0,1751,1519,3.5294,,,,,
4.478,4.43334,9.27214,4.326,8.98793,0,-290.19,0,1751,1533,3.2773,,,,,
