secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
45.198,6.74757,-5.40746,6.92825,-5.15987,0,-126.06,0,1720,1533,4
45.379,6.46913,-5.78545,6.64293,-5.54839,0,-126.38,0,1721,1534,4
45.58,6.17855,-6.17253,6.35468,-5.9372,0,-126.94,0,1720,1537,4
45.78,5.89658,-6.53815,6.0771,-6.30315,0,-126.94,0,1716,1528,4
45.96,5.61952,-6.91894,5.788,-6.69065,0,-126.69,0,1715,1524,4
46.148,5.32674,-7.30688,5.51027,-7.06163,0,-126.94,0,1715,1520,4
46.33,5.02889,-7.6936,5.20259,-7.4662,0,-127.75,0,1641,1522,4
46.51,4.71487,-8.08178,4.89679,-7.85757,0,-129.06,0,1508,1524,4
46.688,4.43313,-8.43817,4.60776,-8.22106,0,-129,0,1491,1524,4
46.86,4.13865,-8.79523,4.31706,-8.57792,0,-129.31,0,1481,1526,3.70284
47.038,3.84801,-9.14855,4.02805,-8.92927,0,-129.31,0,1445,1525,3.3115
47.26,3.55078,-9.51398,3.7421,-9.28099,0,-129.25,0,1427,1536,2.85302
47.638,3.22391,-9.86825,3.42877,-9.64744,0,-133.56,0,1442,1654,2.29076
48.329,2.82676,-10.1161,3.07829,-9.94265,0,-146.25,0,1490,1628,3.00111
49.178,2.39682,-10.309,2.66655,-10.1733,0,-153.69,0,1491,1566,2.48583
50.288,1.96312,-10.4815,2.24192,-10.3656,0,-157.81,0,1492,1567,1.83817
51.818,1.61311,-10.5722,1.90652,-10.4854,0,-165.88,0,1658,1859,1.09972
52.339,1.36822,-10.4663,1.67472,-10.4981,0,-189,0,1492,1908,1.48661
53.148,1.14654,-10.1975,1.39483,-10.3756,0,-217.94,0,1588,1742,2.86426
54.22,0.907714,-9.77173,1.08129,-10.0222,0,-236.06,0,1654,1575,4
54.73,0.663374,-9.34458,0.817243,-9.59563,0,-238.62,0,1529,1490,3.88067
55.23,0.40269,-8.94505,0.568273,-9.20006,0,-236.88,0,1532,1505,3.49246
55.898,0.107166,-8.54678,0.287106,-8.79227,0,-233.56,0,1494,1489,3.03672
56.498,-0.196769,-8.17165,-0.00813421,-8.41046,0,-231.69,0,1660,1492,2.51492
56.928,-0.517365,-7.79994,-0.320349,-8.0297,0,-229.62,0,1658,1642,1.83838
57.258,-0.679662,-7.50455,-0.518194,-7.7618,0,-239.69,0,1640,1816,1.16506
57.548,-0.680967,-7.27987,-0.598122,-7.57314,0,-257.44,0,1625,1912,1.89353
58.218,-0.491471,-6.83252,-0.562504,-7.12211,0,-284.88,0,1673,1742,1.82646
58.558,-0.286423,-6.58422,-0.444005,-6.84501,0,-302.81,0,1674,1706,2.89625
58.928,0.0911156,-6.26398,-0.127418,-6.47551,0,-316.19,0,1697,1534,2.97849
59.188,0.435445,-5.95454,0.218249,-6.1552,0,-317.06,0,1703,1401,2.46855
59.448,0.741531,-5.57072,0.552657,-5.80458,0,-308.31,0,1700,1251,1.77431
59.648,0.858076,-5.24396,0.730586,-5.51811,0,-292.88,0,1685,1161,1.55071
59.848,0.826458,-4.89777,0.80756,-5.2031,0,-271.5,0,1686,1180,1.66978
60.068,0.647769,-4.56713,0.750863,-4.85123,0,-247.81,0,1689,1195,1.79838
60.308,0.300847,-4.29451,0.51336,-4.50601,0,-223.19,0,1628,1298,2.35402
60.568,-0.135964,-4.1055,0.127528,-4.24263,0,-206.44,0,1618,1346,2.59726
60.849,-0.61915,-4.01279,-0.32336,-4.08428,0,-192.88,0,1654,1494,3.59721
61.139,-1.10926,-3.94342,-0.823947,-3.99129,0,-189.25,0,1618,1494,3.15753
61.429,-1.57771,-3.87925,-1.28618,-3.92132,0,-188,0,1722,1486,2.67077
61.65,-2.0401,-3.83448,-1.744,-3.86594,0,-185.38,0,1492,1306,2.08464
61.85,-2.41919,-3.89914,-2.11652,-3.86858,0,-172.38,0,1503,1237,2.01055
62.09,-2.83295,-4.13798,-2.56129,-4.00979,0,-153.44,0,1676,1450,3.46442
62.33,-3.23451,-4.41151,-2.98228,-4.25457,0,-148.12,0,1713,1576,3.01446
62.568,-3.6639,-4.64129,-3.40821,-4.50392,0,-152.44,0,1711,1680,2.48293
62.808,-4.1222,-4.76348,-3.84075,-4.6785,0,-164.69,0,1520,1730,1.9935
63.05,-4.57053,-4.728,-4.26453,-4.7296,0,-181.69,0,1674,1764,1.97947
63.29,-4.96773,-4.55507,-4.67972,-4.65146,0,-200.12,0,1492,1646,2.77122
63.55,-5.37202,-4.27711,-5.11205,-4.43245,0,-211.12,0,1577,1624,3.22712
63.84,-5.76035,-3.96677,-5.53035,-4.1449,0,-218.81,0,1596,1630,2.72611
64.15,-6.06229,-3.6151,-5.86316,-3.83245,0,-228.81,0,1558,1690,2.39456
64.499,-6.27381,-3.18858,-6.12864,-3.44552,0,-241.12,0,1670,1596,3.25231
