secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
0,0,0,-0.334517,-2.71502e-06,0,-293.88,0,1846,1801,0.063025
0.04,-0.198274,0.307737,-0.321932,0.0272687,0,-295.88,0,1756,1587,0.2521
0.17,-0.175032,0.330066,-0.307741,0.056097,0,-296.69,0,1734,1557,0.819325
0.21,-0.156575,0.356788,-0.290727,0.0894742,0,-297.31,0,1756,1530,0.945375
0.25,-0.136316,0.388511,-0.274563,0.120697,0,-297.44,0,1763,1525,1.17647
0.28,-0.119474,0.419383,-0.256001,0.156481,0,-297.38,0,1793,1522,1.34453
0.31,-0.101225,0.455329,-0.237465,0.19227,0,-297.31,0,1828,1520,1.34453
0.34,-0.0830542,0.491308,-0.217786,0.230305,0,-297.31,0,1856,1514,1.42857
0.37,-0.0633757,0.529343,-0.203912,0.257094,0,-297.5,0,1872,1520,1.5126
0.39,-0.0485102,0.555618,-0.183021,0.297182,0,-297.44,0,1889,1509,1.5126
0.42,-0.0279323,0.595868,-0.167928,0.326119,0,-297.56,0,1892,1515,1.63865
0.44,-0.0122135,0.62448,-0.150591,0.359448,0,-297.38,0,1891,1513,1.89075
0.46,0.00418529,0.658297,-0.132075,0.395192,0,-297.31,0,1895,1511,2.0168
0.48,0.0223361,0.694229,-0.112474,0.433066,0,-297.31,0,1500,1514,2.14285
0.5,0.0419365,0.732103,-0.0906014,0.475392,0,-297.25,0,1500,1513,2.39495
0.52,0.0634961,0.774591,-0.0687652,0.517758,0,-297.25,0,1764,1511,2.39495
0.54,0.0853322,0.816956,-0.0480928,0.557864,0,-297.25,0,1764,1507,2.2689
0.56,0.106005,0.857062,-0.0297999,0.593495,0,-297.19,0,1764,1506,2.0168
0.58,0.123984,0.892855,-0.00802996,0.635902,0,-297.06,0,1764,1501,2.39495
0.6,0.145074,0.93561,0.0135908,0.678235,0,-297,0,1764,1510,2.39495
0.62,0.166381,0.978104,0.0340718,0.718452,0,-296.81,0,1764,1508,2.2689
0.64,0.185867,1.01883,0.056752,0.763165,0,-296.88,0,1764,1515,2.521
0.66,0.208914,1.06335,0.0794031,0.807876,0,-296.75,0,1764,1511,2.521
0.68,0.230884,1.10841,0.102006,0.852684,0,-296.81,0,1764,1512,2.521
0.7,0.253801,1.15306,0.12465,0.897457,0,-296.81,0,1764,1506,2.521
0.72,0.276445,1.19783,0.148361,0.944386,0,-296.62,0,1764,1508,2.64705
0.74,0.29916,1.24526,0.173068,0.993694,0,-296.5,0,1764,1514,2.7731
0.76,0.323236,1.29488,0.197687,1.04317,0,-296.38,0,1764,1513,2.7731
0.78,0.347224,1.34467,0.223361,1.09499,0,-296.25,0,1764,1512,2.89915
0.8,0.372213,1.39683,0.246658,1.14235,0,-296.12,0,1764,1516,2.64705
0.82,0.394825,1.44453,0.271045,1.19208,0,-296.12,0,1764,1516,2.7731
0.84,0.419212,1.49426,0.296521,1.24401,0,-296,0,1764,1516,2.89915
0.86,0.444055,1.5465,0.309757,1.27113,0,-295.94,0,1764,1517,3.0252
0.87,0.456974,1.57378,0.322969,1.29828,0,-295.94,0,1764,1524,3.0252
0.88,0.470186,1.60093,0.347149,1.34814,0,-295.75,0,1764,1519,2.7731
0.9,0.493362,1.65127,0.361377,1.37763,0,-295.69,0,1764,1532,3.2773
