secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s
0,0,0,-0.334116,7.81405e-07,0,-296.62,0,1718,1462,0.05042
0.05,-0.183317,0.300876,-0.318651,0.031251,0,-296.19,0,1693,1490,0.2521
0.19,-0.170114,0.333249,-0.304404,0.0602851,0,-296.12,0,1888,1559,0.65546
0.24,-0.156237,0.362465,-0.290237,0.0892028,0,-296.06,0,1888,1564,0.819325
0.28,-0.142387,0.391537,-0.275043,0.12026,0,-296.19,0,1892,1572,0.88235
0.32,-0.126507,0.422258,-0.260863,0.148986,0,-296.5,0,1893,1566,1.09243
0.35,-0.110695,0.450176,-0.244275,0.182186,0,-296.81,0,1904,1568,1.2605
0.38,-0.0924799,0.482559,-0.226398,0.217475,0,-297.12,0,1915,1563,1.34453
0.41,-0.0729795,0.517023,-0.206073,0.257035,0,-297.38,0,1929,1565,1.5126
0.44,-0.0512971,0.555884,-0.184515,0.298662,0,-297.44,0,1946,1571,1.59663
0.47,-0.029426,0.597348,-0.162994,0.340116,0,-297.69,0,1969,1580,1.59663
0.5,-0.00660362,0.638122,-0.148142,0.368398,0,-297.88,0,1983,1572,1.63865
0.52,0.00923598,0.665884,-0.132011,0.398873,0,-298.12,0,1500,1573,1.7647
0.54,0.0266113,0.695697,-0.113414,0.433598,0,-298.62,0,1500,1568,2.0168
0.56,0.0477929,0.729027,-0.0944034,0.468229,0,-299.38,0,1500,1552,2.0168
0.58,0.0707079,0.761494,-0.0723614,0.507238,0,-299.88,0,2000,1557,2.2689
0.6,0.0953028,0.79905,-0.0526091,0.541585,0,-300,0,2000,1559,2.0168
0.62,0.115666,0.833046,-0.0303767,0.580161,0,-300.12,0,2000,1573,2.2689
0.64,0.138508,0.871269,-0.00821198,0.618455,0,-300.38,0,2000,1568,2.2689
0.66,0.161992,0.908794,0.0116857,0.652423,0,-300.56,0,1500,1558,2.0168
0.68,0.182801,0.942225,0.0317851,0.686477,0,-300.62,0,1500,1566,2.0168
0.7,0.203204,0.9761,0.0569661,0.728892,0,-301,0,2000,1574,2.521
0.72,0.230302,1.01737,0.0798452,0.767034,0,-301.06,0,2000,1564,2.2689
0.74,0.253483,1.05533,0.101478,0.80297,0,-301.06,0,2000,1568,2.14285
0.76,0.275116,1.09127,0.125693,0.843094,0,-301.44,0,2000,1578,2.39495
0.78,0.301239,1.13023,0.148892,0.880923,0,-301.94,0,2000,1559,2.2689
0.8,0.326937,1.16652,0.173844,0.920915,0,-302.38,0,1887,1548,2.39495
0.82,0.354077,1.20514,0.199146,0.960765,0,-302.69,0,1500,1539,2.39495
0.84,0.380914,1.24401,0.226146,1.00272,0,-303.06,0,1500,1542,2.521
0.86,0.409739,1.28478,0.253464,1.04457,0,-303.5,0,1500,1538,2.521
0.88,0.439218,1.32521,0.270023,1.06961,0,-303.69,0,1887,1535,3.0252
0.89,0.456707,1.34963,0.300722,1.11549,0,-304,0,1887,1530,2.7731
0.91,0.488918,1.3945,0.331633,1.16133,0,-304.12,0,1887,1530,2.7731
0.93,0.520413,1.43995,0.348529,1.18628,0,-304.12,0,1887,1537,3.0252
0.94,0.537309,1.46489,0.37674,1.22776,0,-304.56,0,1887,1536,2.521
0.96,0.567654,1.50492,0.393777,1.25251,0,-304.75,0,1887,1521,3.0252
0.97,0.585609,1.52904,0.41102,1.27737,0,-304.75,0,1887,1516,3.0252
0.98,0.602853,1.55389,0.428227,1.30217,0,-304.75,0,1887,1517,3.0252
0.99,0.620059,1.57869,0.44544,1.32697,0,-304.62,0,1887,1526,3.0252
1,0.636645,1.60393,0.464015,1.35388,0,-304.75,0,1887,1525,3.2773
1.01,0.655847,1.63041,0.482659,1.38076,0,-304.94,0,1887,1535,3.2773
1.02,0.675408,1.65665,0.502733,1.40951,0,-305,0,1887,1519,3.5294
1.03,0.69577,1.6852,0.52296,1.4384,0,-305.06,0,1887,1514,3.20855
1.041,0.716286,1.71388,0.540285,1.46308,0,-305.19,0,1887,1519,3.36133
1.05,0.734235,1.73812,0.559156,1.48984,0,-305.19,0,1887,1518,3.2773
1.06,0.753106,1.76488,0.580921,1.5207,0,-305.31,0,1500,1514,3.7815
1.07,0.775447,1.79533,0.601261,1.5494,0,-305.44,0,1500,1519,3.5294
1.08,0.79641,1.8236,0.624631,1.58223,0,-305.44,0,1887,1513,3.66691
1.091,0.81978,1.85643,0.645027,1.61088,0,-305.25,0,1887,1511,3.92156
1.1,0.839265,1.88572,0.668211,1.64366,0,-305.38,0,1887,1516,4.0336
1.11,0.863073,1.91806,0.688604,1.67237,0,-305.56,0,1887,1529,3.5294
1.12,0.884326,1.94616,0.709049,1.70098,0,-305.56,0,1887,1511,3.5294
1.13,0.904771,1.97477,0.729487,1.72956,0,-305.44,0,1887,1508,3.20855
1.141,0.924636,2.00375,0.746927,1.75405,0,-305.56,0,1500,1518,3.36133
1.15,0.94265,2.02783,0.767427,1.78272,0,-305.62,0,1887,1530,3.5294
1.16,0.963436,2.0563,0.790813,1.81537,0,-305.69,0,1887,1516,4.0336
1.17,0.987156,2.08871,0.81136,1.84397,0,-305.62,0,1887,1518,3.5294
1.18,1.00737,2.11755,0.833357,1.87467,0,-305.44,0,1887,1517,3.43773
1.191,1.02851,2.14886,0.852328,1.90132,0,-305.44,0,1887,1525,3.64144
1.2,1.04748,2.17551,0.87567,1.93412,0,-305.56,0,1887,1534,4.0336
1.21,1.07139,2.20791,0.896065,1.96266,0,-305.5,0,1887,1525,3.5294
1.22,1.0915,2.23666,0.91652,1.99135,0,-305.5,0,1887,1518,3.5294
1.23,1.11196,2.26534,0.939915,2.02414,0,-305.38,0,1887,1528,3.66691
1.241,1.13478,2.29854,0.960281,2.05283,0,-305.56,0,1887,1525,3.92156
1.25,1.156,2.32661,0.983692,2.08558,0,-305.5,0,1887,1534,4.0336
1.26,1.17913,2.35957,1.00987,2.1223,0,-305.5,0,1887,1516,4.5378
1.27,1.2053,2.39629,1.03324,2.15506,0,-305.38,0,1887,1531,4.0336
1.28,1.2281,2.42946,1.05938,2.19189,0,-305.31,0,1887,1532,4.12527
1.291,1.25391,2.46653,1.08257,2.22464,0,-305.31,0,1887,1540,4.48178
1.3,1.27709,2.49928,1.10566,2.25727,0,-305.38,0,1887,1540,4.0336
1.31,1.30052,2.53167,1.13023,2.2919,0,-305.31,0,1887,1536,4.2857
1.32,1.32475,2.56654,1.15625,2.32868,0,-305.38,0,1887,1532,4.5378
1.33,1.35112,2.60308,1.18383,2.36753,0,-305.44,0,1887,1541,4.35445
1.341,1.37898,2.64173,1.20987,2.40416,0,-305.44,0,1887,1533,5.042
1.35,1.40502,2.67835,1.23602,2.44092,0,-305.31,0,1887,1533,4.5378
1.36,1.43054,2.71556,1.26498,2.48184,0,-305.44,0,1887,1537,5.042
1.37,1.46013,2.75603,1.29107,2.51853,0,-305.56,0,1887,1546,4.5378
1.38,1.48679,2.79232,1.31856,2.55704,0,-305.5,0,1887,1533,4.35445
1.391,1.514,2.83103,1.3462,2.59581,0,-305.31,0,1887,1536,5.32211
1.4,1.54073,2.87045,1.37511,2.63667,0,-305.56,0,1887,1548,5.042
1.41,1.57084,2.91045,1.40545,2.67918,0,-305.69,0,1887,1559,5.2941
1.42,1.6018,2.95252,1.4357,2.72138,0,-305.62,0,1887,1532,5.2941
1.43,1.63171,2.99496,1.4649,2.76216,0,-305.75,0,1887,1537,4.58364
1.441,1.66152,3.03529,1.49119,2.79871,0,-305.88,0,1887,1550,5.042
1.45,1.68844,3.0714,1.52173,2.841,0,-305.69,0,1887,1537,5.2941
1.46,1.71807,3.11435,1.55526,2.88774,0,-305.69,0,1887,1535,5.7983
1.47,1.75161,3.16108,1.58738,2.93248,0,-305.94,0,1887,1557,5.042
1.481,1.78491,3.20496,1.61929,2.97659,0,-305.94,0,1887,1552,5.5462
1.491,1.81682,3.24908,1.64839,3.01681,0,-305.88,0,1887,1540,5.60222
1.5,1.84564,3.2895,1.6791,3.05931,0,-306,0,1887,1553,5.2941
1.51,1.87692,3.33159,1.71258,3.10549,0,-306,0,1887,1558,5.7983
1.52,1.9104,3.37776,1.74741,3.15354,0,-306,0,1887,1547,6.0504
1.53,1.94523,3.42581,1.781,3.19985,0,-306.31,0,1887,1555,5.27118
1.541,1.98029,3.47105,1.81178,3.24181,0,-306.44,0,1887,1557,5.88233
1.55,2.01168,3.51256,1.84407,3.28564,0,-306.38,0,1887,1536,5.5462
1.56,2.04369,3.5566,1.87967,3.334,0,-306.56,0,1887,1543,6.0504
1.57,2.08014,3.60433,1.91527,3.38207,0,-306.56,0,1890,1554,6.0504
1.58,2.11574,3.6524,1.95212,3.43186,0,-306.5,0,1890,1540,5.72955
1.591,2.1523,3.7024,1.98625,3.47805,0,-306.75,0,1889,1550,6.44256
1.6,2.18762,3.74771,2.02187,3.52583,0,-306.75,0,1889,1554,6.0504
1.61,2.22324,3.79549,2.05741,3.57352,0,-306.69,0,1888,1533,5.50036
1.621,2.25849,3.84339,2.09482,3.62376,0,-306.94,0,1888,1547,6.3025
1.631,2.29708,3.89275,2.13364,3.67547,0,-306.88,0,1888,1552,6.5546
1.641,2.33561,3.94467,2.16784,3.72114,0,-307.06,0,1887,1533,6.44256
1.65,2.37067,3.98971,2.20558,3.77114,0,-307.25,0,1887,1553,6.3025
1.66,2.40929,4.03904,2.24454,3.82248,0,-307.19,0,1876,1537,5.95873
1.671,2.44797,4.09059,2.2823,3.87229,0,-307.38,0,1887,1535,6.3025
1.681,2.48662,4.13972,2.3233,3.92601,0,-307.44,0,1876,1549,6.8067
1.691,2.5279,4.19322,2.35952,3.97338,0,-307.5,0,1872,1533,6.72267
1.7,2.5644,4.24038,2.40068,4.02706,0,-307.81,0,1861,1539,6.8067
1.71,2.607,4.29295,2.43893,4.07641,0,-307.81,0,1861,1538,5.72955
1.721,2.64525,4.3423,2.48027,4.12973,0,-308,0,1857,1520,6.8067
1.731,2.68747,4.39494,2.52371,4.18533,0,-308.19,0,1856,1548,7.0588
1.741,2.73179,4.44985,2.56057,4.23225,0,-308.31,0,1847,1537,6.72267
1.75,2.7692,4.49633,2.60085,4.28327,0,-308.5,0,1836,1534,6.5546
1.76,2.81035,4.54666,2.64447,4.33815,0,-308.44,0,1832,1534,6.41709
1.771,2.8537,4.60176,2.68648,4.39112,0,-308.56,0,1836,1528,6.8067
